,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-10-08 06:00:00+02:00,4221.0,13391.0,,5065.0,13598.0,601.0,20.0,379.0,1167.0,208.0,7961.0,285.0,122.0,0.0,568.0,4325.0,5851.0
2018-10-08 06:15:00+02:00,4229.0,13486.0,,5279.0,13963.0,628.0,18.0,492.0,1168.0,244.0,8013.0,286.0,122.0,0.0,561.0,4356.0,5942.0
2018-10-08 06:30:00+02:00,4246.0,13503.0,,5533.0,14133.0,628.0,17.0,1654.0,1166.0,294.0,8021.0,300.0,122.0,0.0,552.0,4328.0,6099.0
2018-10-08 06:45:00+02:00,4232.0,13512.0,,5940.0,14295.0,628.0,17.0,2439.0,1166.0,470.0,8011.0,310.0,122.0,0.0,542.0,4309.0,6072.0
2018-10-08 07:00:00+02:00,4261.0,13474.0,,6405.0,14389.0,582.0,17.0,3606.0,1161.0,254.0,7984.0,353.0,122.0,1.0,537.0,4351.0,6120.0
2018-10-08 07:15:00+02:00,4266.0,13527.0,,6304.0,14607.0,509.0,17.0,3984.0,1163.0,276.0,8026.0,357.0,122.0,15.0,553.0,4368.0,6211.0
2018-10-08 07:30:00+02:00,4255.0,13496.0,,6387.0,14786.0,509.0,17.0,4266.0,1164.0,203.0,8021.0,357.0,122.0,127.0,561.0,4387.0,6324.0
2018-10-08 07:45:00+02:00,4254.0,13491.0,,6324.0,14929.0,509.0,17.0,4188.0,1167.0,304.0,8011.0,357.0,122.0,503.0,560.0,4406.0,6353.0
2018-10-08 08:00:00+02:00,4265.0,13469.0,,6663.0,14927.0,507.0,17.0,5634.0,1168.0,493.0,7987.0,356.0,122.0,1182.0,564.0,4341.0,6224.0
2018-10-08 08:15:00+02:00,4259.0,13511.0,,6735.0,14900.0,507.0,17.0,5624.0,1166.0,397.0,8011.0,358.0,122.0,1993.0,569.0,4144.0,6176.0
2018-10-08 08:30:00+02:00,4273.0,13493.0,,6808.0,15029.0,508.0,17.0,5202.0,1169.0,277.0,8020.0,361.0,122.0,2971.0,569.0,4203.0,6254.0
2018-10-08 08:45:00+02:00,4270.0,13456.0,,6760.0,15039.0,506.0,17.0,4843.0,1168.0,358.0,8016.0,361.0,122.0,3991.0,564.0,4218.0,6170.0
2018-10-08 09:00:00+02:00,4264.0,13207.0,,6679.0,15112.0,509.0,17.0,5469.0,1168.0,426.0,8031.0,361.0,122.0,5062.0,558.0,4223.0,6027.0
2018-10-08 09:15:00+02:00,4258.0,13153.0,,6708.0,15255.0,509.0,16.0,5265.0,1164.0,384.0,8021.0,361.0,122.0,6135.0,558.0,4200.0,5657.0
2018-10-08 09:30:00+02:00,4266.0,13170.0,,6710.0,15365.0,509.0,16.0,4934.0,1165.0,332.0,8019.0,361.0,122.0,7307.0,559.0,4136.0,5359.0
2018-10-08 09:45:00+02:00,4253.0,13160.0,,6724.0,15426.0,508.0,17.0,4626.0,1169.0,371.0,8009.0,360.0,122.0,8285.0,560.0,4124.0,4897.0
2018-10-08 10:00:00+02:00,4250.0,13165.0,,6695.0,15469.0,508.0,17.0,4130.0,1172.0,391.0,8029.0,356.0,122.0,9391.0,564.0,4172.0,4446.0
2018-10-08 10:15:00+02:00,4272.0,13169.0,,6707.0,15470.0,509.0,17.0,3235.0,1177.0,328.0,8014.0,356.0,122.0,10437.0,564.0,4139.0,3937.0
2018-10-08 10:30:00+02:00,4268.0,13144.0,,6699.0,15495.0,508.0,17.0,2822.0,1176.0,282.0,8004.0,356.0,122.0,11585.0,564.0,4120.0,3596.0
2018-10-08 10:45:00+02:00,4261.0,13059.0,,6704.0,15579.0,507.0,16.0,2487.0,1172.0,72.0,7986.0,356.0,122.0,12705.0,565.0,4099.0,3585.0
2018-10-08 11:00:00+02:00,4264.0,12709.0,,6572.0,15359.0,507.0,16.0,2000.0,1173.0,217.0,8002.0,355.0,122.0,13375.0,560.0,4192.0,3246.0
2018-10-08 11:15:00+02:00,4260.0,12584.0,,6618.0,15199.0,507.0,17.0,1406.0,1175.0,250.0,8000.0,355.0,122.0,14237.0,562.0,4131.0,3311.0
2018-10-08 11:30:00+02:00,4263.0,12573.0,,6661.0,14926.0,508.0,17.0,957.0,1168.0,151.0,7997.0,355.0,122.0,15007.0,561.0,4079.0,3257.0
2018-10-08 11:45:00+02:00,4261.0,12392.0,,6685.0,14700.0,507.0,17.0,701.0,1167.0,160.0,7993.0,355.0,122.0,15709.0,564.0,4045.0,3487.0
2018-10-08 12:00:00+02:00,4262.0,12088.0,,6617.0,14450.0,506.0,17.0,462.0,1175.0,114.0,8000.0,345.0,122.0,16451.0,565.0,4045.0,3476.0
2018-10-08 12:15:00+02:00,4262.0,12115.0,,6720.0,14369.0,508.0,16.0,401.0,1186.0,60.0,7970.0,324.0,122.0,16927.0,562.0,4065.0,3449.0
2018-10-08 12:30:00+02:00,4263.0,12121.0,,6556.0,14369.0,507.0,16.0,274.0,1189.0,76.0,7993.0,324.0,122.0,17448.0,564.0,4058.0,3382.0
2018-10-08 12:45:00+02:00,4265.0,12091.0,,6483.0,14307.0,508.0,16.0,202.0,1198.0,58.0,7973.0,324.0,122.0,17940.0,561.0,4036.0,3480.0
2018-10-08 13:00:00+02:00,4281.0,12181.0,,6545.0,14020.0,507.0,16.0,195.0,1207.0,255.0,7993.0,320.0,122.0,18305.0,552.0,4006.0,3440.0
2018-10-08 13:15:00+02:00,4293.0,12173.0,,6605.0,14110.0,508.0,16.0,195.0,1213.0,143.0,7977.0,320.0,122.0,18483.0,548.0,4007.0,3438.0
2018-10-08 13:30:00+02:00,4287.0,12194.0,,6781.0,14067.0,508.0,16.0,206.0,1215.0,58.0,7984.0,320.0,122.0,18509.0,551.0,3928.0,3506.0
2018-10-08 13:45:00+02:00,4272.0,12230.0,,6703.0,14027.0,509.0,16.0,194.0,1216.0,36.0,7949.0,320.0,122.0,18480.0,551.0,3914.0,3519.0
2018-10-08 14:00:00+02:00,4283.0,12490.0,,6909.0,14102.0,510.0,16.0,194.0,1217.0,75.0,7961.0,320.0,122.0,18186.0,550.0,3875.0,3656.0
2018-10-08 14:15:00+02:00,4285.0,12499.0,,6975.0,14198.0,510.0,16.0,194.0,1217.0,82.0,7965.0,317.0,122.0,17716.0,550.0,3884.0,3493.0
2018-10-08 14:30:00+02:00,4257.0,12490.0,,6965.0,14356.0,510.0,16.0,194.0,1209.0,153.0,7971.0,316.0,122.0,17290.0,545.0,3902.0,3377.0
2018-10-08 14:45:00+02:00,4256.0,12542.0,,6975.0,14439.0,508.0,15.0,194.0,1203.0,132.0,7968.0,316.0,122.0,16868.0,528.0,3959.0,3306.0
2018-10-08 15:00:00+02:00,4267.0,12796.0,,6942.0,14636.0,509.0,15.0,194.0,1206.0,138.0,7971.0,316.0,122.0,16071.0,550.0,4109.0,3332.0
2018-10-08 15:15:00+02:00,4272.0,12846.0,,6962.0,14699.0,511.0,15.0,194.0,1210.0,169.0,7973.0,316.0,122.0,15092.0,538.0,4120.0,3443.0
2018-10-08 15:30:00+02:00,4283.0,12883.0,,6957.0,14759.0,512.0,15.0,194.0,1211.0,168.0,7974.0,316.0,122.0,13971.0,540.0,4133.0,3366.0
2018-10-08 15:45:00+02:00,4279.0,12919.0,,6975.0,14863.0,511.0,15.0,287.0,1210.0,160.0,7974.0,316.0,122.0,12729.0,531.0,4124.0,3206.0
2018-10-08 16:00:00+02:00,4290.0,13098.0,,6903.0,15275.0,510.0,15.0,271.0,1213.0,165.0,7962.0,314.0,122.0,11324.0,548.0,4106.0,3084.0
2018-10-08 16:15:00+02:00,4290.0,13107.0,,6922.0,15322.0,511.0,15.0,264.0,1212.0,186.0,7954.0,312.0,122.0,9872.0,554.0,4098.0,2999.0
2018-10-08 16:30:00+02:00,4297.0,13143.0,,6912.0,15207.0,512.0,15.0,262.0,1210.0,200.0,7970.0,312.0,122.0,8505.0,561.0,4196.0,2725.0
2018-10-08 16:45:00+02:00,4290.0,12751.0,,6992.0,15420.0,512.0,15.0,853.0,1210.0,243.0,7970.0,318.0,122.0,6927.0,557.0,4362.0,2556.0
2018-10-08 17:00:00+02:00,4303.0,12344.0,,7208.0,15726.0,510.0,15.0,1194.0,1212.0,164.0,7958.0,331.0,122.0,5469.0,557.0,4336.0,2582.0
2018-10-08 17:15:00+02:00,4318.0,12361.0,,7229.0,15796.0,512.0,16.0,1890.0,1215.0,189.0,7975.0,331.0,122.0,4043.0,556.0,4352.0,2481.0
2018-10-08 17:30:00+02:00,4321.0,12371.0,,7245.0,15865.0,513.0,16.0,2754.0,1216.0,209.0,7969.0,331.0,122.0,2812.0,560.0,4404.0,2551.0
2018-10-08 17:45:00+02:00,4296.0,12394.0,,7245.0,15939.0,512.0,16.0,3144.0,1209.0,228.0,7972.0,331.0,122.0,1713.0,562.0,4387.0,2529.0
2018-10-08 18:00:00+02:00,4302.0,12578.0,,7274.0,15958.0,510.0,17.0,3189.0,1207.0,107.0,7919.0,330.0,122.0,849.0,556.0,4406.0,2555.0
2018-10-08 18:15:00+02:00,4313.0,12746.0,,7396.0,15980.0,511.0,18.0,3611.0,1208.0,199.0,7971.0,330.0,122.0,348.0,559.0,4438.0,2717.0
2018-10-08 18:30:00+02:00,4307.0,12754.0,,7313.0,16058.0,509.0,18.0,3964.0,1210.0,285.0,7976.0,330.0,122.0,73.0,559.0,4457.0,2995.0
2018-10-08 18:45:00+02:00,4290.0,12750.0,,7344.0,16100.0,511.0,19.0,4955.0,1209.0,352.0,7987.0,330.0,122.0,2.0,548.0,4454.0,3112.0
2018-10-08 19:00:00+02:00,4288.0,12684.0,,7450.0,16159.0,509.0,19.0,6383.0,1210.0,429.0,7964.0,330.0,122.0,0.0,554.0,4518.0,3302.0
2018-10-08 19:15:00+02:00,4284.0,12744.0,,7508.0,16210.0,510.0,20.0,6635.0,1210.0,346.0,7987.0,332.0,122.0,0.0,552.0,4431.0,3515.0
2018-10-08 19:30:00+02:00,4284.0,12715.0,,7696.0,16233.0,510.0,20.0,6050.0,1211.0,187.0,7970.0,338.0,122.0,0.0,554.0,4420.0,3695.0
2018-10-08 19:45:00+02:00,4312.0,12728.0,,7804.0,16088.0,510.0,20.0,5444.0,1216.0,189.0,7966.0,332.0,122.0,0.0,563.0,4381.0,3992.0
2018-10-08 20:00:00+02:00,4312.0,12740.0,,7651.0,16084.0,510.0,20.0,5534.0,1218.0,208.0,7970.0,328.0,122.0,0.0,564.0,4284.0,4069.0
2018-10-08 20:15:00+02:00,4305.0,12735.0,,7533.0,16063.0,510.0,20.0,4805.0,1224.0,113.0,7953.0,325.0,122.0,0.0,563.0,4213.0,4174.0
2018-10-08 20:30:00+02:00,4288.0,12761.0,,7423.0,16067.0,510.0,20.0,4245.0,1223.0,178.0,7975.0,325.0,122.0,0.0,562.0,4058.0,4287.0
2018-10-08 20:45:00+02:00,4287.0,12721.0,,7412.0,16051.0,510.0,20.0,3481.0,1224.0,159.0,7948.0,324.0,122.0,0.0,565.0,4007.0,4363.0
2018-10-08 21:00:00+02:00,4289.0,12640.0,,7500.0,16068.0,510.0,20.0,2162.0,1223.0,249.0,7988.0,324.0,122.0,0.0,564.0,3835.0,4535.0
2018-10-08 21:15:00+02:00,4294.0,12584.0,,7588.0,15945.0,510.0,20.0,1930.0,1223.0,166.0,7968.0,324.0,122.0,0.0,560.0,3761.0,4710.0
2018-10-08 21:30:00+02:00,4291.0,12574.0,,7583.0,15816.0,510.0,20.0,1547.0,1222.0,141.0,7971.0,324.0,122.0,0.0,561.0,3659.0,4723.0
2018-10-08 21:45:00+02:00,4301.0,12553.0,,7588.0,15713.0,510.0,20.0,1531.0,1226.0,146.0,7950.0,324.0,122.0,0.0,562.0,3648.0,4781.0
2018-10-08 22:00:00+02:00,4290.0,12548.0,,7441.0,15648.0,512.0,21.0,1519.0,1227.0,183.0,7976.0,324.0,122.0,0.0,562.0,3562.0,4704.0
2018-10-08 22:15:00+02:00,4276.0,12530.0,,7452.0,15539.0,510.0,21.0,1007.0,1227.0,157.0,7908.0,324.0,122.0,0.0,563.0,3530.0,4717.0
2018-10-08 22:30:00+02:00,4254.0,12700.0,,7337.0,15404.0,511.0,21.0,683.0,1228.0,163.0,7878.0,324.0,122.0,0.0,563.0,3531.0,4646.0
2018-10-08 22:45:00+02:00,4245.0,12912.0,,7278.0,15150.0,510.0,21.0,438.0,1231.0,61.0,7807.0,324.0,122.0,0.0,567.0,3537.0,4539.0
2018-10-08 23:00:00+02:00,4247.0,12852.0,,6931.0,14487.0,510.0,21.0,613.0,1233.0,210.0,7768.0,325.0,122.0,0.0,547.0,3427.0,4627.0
2018-10-08 23:15:00+02:00,4227.0,12857.0,,6719.0,14152.0,510.0,21.0,273.0,1229.0,109.0,7697.0,325.0,122.0,0.0,540.0,3366.0,4649.0
2018-10-08 23:30:00+02:00,4242.0,12863.0,,6791.0,13666.0,510.0,21.0,273.0,1225.0,79.0,7705.0,325.0,122.0,0.0,558.0,3414.0,4632.0
2018-10-08 23:45:00+02:00,4234.0,12557.0,,6825.0,13231.0,510.0,21.0,196.0,1218.0,54.0,7683.0,325.0,122.0,0.0,558.0,3316.0,4627.0
2018-10-09 00:00:00+02:00,4215.0,12462.0,,7012.0,12825.0,509.0,21.0,196.0,1206.0,88.0,7719.0,324.0,122.0,0.0,553.0,3282.0,4645.0
2018-10-09 00:15:00+02:00,4200.0,12439.0,,7001.0,12750.0,510.0,21.0,195.0,1199.0,99.0,7720.0,325.0,122.0,0.0,555.0,3242.0,4678.0
2018-10-09 00:30:00+02:00,4201.0,12425.0,,6832.0,12763.0,511.0,21.0,196.0,1200.0,101.0,7700.0,324.0,122.0,0.0,554.0,3160.0,4680.0
2018-10-09 00:45:00+02:00,4216.0,12415.0,,6851.0,12750.0,509.0,21.0,196.0,1213.0,99.0,7700.0,324.0,122.0,0.0,555.0,3100.0,4668.0
2018-10-09 01:00:00+02:00,4207.0,12492.0,,6976.0,12532.0,494.0,21.0,196.0,1222.0,132.0,7724.0,325.0,122.0,0.0,556.0,2981.0,4572.0
2018-10-09 01:15:00+02:00,4206.0,12468.0,,7020.0,12432.0,496.0,21.0,196.0,1224.0,119.0,7713.0,325.0,122.0,0.0,557.0,2877.0,4486.0
2018-10-09 01:30:00+02:00,4207.0,12468.0,,7034.0,12418.0,499.0,21.0,196.0,1222.0,63.0,7718.0,324.0,122.0,0.0,554.0,2791.0,4374.0
2018-10-09 01:45:00+02:00,4209.0,12529.0,,6896.0,12427.0,499.0,21.0,195.0,1220.0,57.0,7722.0,324.0,122.0,0.0,556.0,2662.0,4328.0
2018-10-09 02:00:00+02:00,4225.0,12491.0,,6789.0,12605.0,496.0,21.0,195.0,1217.0,79.0,7736.0,324.0,122.0,0.0,555.0,2596.0,4219.0
2018-10-09 02:15:00+02:00,4215.0,12405.0,,6700.0,12705.0,496.0,21.0,195.0,1219.0,85.0,7722.0,325.0,122.0,0.0,552.0,2669.0,4197.0
2018-10-09 02:30:00+02:00,4218.0,12294.0,,6736.0,12708.0,496.0,21.0,196.0,1216.0,145.0,7735.0,325.0,122.0,0.0,547.0,2727.0,4154.0
2018-10-09 02:45:00+02:00,4214.0,12209.0,,6756.0,12914.0,498.0,21.0,195.0,1215.0,100.0,7725.0,325.0,122.0,0.0,552.0,2793.0,4143.0
2018-10-09 03:00:00+02:00,4212.0,12227.0,,6564.0,13382.0,495.0,21.0,194.0,1214.0,83.0,7739.0,325.0,122.0,0.0,547.0,2828.0,4099.0
2018-10-09 03:15:00+02:00,4217.0,12365.0,,6546.0,13517.0,498.0,21.0,194.0,1217.0,54.0,7722.0,325.0,122.0,0.0,542.0,2817.0,4120.0
2018-10-09 03:30:00+02:00,4217.0,12582.0,,6601.0,13568.0,497.0,21.0,194.0,1217.0,42.0,7720.0,325.0,122.0,0.0,545.0,2832.0,4194.0
2018-10-09 03:45:00+02:00,4212.0,12603.0,,6553.0,13647.0,497.0,21.0,194.0,1217.0,31.0,7710.0,325.0,122.0,0.0,556.0,2918.0,4269.0
2018-10-09 04:00:00+02:00,4204.0,12577.0,,6638.0,13386.0,497.0,21.0,194.0,1215.0,39.0,7727.0,324.0,122.0,0.0,559.0,2872.0,4233.0
2018-10-09 04:15:00+02:00,4191.0,12734.0,,6744.0,13384.0,498.0,21.0,194.0,1216.0,82.0,7723.0,324.0,122.0,0.0,559.0,2882.0,4203.0
2018-10-09 04:30:00+02:00,4205.0,12730.0,,6900.0,13577.0,497.0,21.0,194.0,1218.0,96.0,7732.0,324.0,122.0,0.0,553.0,2827.0,4111.0
2018-10-09 04:45:00+02:00,4208.0,12763.0,,7116.0,13787.0,496.0,21.0,194.0,1217.0,118.0,7730.0,324.0,122.0,0.0,546.0,2798.0,4034.0
2018-10-09 05:00:00+02:00,4209.0,12809.0,,6981.0,13827.0,497.0,21.0,195.0,1214.0,38.0,7714.0,325.0,122.0,0.0,554.0,2853.0,4044.0
2018-10-09 05:15:00+02:00,4219.0,12874.0,,7060.0,14048.0,496.0,21.0,196.0,1212.0,41.0,7735.0,327.0,122.0,0.0,559.0,2909.0,4107.0
2018-10-09 05:30:00+02:00,4221.0,12889.0,,7280.0,14339.0,496.0,21.0,196.0,1210.0,60.0,7738.0,327.0,122.0,0.0,558.0,3008.0,4100.0
2018-10-09 05:45:00+02:00,4227.0,12905.0,,7320.0,14595.0,498.0,20.0,197.0,1204.0,52.0,7729.0,342.0,122.0,0.0,556.0,3144.0,4134.0
2018-10-09 06:00:00+02:00,4232.0,12996.0,,7725.0,14770.0,499.0,20.0,326.0,1200.0,44.0,7731.0,352.0,122.0,0.0,569.0,3229.0,4239.0
2018-10-09 06:15:00+02:00,4217.0,13030.0,,8000.0,14988.0,497.0,20.0,350.0,1197.0,82.0,7751.0,353.0,122.0,0.0,563.0,3264.0,4357.0
2018-10-09 06:30:00+02:00,4229.0,13039.0,,8243.0,15048.0,496.0,20.0,1652.0,1200.0,95.0,7752.0,353.0,122.0,0.0,557.0,3334.0,4446.0
2018-10-09 06:45:00+02:00,4240.0,13037.0,,8279.0,15191.0,495.0,20.0,2331.0,1205.0,208.0,7756.0,353.0,122.0,0.0,558.0,3336.0,4488.0
2018-10-09 07:00:00+02:00,4285.0,12995.0,,8515.0,15692.0,494.0,18.0,3875.0,1210.0,281.0,7750.0,354.0,122.0,0.0,562.0,3404.0,4604.0
2018-10-09 07:15:00+02:00,4294.0,13070.0,,8530.0,15986.0,492.0,17.0,4592.0,1211.0,323.0,7857.0,354.0,122.0,8.0,555.0,3365.0,4617.0
2018-10-09 07:30:00+02:00,4288.0,13051.0,,8203.0,15966.0,494.0,17.0,4687.0,1214.0,336.0,7927.0,354.0,122.0,90.0,567.0,3307.0,4643.0
2018-10-09 07:45:00+02:00,4300.0,13051.0,,8146.0,15996.0,493.0,17.0,4478.0,1220.0,325.0,7993.0,362.0,122.0,392.0,564.0,3303.0,4846.0
2018-10-09 08:00:00+02:00,4296.0,13001.0,,8307.0,15859.0,491.0,17.0,4880.0,1214.0,352.0,7975.0,371.0,122.0,1061.0,553.0,3316.0,4540.0
2018-10-09 08:15:00+02:00,4302.0,13001.0,,8313.0,15978.0,492.0,17.0,4754.0,1215.0,325.0,7996.0,371.0,122.0,1827.0,553.0,3400.0,4723.0
2018-10-09 08:30:00+02:00,4307.0,13019.0,,8342.0,16027.0,491.0,17.0,4343.0,1220.0,273.0,7997.0,371.0,122.0,2575.0,556.0,3564.0,4707.0
2018-10-09 08:45:00+02:00,4303.0,13011.0,,8386.0,16028.0,490.0,17.0,3687.0,1220.0,160.0,8001.0,373.0,122.0,3515.0,550.0,3768.0,4670.0
2018-10-09 09:00:00+02:00,4306.0,13054.0,,8696.0,16008.0,489.0,17.0,3346.0,1219.0,257.0,7978.0,377.0,122.0,4499.0,543.0,3787.0,4695.0
2018-10-09 09:15:00+02:00,4303.0,13041.0,,8830.0,16015.0,488.0,17.0,2882.0,1221.0,257.0,7897.0,382.0,122.0,5420.0,541.0,3779.0,4632.0
2018-10-09 09:30:00+02:00,4305.0,13037.0,,8777.0,15983.0,488.0,17.0,2685.0,1220.0,262.0,7793.0,379.0,122.0,6391.0,541.0,3848.0,4536.0
2018-10-09 09:45:00+02:00,4300.0,13035.0,,8792.0,15973.0,487.0,17.0,2006.0,1221.0,185.0,7762.0,379.0,122.0,7532.0,551.0,3905.0,4462.0
2018-10-09 10:00:00+02:00,4302.0,13028.0,,8786.0,15978.0,485.0,17.0,3201.0,1226.0,265.0,7737.0,380.0,122.0,8617.0,552.0,3902.0,4213.0
2018-10-09 10:15:00+02:00,4315.0,13002.0,,8790.0,15942.0,486.0,17.0,2974.0,1231.0,222.0,7726.0,380.0,122.0,9661.0,550.0,3936.0,3930.0
2018-10-09 10:30:00+02:00,4314.0,13019.0,,8769.0,15966.0,487.0,17.0,1962.0,1231.0,145.0,7726.0,380.0,122.0,10846.0,553.0,3978.0,3631.0
2018-10-09 10:45:00+02:00,4311.0,13040.0,,8721.0,15946.0,487.0,17.0,1391.0,1230.0,134.0,7729.0,379.0,122.0,11829.0,553.0,4110.0,3393.0
2018-10-09 11:00:00+02:00,4299.0,13037.0,,8787.0,15809.0,486.0,17.0,2233.0,1228.0,206.0,7654.0,379.0,122.0,12586.0,553.0,4125.0,3223.0
2018-10-09 11:15:00+02:00,4298.0,13045.0,,8779.0,15749.0,484.0,17.0,2031.0,1226.0,190.0,7620.0,379.0,122.0,13507.0,556.0,4037.0,3155.0
2018-10-09 11:30:00+02:00,4293.0,13057.0,,9112.0,15680.0,485.0,17.0,1867.0,1227.0,171.0,7576.0,377.0,122.0,14309.0,548.0,4016.0,3168.0
2018-10-09 11:45:00+02:00,4283.0,13028.0,,9022.0,15614.0,485.0,17.0,1107.0,1226.0,139.0,7520.0,355.0,122.0,15055.0,545.0,4009.0,3153.0
2018-10-09 12:00:00+02:00,4280.0,12975.0,,8610.0,15508.0,486.0,17.0,249.0,1228.0,125.0,7462.0,349.0,122.0,15546.0,544.0,3998.0,3306.0
2018-10-09 12:15:00+02:00,4285.0,12934.0,,8511.0,15327.0,484.0,16.0,232.0,1239.0,161.0,7455.0,349.0,122.0,16012.0,545.0,4000.0,3528.0
2018-10-09 12:30:00+02:00,4284.0,12956.0,,8418.0,15221.0,485.0,16.0,231.0,1242.0,114.0,7450.0,349.0,122.0,16508.0,544.0,4031.0,3550.0
2018-10-09 12:45:00+02:00,4280.0,12896.0,,8304.0,15140.0,486.0,16.0,221.0,1247.0,141.0,7450.0,349.0,122.0,16766.0,548.0,4116.0,3690.0
2018-10-09 13:00:00+02:00,4284.0,12776.0,,8123.0,15083.0,487.0,16.0,235.0,1251.0,160.0,7552.0,349.0,122.0,16999.0,549.0,4171.0,3639.0
2018-10-09 13:15:00+02:00,4293.0,12706.0,,8113.0,15104.0,484.0,16.0,216.0,1250.0,161.0,7555.0,349.0,122.0,16986.0,540.0,4169.0,3604.0
2018-10-09 13:30:00+02:00,4291.0,12739.0,,8062.0,15103.0,484.0,16.0,206.0,1249.0,157.0,7554.0,346.0,122.0,16941.0,544.0,4153.0,3584.0
2018-10-09 13:45:00+02:00,4274.0,12730.0,,8127.0,15131.0,484.0,16.0,213.0,1249.0,140.0,7551.0,341.0,122.0,16796.0,543.0,4148.0,3423.0
2018-10-09 14:00:00+02:00,4270.0,12886.0,,8508.0,15375.0,484.0,16.0,210.0,1247.0,177.0,7545.0,336.0,122.0,16640.0,540.0,4104.0,3333.0
2018-10-09 14:15:00+02:00,4246.0,12954.0,,8611.0,15576.0,484.0,16.0,231.0,1241.0,180.0,7551.0,336.0,122.0,16267.0,522.0,4068.0,3343.0
2018-10-09 14:30:00+02:00,4242.0,12944.0,,8605.0,15754.0,484.0,16.0,260.0,1239.0,158.0,7545.0,336.0,122.0,15718.0,527.0,4051.0,3157.0
2018-10-09 14:45:00+02:00,4245.0,12918.0,,8612.0,15806.0,484.0,16.0,365.0,1241.0,238.0,7526.0,336.0,122.0,15268.0,512.0,3998.0,3053.0
2018-10-09 15:00:00+02:00,4253.0,12937.0,,8604.0,15991.0,483.0,16.0,207.0,1246.0,129.0,7540.0,333.0,122.0,14493.0,530.0,3900.0,2937.0
2018-10-09 15:15:00+02:00,4261.0,12984.0,,8619.0,16027.0,484.0,16.0,217.0,1246.0,130.0,7530.0,332.0,122.0,13554.0,541.0,3850.0,2817.0
2018-10-09 15:30:00+02:00,4286.0,13034.0,,8644.0,16042.0,483.0,16.0,427.0,1247.0,228.0,7545.0,332.0,122.0,12664.0,540.0,3745.0,2670.0
2018-10-09 15:45:00+02:00,4281.0,12979.0,,8693.0,16084.0,484.0,16.0,810.0,1245.0,278.0,7538.0,332.0,122.0,11697.0,535.0,3666.0,2608.0
2018-10-09 16:00:00+02:00,4280.0,13021.0,,8625.0,16176.0,484.0,16.0,276.0,1241.0,205.0,7534.0,326.0,122.0,10432.0,492.0,3644.0,2466.0
2018-10-09 16:15:00+02:00,4290.0,13001.0,,8448.0,16340.0,484.0,16.0,362.0,1240.0,293.0,7616.0,324.0,122.0,9132.0,503.0,3644.0,2397.0
2018-10-09 16:30:00+02:00,4283.0,12950.0,,8450.0,16484.0,484.0,16.0,429.0,1233.0,149.0,7643.0,324.0,122.0,7810.0,515.0,3597.0,2180.0
2018-10-09 16:45:00+02:00,4282.0,13105.0,,8483.0,16589.0,484.0,16.0,324.0,1226.0,277.0,7705.0,323.0,122.0,6405.0,547.0,3512.0,2043.0
2018-10-09 17:00:00+02:00,4295.0,13197.0,,8698.0,16947.0,484.0,16.0,853.0,1220.0,115.0,7860.0,323.0,122.0,5065.0,533.0,3427.0,2214.0
2018-10-09 17:15:00+02:00,4286.0,13435.0,,8623.0,17066.0,482.0,16.0,985.0,1214.0,169.0,7965.0,323.0,122.0,3760.0,535.0,3386.0,2310.0
2018-10-09 17:30:00+02:00,4292.0,13563.0,,8690.0,17130.0,484.0,16.0,1041.0,1211.0,217.0,7968.0,323.0,122.0,2619.0,559.0,3337.0,2343.0
2018-10-09 17:45:00+02:00,4294.0,13556.0,,8578.0,17230.0,484.0,16.0,1813.0,1208.0,261.0,7963.0,323.0,122.0,1590.0,551.0,3320.0,2273.0
2018-10-09 18:00:00+02:00,4301.0,13603.0,,8441.0,17253.0,484.0,16.0,2374.0,1210.0,149.0,7914.0,324.0,122.0,733.0,558.0,3253.0,2259.0
2018-10-09 18:15:00+02:00,4293.0,13811.0,,8464.0,17269.0,482.0,16.0,2773.0,1209.0,213.0,7972.0,324.0,122.0,280.0,550.0,3100.0,2493.0
2018-10-09 18:30:00+02:00,4300.0,13922.0,,8548.0,17302.0,484.0,16.0,3269.0,1210.0,292.0,7970.0,324.0,122.0,62.0,549.0,3010.0,2737.0
2018-10-09 18:45:00+02:00,4278.0,13972.0,,8570.0,17306.0,487.0,16.0,4324.0,1207.0,349.0,7971.0,324.0,122.0,3.0,550.0,2954.0,2822.0
2018-10-09 19:00:00+02:00,4282.0,13945.0,,8607.0,17291.0,486.0,16.0,5294.0,1208.0,356.0,7936.0,324.0,122.0,0.0,553.0,2838.0,2982.0
2018-10-09 19:15:00+02:00,4284.0,13946.0,,8627.0,17313.0,486.0,16.0,5428.0,1205.0,439.0,7975.0,332.0,122.0,0.0,551.0,2753.0,3184.0
2018-10-09 19:30:00+02:00,4288.0,13929.0,,8633.0,17306.0,487.0,17.0,5018.0,1201.0,318.0,7961.0,335.0,122.0,0.0,551.0,2704.0,3334.0
2018-10-09 19:45:00+02:00,4284.0,13903.0,,8624.0,17311.0,485.0,17.0,4471.0,1200.0,333.0,7960.0,335.0,122.0,0.0,551.0,2667.0,3645.0
