,Fossil Gas,Solar,Wind Onshore
2015-05-06 06:00:00+02:00,0.0,0.0,0.066
2015-05-06 07:00:00+02:00,0.0,0.20500000000000002,0.066
2015-05-06 08:00:00+02:00,0.0,0.615,0.077
2015-05-06 09:00:00+02:00,0.0,1.3940000000000001,0.044
2015-05-06 10:00:00+02:00,0.0,2.46,0.05499999999999999
2015-05-06 11:00:00+02:00,0.0,3.321,0.033
2015-05-06 12:00:00+02:00,0.0,3.9770000000000003,0.022
2015-05-06 13:00:00+02:00,0.0,4.1000000000000005,0.033
2015-05-06 14:00:00+02:00,0.0,3.7720000000000002,0.05499999999999999
2015-05-06 15:00:00+02:00,0.0,3.403,0.077
2015-05-06 16:00:00+02:00,0.0,2.829,0.088
2015-05-06 17:00:00+02:00,0.0,2.132,0.09899999999999999
2015-05-06 18:00:00+02:00,0.0,1.189,0.121
2015-05-06 19:00:00+02:00,0.0,0.451,0.143
2015-05-06 20:00:00+02:00,0.0,0.041,0.143
2015-05-06 21:00:00+02:00,0.0,0.0,0.121
2015-05-06 22:00:00+02:00,0.0,0.0,0.154
2015-05-06 23:00:00+02:00,0.0,0.0,0.16499999999999998
2015-05-07 00:00:00+02:00,0.0,0.0,0.176
2015-05-07 01:00:00+02:00,0.0,0.0,0.154
2015-05-07 02:00:00+02:00,0.0,0.0,0.132
2015-05-07 03:00:00+02:00,0.0,0.0,0.088
2015-05-07 04:00:00+02:00,0.0,0.0,0.066
2015-05-07 05:00:00+02:00,0.0,0.0,0.066
2015-05-07 06:00:00+02:00,0.0,0.164,0.05499999999999999
2015-05-07 07:00:00+02:00,0.0,0.984,0.033
2015-05-07 08:00:00+02:00,0.0,2.46,0.033
2015-05-07 09:00:00+02:00,0.0,4.1000000000000005,0.022
2015-05-07 10:00:00+02:00,0.0,5.781000000000001,0.011
2015-05-07 11:00:00+02:00,0.0,6.765000000000001,0.011
2015-05-07 12:00:00+02:00,0.0,7.5440000000000005,0.011
2015-05-07 13:00:00+02:00,0.0,7.708,0.022
2015-05-07 14:00:00+02:00,0.0,7.462000000000001,0.033
2015-05-07 15:00:00+02:00,0.0,6.683000000000001,0.066
2015-05-07 16:00:00+02:00,0.0,5.33,0.05499999999999999
2015-05-07 17:00:00+02:00,0.0,3.608,0.077
2015-05-07 18:00:00+02:00,0.0,2.0500000000000003,0.088
2015-05-07 19:00:00+02:00,0.0,0.8200000000000001,0.066
2015-05-07 20:00:00+02:00,0.0,0.082,0.05499999999999999
2015-05-07 21:00:00+02:00,0.0,0.0,0.044
2015-05-07 22:00:00+02:00,0.0,0.0,0.033
2015-05-07 23:00:00+02:00,0.0,0.0,0.033
2015-05-08 00:00:00+02:00,0.0,0.0,0.044
2015-05-08 01:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-08 02:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-08 03:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-08 04:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-08 05:00:00+02:00,0.0,0.0,0.044
2015-05-08 06:00:00+02:00,0.0,0.0,0.044
2015-05-08 07:00:00+02:00,0.0,0.0,0.044
2015-05-08 08:00:00+02:00,0.0,0.041,0.033
2015-05-08 09:00:00+02:00,0.0,0.082,0.033
2015-05-08 10:00:00+02:00,0.0,0.082,0.022
2015-05-08 11:00:00+02:00,0.0,0.123,0.011
2015-05-08 12:00:00+02:00,0.0,0.123,0.011
2015-05-08 13:00:00+02:00,0.0,0.123,0.022
2015-05-08 14:00:00+02:00,0.0,0.123,0.05499999999999999
2015-05-08 15:00:00+02:00,0.0,0.041,0.05499999999999999
2015-05-08 16:00:00+02:00,0.0,0.041,0.05499999999999999
2015-05-08 17:00:00+02:00,0.0,0.0,0.066
2015-05-08 18:00:00+02:00,0.0,0.0,0.066
2015-05-08 19:00:00+02:00,0.0,0.0,0.033
2015-05-08 20:00:00+02:00,0.0,0.0,0.044
2015-05-08 21:00:00+02:00,0.0,0.0,0.033
2015-05-08 22:00:00+02:00,0.0,0.0,0.044
