,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2022-01-22 15:00:00+01:00,64.515,194.53,4175.045,895.85,124.2435,12.388,0.0,17.892,902.82,66.01,14.75552,10.532499999999999
2022-01-22 16:00:00+01:00,66.125,194.53,4614.085,902.4100000000001,143.668,12.388,0.06,22.86,932.7500000000001,16.523,15.67774,11.825
2022-01-22 17:00:00+01:00,67.965,194.53,4712.82,901.59,164.192,12.331,5.712,34.596000000000004,965.1400000000001,0.041,15.21663,13.997499999999999
2022-01-22 18:00:00+01:00,73.485,194.775,4817.925,901.1800000000001,168.59,12.312,5.976,43.608000000000004,957.7600000000001,0.0,14.75552,14.113
2022-01-22 19:00:00+01:00,73.715,194.775,4919.355,899.1300000000001,153.93,12.312,7.008,39.42,945.8700000000001,0.0,14.75552,14.987499999999999
2022-01-22 20:00:00+01:00,75.325,195.02,4976.6849999999995,895.0300000000001,164.5585,12.407,3.156,33.036,927.4200000000001,0.0,14.75552,15.8895
2022-01-22 21:00:00+01:00,69.805,195.265,4896.325,881.9100000000001,142.202,12.388,0.66,22.080000000000002,911.0200000000001,0.0,15.21663,18.6835
2022-01-22 22:00:00+01:00,70.495,195.02,4541.32,859.36,135.605,12.369,0.552,19.224,880.6800000000001,0.0,15.67774,19.590999999999998
2022-01-22 23:00:00+01:00,68.77,195.265,4357.08,845.4200000000001,134.87199999999999,12.369,0.012,17.076,865.1,0.0,16.13885,16.1205
2022-01-23 00:00:00+01:00,70.38000000000001,196.0,3466.505,859.7700000000001,32.252,12.426,1.344,28.092000000000002,797.0400000000001,0.0,16.59996,13.805
2022-01-23 01:00:00+01:00,69.92,195.755,2992.92,848.2900000000001,18.325,12.426,0.324,28.896,731.44,0.0,16.59996,12.039499999999999
2022-01-23 02:00:00+01:00,69.805,195.265,2797.41,841.73,18.325,12.426,1.3920000000000001,20.244,696.1800000000001,0.0,15.67774,12.4245
2022-01-23 03:00:00+01:00,70.72500000000001,195.51,2638.895,863.46,18.325,12.407,1.428,17.892,707.25,0.0,16.13885,13.540999999999999
2022-01-23 04:00:00+01:00,69.92,195.265,2682.015,871.6600000000001,18.325,12.407,0.0,14.688,675.6800000000001,0.0,16.13885,14.8995
2022-01-23 05:00:00+01:00,70.38000000000001,195.265,2626.645,883.5500000000001,18.325,12.407,0.0,15.084,703.97,0.0,15.21663,15.553999999999998
2022-01-23 06:00:00+01:00,70.15,195.265,2382.38,879.45,14.66,12.388,0.20400000000000001,16.476,755.6300000000001,0.0,15.21663,14.8555
2022-01-23 07:00:00+01:00,69.69,194.775,2549.715,894.21,15.0265,12.369,0.20400000000000001,24.240000000000002,774.9000000000001,1.9065,15.21663,13.975499999999998
2022-01-23 08:00:00+01:00,70.38000000000001,194.53,2590.875,904.46,17.2255,12.388,1.416,32.892,813.0300000000001,30.893500000000003,14.294410000000001,13.848999999999998
2022-01-23 09:00:00+01:00,70.61,195.02,2928.73,903.6400000000001,35.917,12.369,2.664,43.992000000000004,831.48,76.19850000000001,15.21663,12.9415
2022-01-23 10:00:00+01:00,70.61,195.02,3071.81,898.3100000000001,42.8805,12.369,3.576,43.56,815.49,113.71350000000001,14.75552,13.5795
2022-01-23 11:00:00+01:00,70.38000000000001,194.775,3163.93,902.82,56.0745,12.369,2.832,34.2,793.7600000000001,138.88750000000002,14.294410000000001,14.311
2022-01-23 12:00:00+01:00,70.38000000000001,194.775,3152.415,904.0500000000001,48.7445,12.388,2.892,25.248,815.08,136.0995,13.833300000000001,15.218499999999999
2022-01-23 13:00:00+01:00,70.265,195.02,2935.835,902.82,43.98,12.407,0.0,17.412,787.61,110.8845,13.37219,17.886
2022-01-23 14:00:00+01:00,70.495,195.265,2715.335,904.8700000000001,66.703,12.407,0.0,16.956,788.0200000000001,92.31150000000001,13.833300000000001,19.701
2022-01-23 15:00:00+01:00,70.15,195.02,3023.545,902.82,37.383,12.426,0.0,18.684,831.07,58.2815,13.833300000000001,18.656
2022-01-23 16:00:00+01:00,70.38000000000001,195.02,3522.855,911.84,39.948499999999996,12.407,0.0,30.48,849.9300000000001,14.534500000000001,11.98886,17.996
2022-01-23 17:00:00+01:00,71.76,195.265,4138.785,917.1700000000001,61.2055,12.426,2.52,42.888,864.2800000000001,0.082,9.68331,17.473499999999998
2022-01-23 18:00:00+01:00,77.28,195.265,4303.425,912.6600000000001,40.6815,12.388,8.412,52.824,890.11,0.0,7.83887,18.0235
2022-01-23 19:00:00+01:00,78.08500000000001,195.265,4351.69,904.46,40.315,12.388,9.96,52.524,907.33,0.0,8.29998,17.82
2022-01-23 20:00:00+01:00,78.2,195.265,4313.96,905.2800000000001,42.513999999999996,12.388,4.32,42.696,897.9000000000001,0.0,8.29998,17.165499999999998
2022-01-23 21:00:00+01:00,70.955,195.51,4081.7,905.2800000000001,57.5405,12.388,1.716,36.132,849.5200000000001,0.0,7.83887,16.7695
2022-01-23 22:00:00+01:00,70.38000000000001,195.02,3958.22,901.59,60.4725,12.388,1.596,32.976,843.7800000000001,0.0,8.761090000000001,16.654
2022-01-23 23:00:00+01:00,68.425,195.755,3485.86,895.44,38.116,12.407,0.036000000000000004,24.36,810.57,0.0,8.29998,18.326
2022-01-24 00:00:00+01:00,70.495,195.265,3188.185,874.5300000000001,15.0265,12.407,0.14400000000000002,20.208000000000002,738.82,0.0,7.83887,18.5845
2022-01-24 01:00:00+01:00,70.495,195.51,2954.7,811.3900000000001,15.0265,12.407,0.108,19.368000000000002,690.44,0.0,8.29998,19.3875
2022-01-24 02:00:00+01:00,70.72500000000001,195.265,2809.415,783.9200000000001,15.0265,12.407,0.108,19.116,678.5500000000001,0.0,8.29998,20.955
2022-01-24 03:00:00+01:00,70.72500000000001,195.265,2768.0099999999998,780.23,15.0265,12.388,,19.86,679.37,0.0,8.29998,21.153
2022-01-24 04:00:00+01:00,70.72500000000001,195.755,2927.2599999999998,776.95,15.0265,12.388,,19.632,724.0600000000001,0.0,8.29998,18.348
2022-01-24 05:00:00+01:00,70.15,195.51,3684.31,848.2900000000001,14.66,12.388,0.096,22.512,807.7,0.0,7.83887,16.0875
2022-01-24 06:00:00+01:00,74.635,195.51,4732.665,886.4200000000001,14.2935,12.274,7.5600000000000005,34.908,952.84,0.0,8.761090000000001,15.190999999999999
2022-01-24 07:00:00+01:00,78.66,195.02,5625.2,893.8000000000001,16.4925,12.293,15.624,51.132,1123.4,1.2505,8.761090000000001,14.322
2022-01-24 08:00:00+01:00,80.155,194.775,5771.22,914.3000000000001,16.4925,12.293,32.004,60.648,1166.0400000000002,23.718500000000002,9.2222,14.245
2022-01-24 09:00:00+01:00,79.81,195.02,5838.84,901.1800000000001,15.392999999999999,12.407,22.848,58.692,1154.5600000000002,64.739,7.37776,16.576999999999998
2022-01-24 10:00:00+01:00,70.035,195.265,5980.45,913.07,17.9585,12.293,6.936,48.096000000000004,1157.02,90.65100000000001,8.29998,17.941
2022-01-24 11:00:00+01:00,70.265,194.775,5865.055,943.82,16.858999999999998,12.274,5.4,38.436,1119.71,101.4955,8.761090000000001,20.6195
2022-01-24 12:00:00+01:00,70.265,195.265,5904.01,942.1800000000001,37.7495,12.35,4.5120000000000005,34.908,1064.77,101.1675,9.68331,22.494999999999997
2022-01-24 13:00:00+01:00,69.805,195.51,5806.255,955.71,39.948499999999996,12.445,3.3240000000000003,32.532000000000004,1072.97,114.39,8.761090000000001,24.288
2022-01-24 14:00:00+01:00,69.69,195.02,5856.97,958.58,39.948499999999996,12.445,3.504,32.196,1154.15,97.5185,9.2222,26.587
2022-01-24 15:00:00+01:00,73.14,194.775,6057.38,963.09,36.2835,12.445,3.2760000000000002,33.852000000000004,1191.8700000000001,60.2905,10.14442,28.258999999999997
2022-01-24 16:00:00+01:00,81.075,194.285,6259.015,962.2700000000001,40.315,12.464,4.62,44.016,1211.96,14.596,10.14442,25.497999999999998
2022-01-24 17:00:00+01:00,81.765,194.53,6473.635,972.5200000000001,53.8755,12.464,6.972,59.256,1239.8400000000001,0.082,9.2222,23.7105
2022-01-24 18:00:00+01:00,81.305,194.775,6451.34,986.8700000000001,57.907,12.464,11.124,64.632,1201.71,0.0,10.14442,23.044999999999998
2022-01-24 19:00:00+01:00,82.8,194.775,6468.49,989.33,58.2735,12.464,4.896,62.532000000000004,1207.0400000000002,0.0,10.14442,20.630499999999998
2022-01-24 20:00:00+01:00,83.72,195.02,6305.32,981.1300000000001,54.242,12.445,5.1000000000000005,50.208,1135.7,0.0,10.14442,19.019
2022-01-24 21:00:00+01:00,81.42,195.02,6231.33,956.1200000000001,57.5405,12.464,1.572,35.34,1069.28,0.0,10.14442,18.650499999999997
2022-01-24 22:00:00+01:00,70.72500000000001,195.02,5763.135,962.6800000000001,57.174,12.445,1.956,27.372,937.6700000000001,0.0,10.60553,17.688
2022-01-24 23:00:00+01:00,70.265,194.775,5373.34,960.22,36.2835,12.464,0.0,26.22,893.8000000000001,0.0,10.14442,16.665
2022-01-25 00:00:00+01:00,69.11500000000001,195.755,4558.715,971.2900000000001,37.0165,12.464,,24.936,851.98,0.0,10.14442,14.761999999999999
2022-01-25 01:00:00+01:00,69.11500000000001,195.265,4244.87,974.57,35.184,12.464,,23.628,769.98,0.0,10.14442,13.9865
2022-01-25 02:00:00+01:00,70.38000000000001,195.265,4266.1849999999995,967.6,37.0165,12.464,,23.388,717.09,0.0,10.14442,14.178999999999998
2022-01-25 03:00:00+01:00,68.885,195.265,4034.415,965.1400000000001,33.3515,12.235999999999999,,22.2,718.32,0.0,9.68331,14.718
2022-01-25 04:00:00+01:00,69.46000000000001,195.265,4015.06,968.83,37.0165,12.369,0.5640000000000001,21.924,712.1700000000001,0.0,9.68331,14.739999999999998
2022-01-25 05:00:00+01:00,71.645,195.265,4580.03,979.9000000000001,39.2155,12.445,0.0,23.748,776.95,0.0,9.2222,14.426499999999999
2022-01-25 06:00:00+01:00,76.59,195.265,5569.585,984.82,68.169,12.445,1.212,35.208,911.4300000000001,0.0,8.761090000000001,15.741
2022-01-25 07:00:00+01:00,76.36,195.02,6330.065,991.3800000000001,80.9965,12.445,12.3,43.86,1044.27,2.0705,7.37776,15.520999999999999
2022-01-25 08:00:00+01:00,76.015,195.265,6307.525,968.4200000000001,79.89699999999999,12.445,32.112,57.6,1143.9,31.631500000000003,10.14442,14.465
2022-01-25 09:00:00+01:00,79.12,195.51,6273.715,959.4000000000001,77.3315,12.369,19.224,57.888,1155.38,78.72,12.44997,13.574
2022-01-25 10:00:00+01:00,84.64,195.02,6150.97,985.23,74.3995,12.084,15.3,51.216,1140.21,108.8345,16.59996,12.215499999999999
2022-01-25 11:00:00+01:00,76.36,195.02,6129.165,969.2400000000001,78.7975,11.969999999999999,10.188,45.744,1151.2800000000002,126.116,16.13885,10.862499999999999
2022-01-25 12:00:00+01:00,73.94500000000001,195.265,6101.48,962.2700000000001,84.295,11.951,5.676,34.872,1137.3400000000001,131.4665,15.67774,10.9505
2022-01-25 13:00:00+01:00,74.98,194.775,6059.095,965.5500000000001,100.42099999999999,11.913,3.468,33.684,1140.6200000000001,125.6855,16.13885,10.8075
2022-01-25 14:00:00+01:00,71.76,195.02,6202.42,960.22,126.076,11.837,2.916,35.292,1141.44,102.6845,15.67774,11.522499999999999
2022-01-26 00:00:00+01:00,83.605,195.51,4044.95,877.8100000000001,85.3945,12.16,,23.964000000000002,734.72,0.0,15.21663,15.856499999999999
2022-01-26 01:00:00+01:00,84.41,195.51,3754.38,868.3800000000001,85.3945,12.179,,24.432000000000002,735.95,0.0,15.67774,14.6025
2022-01-26 02:00:00+01:00,84.41,195.265,3598.0699999999997,870.0200000000001,85.3945,12.16,,22.836000000000002,733.9000000000001,0.0,15.21663,14.0305
2022-01-26 03:00:00+01:00,83.03,195.265,3552.5,875.7600000000001,85.761,12.179,,21.984,722.0100000000001,0.0,15.21663,13.09
2022-01-26 04:00:00+01:00,81.535,195.02,3516.485,879.0400000000001,85.761,12.179,,24.504,744.1500000000001,0.0,13.833300000000001,12.418999999999999
2022-01-26 05:00:00+01:00,82.11,195.755,3896.48,881.09,71.834,12.179,,29.1,809.7500000000001,0.0,12.91108,11.885499999999999
2022-01-26 06:00:00+01:00,81.535,195.02,5397.84,867.97,48.7445,12.179,1.332,40.308,958.58,0.0,12.91108,10.923
2022-01-26 07:00:00+01:00,81.075,194.775,6170.57,883.96,61.571999999999996,12.179,4.344,50.82,1063.5400000000002,2.8905000000000003,13.37219,10.395
2022-01-26 08:00:00+01:00,79.81,194.53,6087.515,875.35,93.091,12.16,15.540000000000001,60.300000000000004,1096.75,29.684,12.91108,9.0365
2022-01-26 09:00:00+01:00,79.69500000000001,194.53,6126.47,863.8700000000001,107.751,11.913,15.144,55.728,1065.5900000000001,67.3425,12.91108,8.266499999999999
2022-01-26 10:00:00+01:00,81.88000000000001,194.775,6081.88,865.5100000000001,107.3845,11.951,10.284,48.684,1013.1100000000001,90.28200000000001,13.833300000000001,9.3225
2022-01-26 11:00:00+01:00,83.26,195.51,6077.47,867.1500000000001,104.4525,11.932,11.208,41.94,989.33,100.4705,12.91108,9.7625
2022-01-26 12:00:00+01:00,84.985,195.51,6129.165,868.7900000000001,108.8505,12.103,8.616,35.748,1007.7800000000001,96.6575,13.37219,10.0375
2022-01-26 13:00:00+01:00,83.49000000000001,196.245,6167.14,865.9200000000001,114.7145,12.084,4.392,35.424,1011.47,90.6305,14.294410000000001,10.241
2022-01-26 14:00:00+01:00,81.535,195.51,6221.285,845.4200000000001,108.11749999999999,12.065,3.564,38.892,1019.6700000000001,74.907,13.37219,10.251999999999999
2022-01-26 15:00:00+01:00,82.685,195.51,6273.224999999999,842.96,107.018,12.16,6.18,45.612,1061.0800000000002,42.127500000000005,11.527750000000001,10.356499999999999
2022-01-26 16:00:00+01:00,86.595,195.51,6280.33,861.0000000000001,138.537,12.217,5.832,52.608000000000004,1069.69,11.0905,12.44997,10.6755
2022-01-26 17:00:00+01:00,85.905,195.51,6359.465,864.69,159.061,12.217,4.956,61.38,1095.93,0.123,11.527750000000001,11.1595
2022-01-26 18:00:00+01:00,88.78,195.51,6317.815,885.19,189.847,12.235999999999999,11.976,64.644,1127.5,0.0,12.91108,11.1375
2022-01-26 19:00:00+01:00,88.78,195.51,6340.355,895.0300000000001,194.245,12.235999999999999,9.012,62.028,1125.0400000000002,0.0,12.91108,10.328999999999999
2022-01-26 20:00:00+01:00,87.515,195.51,6247.99,892.1600000000001,182.8835,12.254999999999999,2.496,52.644,1107.8200000000002,0.0,14.294410000000001,9.536999999999999
2022-01-26 21:00:00+01:00,85.56,196.0,6161.26,880.2700000000001,107.018,12.254999999999999,2.208,41.244,1056.16,0.0,14.75552,9.718499999999999
2022-01-26 22:00:00+01:00,85.10000000000001,195.51,5604.13,872.07,86.1275,12.235999999999999,2.484,32.52,1002.0400000000001,0.0,16.13885,9.872499999999999
2022-01-26 23:00:00+01:00,78.08500000000001,195.265,5154.3099999999995,856.49,85.02799999999999,12.254999999999999,1.344,30.12,947.1,0.0,16.59996,10.208
2022-01-27 00:00:00+01:00,81.65,195.51,4402.16,861.0000000000001,82.096,12.235999999999999,1.344,22.812,832.71,0.0,15.67774,8.734
2022-01-27 01:00:00+01:00,81.65,195.51,4198.8099999999995,864.69,82.46249999999999,12.235999999999999,,20.916,806.8800000000001,0.0,15.21663,7.738499999999999
2022-01-27 02:00:00+01:00,75.555,195.51,4102.035,865.9200000000001,82.46249999999999,12.235999999999999,,20.676000000000002,767.11,0.0,14.75552,7.1555
2022-01-27 03:00:00+01:00,70.495,195.51,3970.47,868.7900000000001,82.46249999999999,12.235999999999999,,20.676000000000002,753.1700000000001,0.0,14.294410000000001,7.3149999999999995
2022-01-27 04:00:00+01:00,74.635,195.265,3865.61,856.49,82.46249999999999,12.254999999999999,,20.124,780.23,0.0,14.75552,6.682499999999999
2022-01-27 05:00:00+01:00,81.765,195.51,4508.0,834.35,82.096,12.254999999999999,,25.164,896.6700000000001,0.0,13.37219,5.951
2022-01-27 06:00:00+01:00,83.72,195.265,5615.155,845.4200000000001,85.761,12.274,1.4040000000000001,38.232,987.2800000000001,0.0,12.44997,4.515499999999999
2022-01-27 07:00:00+01:00,86.02000000000001,194.775,6352.115,856.08,82.096,12.008,4.212,49.944,1138.5700000000002,2.1115,12.91108,4.334
2022-01-27 08:00:00+01:00,85.675,194.775,6589.03,869.2,98.222,11.932,3.684,61.104,1172.19,24.436,13.37219,3.8499999999999996
2022-01-27 09:00:00+01:00,87.63000000000001,195.51,6552.28,864.69,130.1075,11.818,3.2520000000000002,57.156,1170.14,59.0195,15.67774,2.7224999999999997
2022-01-27 10:00:00+01:00,86.36500000000001,195.51,6456.24,867.1500000000001,86.494,11.647,2.556,50.184,1175.88,85.1365,15.67774,2.86
2022-01-27 11:00:00+01:00,86.02000000000001,195.51,6495.44,838.86,85.761,11.856,2.556,38.592,1143.49,93.0905,15.67774,3.0745
2022-01-27 12:00:00+01:00,83.375,195.51,6398.91,858.5400000000001,87.59349999999999,11.913,3.3120000000000003,34.464,1036.0700000000002,101.393,17.522180000000002,3.8994999999999997
2022-01-27 13:00:00+01:00,82.455,196.0,6265.63,853.21,142.5685,11.988999999999999,1.572,30.348,1026.64,89.1545,17.06107,4.949999999999999
2022-01-27 14:00:00+01:00,82.11,196.0,6268.57,847.0600000000001,143.3015,11.969999999999999,1.572,30.588,1088.14,77.4285,17.98329,4.795999999999999
2022-01-27 15:00:00+01:00,82.57000000000001,195.51,6396.705,863.8700000000001,88.693,11.969999999999999,2.028,38.58,1166.8600000000001,44.874500000000005,17.06107,5.3845
2022-01-27 16:00:00+01:00,82.34,195.265,6463.345,849.5200000000001,85.761,11.969999999999999,1.272,46.776,1180.8000000000002,13.448,17.98329,6.4239999999999995
2022-01-27 17:00:00+01:00,82.915,195.51,6505.974999999999,867.1500000000001,85.761,11.969999999999999,6.0600000000000005,56.172000000000004,1188.5900000000001,0.164,17.522180000000002,7.5405
2022-01-27 18:00:00+01:00,83.26,194.775,6499.115,892.57,85.761,11.951,6.024,63.156,1176.7,0.0,15.67774,9.372
2022-01-27 19:00:00+01:00,83.375,195.02,6362.8949999999995,879.0400000000001,82.096,11.932,7.032,61.344,1141.8500000000001,0.0,14.75552,11.0275
2022-01-27 20:00:00+01:00,83.49000000000001,195.51,6210.505,881.09,82.46249999999999,11.951,5.328,51.9,1089.78,0.0,14.75552,11.654499999999999
2022-01-27 21:00:00+01:00,83.49000000000001,195.755,6213.445,857.3100000000001,85.761,11.932,0.06,39.552,1033.2,0.0,16.13885,13.304499999999999
2022-01-27 22:00:00+01:00,83.83500000000001,195.51,5660.235,853.6200000000001,86.1275,11.932,0.0,26.844,964.73,0.0,17.522180000000002,14.927
2022-01-27 23:00:00+01:00,78.08500000000001,195.51,5082.525,858.1300000000001,85.02799999999999,11.932,,24.312,895.85,0.0,17.522180000000002,16.753
2022-01-28 00:00:00+01:00,74.405,186.935,4272.065,778.1800000000001,80.2635,11.913,,21.936,790.07,0.0,14.294410000000001,18.898
2022-01-28 01:00:00+01:00,73.37,169.785,3789.17,782.2800000000001,80.2635,11.913,,21.3,744.97,0.0,14.294410000000001,20.1135
2022-01-28 02:00:00+01:00,73.37,148.225,3625.02,770.8000000000001,80.2635,11.913,,21.732,719.1400000000001,0.0,16.59996,21.0155
2022-01-28 03:00:00+01:00,73.83,135.73,3605.42,780.6400000000001,84.295,11.932,,22.932000000000002,714.6300000000001,0.0,15.67774,22.6325
2022-01-28 04:00:00+01:00,74.175,134.75,3624.04,776.95,83.9285,11.932,,24.288,710.5300000000001,0.0,16.13885,22.159499999999998
2022-01-28 05:00:00+01:00,75.325,134.995,3932.985,767.11,83.9285,11.951,,27.612000000000002,756.45,0.0,15.21663,23.287
2022-01-28 06:00:00+01:00,79.12,135.73,4900.245,787.2,83.9285,11.932,2.856,37.524,896.6700000000001,0.0,14.75552,25.0305
2022-01-28 07:00:00+01:00,80.27000000000001,134.995,5282.9349999999995,761.7800000000001,80.2635,11.932,4.0200000000000005,48.084,1013.9300000000001,2.3985000000000003,14.75552,24.854499999999998
2022-01-28 08:00:00+01:00,80.5,132.79,5453.455,779.4100000000001,80.2635,11.913,6.228,61.284,1049.6000000000001,26.3835,15.67774,24.177999999999997
2022-01-28 09:00:00+01:00,81.305,134.995,5382.16,790.07,83.9285,11.837,5.316,60.276,1065.18,63.9395,16.13885,23.000999999999998
2022-01-28 10:00:00+01:00,77.28,134.75,5203.065,785.1500000000001,80.9965,11.02,2.136,50.388,1074.6100000000001,102.95100000000001,16.59996,19.744999999999997
2022-01-28 11:00:00+01:00,76.935,134.75,5378.485,792.5300000000001,80.63,11.78,2.064,43.464,1085.27,115.497,16.59996,18.0235
2022-01-28 12:00:00+01:00,76.59,134.75,5289.305,762.6,80.2635,11.969999999999999,1.992,37.764,1041.8100000000002,122.918,16.13885,17.325
2022-01-28 13:00:00+01:00,77.165,135.24,4868.3949999999995,776.1300000000001,80.2635,12.008,1.692,35.676,1012.7,119.4535,17.06107,16.863
2022-01-28 14:00:00+01:00,77.855,135.24,5183.71,779.4100000000001,80.2635,12.008,1.704,35.892,1070.92,114.45150000000001,17.522180000000002,14.970999999999998
2022-01-28 15:00:00+01:00,78.2,134.505,5469.135,772.85,80.63,12.008,1.068,38.952,1097.98,70.4995,16.59996,12.9195
2022-01-28 16:00:00+01:00,79.00500000000001,133.77,5741.82,783.5100000000001,80.2635,12.008,5.748,45.396,1104.13,18.4705,16.59996,11.7645
2022-01-28 17:00:00+01:00,85.33,133.77,5678.61,811.8000000000001,81.363,11.894,11.784,57.504,1098.8000000000002,0.2255,16.59996,12.957999999999998
2022-01-28 18:00:00+01:00,87.055,134.015,5689.635,800.73,80.63,11.875,9.804,63.792,1115.2,0.0,16.59996,17.682499999999997
2022-01-28 19:00:00+01:00,87.4,134.26,5632.305,808.5200000000001,82.46249999999999,11.894,4.908,60.204,1093.47,0.0,16.13885,21.598499999999998
2022-01-28 20:00:00+01:00,83.375,134.26,5524.995,804.4200000000001,80.63,12.254999999999999,1.092,48.432,1061.49,0.0,14.75552,24.3815
2022-01-28 21:00:00+01:00,83.03,134.505,4943.12,801.1400000000001,80.2635,12.312,0.372,36.912,995.8900000000001,0.0,16.13885,24.717
2022-01-28 22:00:00+01:00,74.175,133.77,4370.3099999999995,807.7,80.63,12.331,0.5640000000000001,29.724,929.47,0.0,16.59996,22.5885
2022-01-28 23:00:00+01:00,71.645,133.77,3969.98,800.73,81.7295,12.312,0.804,26.988,840.5000000000001,0.0,15.21663,24.959
2022-01-29 00:00:00+01:00,72.45,133.77,2769.97,705.2,13.193999999999999,12.407,1.5,24.0,879.45,0.0,15.21663,25.508999999999997
2022-01-29 01:00:00+01:00,72.22,133.525,2534.2799999999997,675.6800000000001,13.193999999999999,12.407,0.84,21.48,802.7800000000001,0.0,16.59996,26.224
2022-01-29 02:00:00+01:00,72.68,133.525,2169.72,694.1300000000001,12.461,12.388,0.84,20.544,793.35,0.0,17.06107,27.819
2022-01-29 03:00:00+01:00,72.565,134.015,2071.23,707.25,9.8955,12.388,0.756,20.628,799.5000000000001,0.0,17.06107,30.392999999999997
2022-01-29 04:00:00+01:00,73.025,134.015,2119.25,723.24,13.5605,12.388,0.744,20.148,781.0500000000001,0.0,17.06107,30.475499999999997
2022-01-29 05:00:00+01:00,72.91,134.015,2330.93,735.95,13.5605,12.388,0.744,21.012,800.32,0.0,16.13885,30.128999999999998
2022-01-29 06:00:00+01:00,74.29,134.015,2718.0299999999997,758.09,9.8955,12.388,0.744,31.476,855.2600000000001,0.0,16.59996,30.932
2022-01-29 07:00:00+01:00,81.42,134.26,3064.95,790.8900000000001,9.8955,12.388,1.188,41.58,938.08,2.4395000000000002,16.13885,31.4655
2022-01-29 08:00:00+01:00,81.42,133.035,3044.37,711.7600000000001,9.8955,12.388,2.22,52.14,947.5100000000001,36.285000000000004,16.59996,30.8935
2022-01-29 09:00:00+01:00,81.535,132.3,3028.2,698.23,13.193999999999999,12.407,2.508,48.480000000000004,953.2500000000001,90.528,15.67774,34.4355
2022-01-29 10:00:00+01:00,82.11,129.85,3057.6,697.82,28.587,12.388,1.764,36.156,942.59,129.6215,15.67774,36.399
2022-01-29 11:00:00+01:00,74.405,126.91,2802.065,703.5600000000001,31.1525,12.407,1.776,29.856,897.9000000000001,143.7665,16.59996,36.1625
2022-01-29 12:00:00+01:00,72.33500000000001,128.87,2678.34,601.0600000000001,34.8175,12.369,1.824,30.240000000000002,929.8800000000001,156.47650000000002,16.59996,35.233
2022-01-29 13:00:00+01:00,72.91,135.24,2572.745,712.1700000000001,31.1525,12.388,1.764,28.512,883.1400000000001,160.6585,16.13885,36.646499999999996
2022-01-29 14:00:00+01:00,72.795,134.75,2337.3,723.24,34.8175,12.369,1.752,27.516000000000002,885.6,140.2815,17.06107,36.899499999999996
2022-01-29 15:00:00+01:00,74.635,134.75,2835.3849999999998,722.4200000000001,32.6185,12.369,0.744,30.324,900.7700000000001,89.831,16.13885,37.064499999999995
2022-01-29 16:00:00+01:00,82.685,134.995,3601.255,698.6400000000001,31.1525,12.369,1.116,38.28,927.4200000000001,22.878,16.59996,33.858
2022-01-29 17:00:00+01:00,82.8,135.24,3949.89,720.37,31.1525,12.35,5.0520000000000005,45.708,958.58,0.369,16.59996,29.061999999999998
2022-01-29 18:00:00+01:00,83.03,135.24,4123.84,722.4200000000001,30.785999999999998,12.35,5.064,53.772,951.2,0.0,16.13885,25.8005
2022-01-29 19:00:00+01:00,83.605,134.995,4139.275,720.37,31.1525,12.35,6.0120000000000005,53.088,940.1300000000001,0.0,16.13885,24.139499999999998
2022-01-29 20:00:00+01:00,83.14500000000001,134.26,4249.035,722.4200000000001,31.1525,12.331,5.112,45.876,922.09,0.0,16.13885,19.915499999999998
2022-01-29 21:00:00+01:00,83.605,134.26,4185.825,720.37,30.785999999999998,12.312,0.8160000000000001,36.504,903.6400000000001,0.0,16.13885,17.743
2022-01-29 22:00:00+01:00,74.29,134.015,3937.64,718.73,31.1525,12.293,0.768,31.848,875.7600000000001,0.0,17.06107,16.334999999999997
2022-01-29 23:00:00+01:00,70.84,134.26,3547.355,719.5500000000001,28.9535,12.293,0.684,29.088,851.1600000000001,0.0,17.06107,14.629999999999999
2022-01-30 00:00:00+01:00,71.53,136.465,2784.67,706.84,13.5605,12.293,0.96,32.532000000000004,795.4000000000001,0.0,17.06107,14.3715
2022-01-30 01:00:00+01:00,71.875,136.22,2647.47,706.4300000000001,13.5605,12.293,0.18,30.144000000000002,726.11,0.0,16.59996,14.366
2022-01-30 02:00:00+01:00,71.645,136.71,2605.575,706.0200000000001,9.8955,12.274,0.276,22.740000000000002,691.2600000000001,0.0,17.06107,13.805
2022-01-30 03:00:00+01:00,71.99000000000001,136.465,2309.125,706.4300000000001,9.8955,12.254999999999999,0.276,21.984,704.3800000000001,0.0,17.06107,16.043499999999998
2022-01-30 04:00:00+01:00,72.68,136.71,2228.275,706.84,9.8955,11.78,0.264,22.056,683.0600000000001,0.0,17.06107,18.7165
2022-01-30 05:00:00+01:00,72.795,136.71,2407.37,706.4300000000001,10.262,11.741999999999999,0.156,22.296,711.7600000000001,0.0,17.06107,17.787
2022-01-30 06:00:00+01:00,73.025,135.73,2560.74,705.61,13.927,11.741999999999999,0.0,34.68,759.32,0.0,16.59996,17.028
2022-01-30 07:00:00+01:00,72.91,135.975,2688.3849999999998,706.84,17.592,12.027,0.852,37.5,780.23,3.8335000000000004,16.59996,16.544
2022-01-30 08:00:00+01:00,72.91,137.2,2732.73,718.73,36.65,12.274,1.8,40.632,820.82,40.795,16.59996,15.427499999999998
