,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2017-06-07 03:00:00+02:00,4404.0,8909.0,1678.0,1206.0,195.0,18.0,1.0,2171.0,59.0,0.0,8175.0,2714.0,149.0,0.0,329.0,4148.0,20467.0
2017-06-07 03:15:00+02:00,4402.0,8847.0,1684.0,1211.0,195.0,18.0,1.0,2171.0,53.0,0.0,8077.0,3010.0,149.0,0.0,326.0,4131.0,20437.0
2017-06-07 03:30:00+02:00,4409.0,8862.0,1694.0,1207.0,195.0,18.0,1.0,2172.0,48.0,0.0,7868.0,2820.0,149.0,0.0,329.0,4123.0,20498.0
2017-06-07 03:45:00+02:00,4398.0,8788.0,1696.0,1204.0,195.0,17.0,1.0,2171.0,58.0,0.0,7775.0,2949.0,149.0,0.0,326.0,4093.0,20735.0
2017-06-07 04:00:00+02:00,4400.0,8927.0,1664.0,1210.0,195.0,17.0,1.0,2174.0,86.0,0.0,7792.0,3003.0,149.0,0.0,319.0,4099.0,20813.0
2017-06-07 04:15:00+02:00,4403.0,8940.0,1679.0,1213.0,195.0,17.0,1.0,2174.0,74.0,0.0,7821.0,2806.0,149.0,0.0,319.0,4094.0,21090.0
2017-06-07 04:30:00+02:00,4406.0,8942.0,1694.0,1214.0,195.0,17.0,1.0,2173.0,36.0,0.0,7813.0,3117.0,149.0,1.0,321.0,4091.0,21194.0
2017-06-07 04:45:00+02:00,4412.0,8977.0,1662.0,1215.0,195.0,17.0,1.0,2174.0,51.0,0.0,7873.0,3415.0,149.0,15.0,323.0,4096.0,21298.0
2017-06-07 05:00:00+02:00,4414.0,9046.0,1671.0,1195.0,195.0,17.0,119.0,2173.0,52.0,0.0,8199.0,3136.0,149.0,44.0,330.0,4097.0,21516.0
2017-06-07 05:15:00+02:00,4417.0,9271.0,1702.0,1208.0,194.0,17.0,175.0,2172.0,43.0,0.0,8595.0,3051.0,149.0,112.0,334.0,4126.0,21584.0
2017-06-07 05:30:00+02:00,4425.0,9592.0,1749.0,1239.0,195.0,17.0,446.0,2171.0,42.0,0.0,8862.0,3061.0,149.0,264.0,329.0,4145.0,21601.0
2017-06-07 05:45:00+02:00,4441.0,10055.0,1742.0,1269.0,195.0,17.0,368.0,2172.0,78.0,0.0,8988.0,3308.0,149.0,551.0,332.0,4167.0,21584.0
2017-06-07 06:00:00+02:00,4440.0,11270.0,1815.0,1291.0,196.0,17.0,168.0,2168.0,103.0,0.0,9051.0,3508.0,149.0,953.0,325.0,4163.0,22364.0
2017-06-07 06:15:00+02:00,4440.0,12157.0,1856.0,1323.0,195.0,17.0,441.0,2167.0,93.0,0.0,9087.0,3604.0,149.0,1463.0,324.0,4172.0,22810.0
2017-06-07 06:30:00+02:00,4445.0,12612.0,1877.0,1356.0,196.0,17.0,1040.0,2168.0,91.0,0.0,9080.0,3666.0,149.0,2065.0,331.0,4178.0,23197.0
2017-06-07 06:45:00+02:00,4451.0,13015.0,1874.0,1389.0,196.0,17.0,1883.0,2171.0,93.0,0.0,9044.0,3834.0,149.0,2843.0,329.0,4157.0,23490.0
2017-06-07 07:00:00+02:00,4454.0,13196.0,1862.0,1419.0,196.0,17.0,1669.0,2174.0,59.0,0.0,8814.0,3951.0,149.0,3630.0,329.0,4164.0,23659.0
2017-06-07 07:15:00+02:00,4461.0,13328.0,1876.0,1455.0,196.0,17.0,1541.0,2176.0,60.0,0.0,8739.0,3732.0,149.0,4481.0,328.0,4229.0,24163.0
2017-06-07 07:30:00+02:00,4460.0,13502.0,1905.0,1464.0,196.0,17.0,1293.0,2170.0,60.0,0.0,8748.0,3530.0,149.0,5454.0,334.0,4237.0,24556.0
2017-06-07 07:45:00+02:00,4463.0,13441.0,1889.0,1489.0,196.0,17.0,756.0,2173.0,38.0,0.0,8713.0,3476.0,149.0,6423.0,334.0,4220.0,25067.0
2017-06-07 08:00:00+02:00,4464.0,12916.0,1931.0,1492.0,196.0,16.0,1059.0,2177.0,56.0,0.0,8421.0,3311.0,149.0,7485.0,330.0,4261.0,25511.0
2017-06-07 08:15:00+02:00,4462.0,12777.0,1956.0,1496.0,196.0,16.0,823.0,2175.0,67.0,0.0,8303.0,3136.0,149.0,8384.0,330.0,4253.0,26092.0
2017-06-07 08:30:00+02:00,4466.0,12720.0,1981.0,1522.0,195.0,16.0,488.0,2176.0,95.0,0.0,8279.0,3296.0,149.0,9269.0,326.0,4254.0,26387.0
2017-06-07 08:45:00+02:00,4458.0,12400.0,1972.0,1531.0,194.0,15.0,389.0,2175.0,91.0,0.0,8247.0,3083.0,149.0,10240.0,326.0,4228.0,26956.0
2017-06-07 09:00:00+02:00,4453.0,11322.0,2226.0,1531.0,196.0,15.0,903.0,2170.0,90.0,0.0,8204.0,3531.0,149.0,11123.0,328.0,4245.0,27151.0
2017-06-07 09:15:00+02:00,4459.0,10737.0,2268.0,1546.0,196.0,15.0,777.0,2172.0,87.0,0.0,8239.0,3542.0,149.0,12031.0,331.0,4271.0,26908.0
2017-06-07 09:30:00+02:00,4457.0,10415.0,2330.0,1562.0,196.0,15.0,879.0,2172.0,108.0,0.0,8261.0,3593.0,149.0,12607.0,315.0,4283.0,26840.0
2017-06-07 09:45:00+02:00,4464.0,10109.0,1432.0,1546.0,197.0,14.0,104.0,2170.0,128.0,0.0,8231.0,3635.0,149.0,13022.0,314.0,4257.0,27016.0
2017-06-07 10:00:00+02:00,4455.0,9827.0,1389.0,1531.0,197.0,14.0,96.0,2168.0,120.0,0.0,8147.0,3616.0,149.0,13599.0,313.0,4284.0,27223.0
2017-06-07 10:15:00+02:00,4442.0,9598.0,2377.0,1493.0,196.0,14.0,135.0,2173.0,128.0,0.0,8019.0,3632.0,149.0,14004.0,313.0,4282.0,27259.0
2017-06-07 10:30:00+02:00,4436.0,9562.0,2425.0,1483.0,196.0,12.0,155.0,2174.0,113.0,0.0,8016.0,3709.0,149.0,14605.0,312.0,4282.0,27357.0
2017-06-07 10:45:00+02:00,4434.0,9575.0,1512.0,1479.0,196.0,12.0,213.0,2177.0,102.0,0.0,8045.0,3786.0,149.0,15062.0,316.0,4290.0,27478.0
2017-06-07 11:00:00+02:00,4437.0,9625.0,2424.0,1453.0,196.0,12.0,127.0,2179.0,99.0,0.0,7995.0,3492.0,149.0,15560.0,315.0,4287.0,27925.0
2017-06-07 11:15:00+02:00,4442.0,9676.0,1537.0,1459.0,196.0,12.0,123.0,2182.0,87.0,0.0,7929.0,3501.0,149.0,16176.0,313.0,4297.0,28592.0
2017-06-07 11:30:00+02:00,4442.0,9734.0,1553.0,1470.0,196.0,12.0,124.0,2181.0,106.0,0.0,7977.0,3522.0,149.0,16672.0,318.0,4296.0,28538.0
2017-06-07 11:45:00+02:00,4431.0,9784.0,1531.0,1465.0,196.0,12.0,79.0,2180.0,112.0,0.0,7980.0,3434.0,149.0,16855.0,315.0,4301.0,28583.0
2017-06-07 12:00:00+02:00,4424.0,9792.0,1552.0,1472.0,196.0,12.0,11.0,2180.0,141.0,0.0,8031.0,3273.0,149.0,16901.0,318.0,4281.0,28468.0
2017-06-07 12:15:00+02:00,4388.0,9667.0,1562.0,1467.0,197.0,12.0,10.0,2177.0,204.0,0.0,8176.0,3660.0,149.0,17386.0,320.0,4261.0,28525.0
2017-06-07 12:30:00+02:00,4380.0,9511.0,1557.0,1585.0,196.0,12.0,6.0,2174.0,200.0,0.0,8219.0,3633.0,149.0,17144.0,317.0,4280.0,28718.0
2017-06-07 12:45:00+02:00,4386.0,9291.0,1574.0,1646.0,196.0,12.0,3.0,2200.0,205.0,0.0,8135.0,3631.0,149.0,17901.0,312.0,4291.0,28726.0
2017-06-07 13:00:00+02:00,4382.0,9175.0,1590.0,1797.0,196.0,12.0,2.0,2215.0,201.0,0.0,8221.0,3662.0,149.0,18535.0,307.0,4275.0,28758.0
2017-06-07 13:15:00+02:00,4370.0,8939.0,1584.0,1827.0,196.0,12.0,3.0,2201.0,174.0,0.0,8155.0,3482.0,149.0,19053.0,315.0,4284.0,28486.0
2017-06-07 13:30:00+02:00,4390.0,8922.0,1585.0,1824.0,195.0,12.0,2.0,2202.0,70.0,0.0,8040.0,3233.0,149.0,19333.0,316.0,4293.0,28761.0
2017-06-07 13:45:00+02:00,4383.0,8881.0,1584.0,1803.0,194.0,12.0,3.0,2205.0,88.0,0.0,7845.0,3618.0,149.0,19004.0,319.0,4302.0,28629.0
2017-06-07 14:00:00+02:00,4377.0,8877.0,1502.0,1813.0,194.0,11.0,4.0,2212.0,61.0,0.0,7747.0,3081.0,149.0,18794.0,314.0,4297.0,28780.0
2017-06-07 14:15:00+02:00,4383.0,8686.0,2399.0,1805.0,194.0,11.0,3.0,2210.0,50.0,0.0,7637.0,3152.0,149.0,18451.0,304.0,4312.0,28844.0
2017-06-07 14:30:00+02:00,4396.0,8832.0,2410.0,1815.0,193.0,11.0,42.0,2198.0,92.0,0.0,7499.0,3264.0,149.0,18057.0,302.0,4332.0,28695.0
2017-06-07 14:45:00+02:00,4385.0,8821.0,2390.0,1804.0,193.0,12.0,5.0,2204.0,68.0,0.0,7411.0,3433.0,149.0,17541.0,293.0,4285.0,28886.0
2017-06-07 15:00:00+02:00,4372.0,8762.0,2371.0,1805.0,194.0,12.0,4.0,2197.0,80.0,0.0,7345.0,3513.0,149.0,16787.0,297.0,4237.0,28894.0
2017-06-07 15:15:00+02:00,4378.0,8782.0,2315.0,1822.0,194.0,12.0,5.0,2196.0,48.0,0.0,7356.0,2962.0,149.0,16555.0,288.0,4199.0,28943.0
2017-06-07 15:30:00+02:00,4379.0,8792.0,2329.0,1821.0,195.0,12.0,254.0,2204.0,69.0,0.0,7377.0,2842.0,149.0,16026.0,296.0,4113.0,28721.0
2017-06-07 15:45:00+02:00,4384.0,8837.0,2310.0,1808.0,194.0,12.0,32.0,2198.0,102.0,0.0,7368.0,3453.0,149.0,15879.0,283.0,4138.0,28356.0
2017-06-07 16:00:00+02:00,4396.0,9027.0,1399.0,1808.0,194.0,12.0,23.0,2203.0,97.0,0.0,7419.0,3706.0,149.0,15344.0,293.0,4277.0,27989.0
2017-06-07 16:15:00+02:00,4400.0,9028.0,1405.0,1804.0,194.0,12.0,112.0,2204.0,85.0,0.0,7422.0,3635.0,149.0,14687.0,286.0,4316.0,27833.0
2017-06-07 16:30:00+02:00,4401.0,9022.0,1421.0,1825.0,195.0,12.0,335.0,2202.0,45.0,0.0,7418.0,3519.0,149.0,13847.0,296.0,4314.0,27822.0
2017-06-07 16:45:00+02:00,4400.0,9250.0,1403.0,1845.0,194.0,12.0,477.0,2200.0,103.0,0.0,7431.0,3451.0,149.0,13034.0,289.0,4304.0,27528.0
2017-06-07 17:00:00+02:00,4407.0,10175.0,1419.0,1845.0,194.0,11.0,89.0,2199.0,44.0,0.0,7601.0,3328.0,149.0,12175.0,281.0,4313.0,27429.0
2017-06-07 17:15:00+02:00,4407.0,11112.0,1464.0,1853.0,194.0,11.0,0.0,2199.0,54.0,0.0,7805.0,3361.0,149.0,11123.0,284.0,4316.0,27080.0
2017-06-07 17:30:00+02:00,4410.0,11698.0,1511.0,1853.0,193.0,11.0,1.0,2201.0,86.0,0.0,8089.0,3569.0,149.0,10269.0,298.0,4304.0,26801.0
2017-06-07 17:45:00+02:00,4413.0,12067.0,1499.0,1834.0,194.0,11.0,301.0,2200.0,110.0,0.0,8256.0,3879.0,149.0,9188.0,308.0,4303.0,26522.0
2017-06-07 18:00:00+02:00,4418.0,12295.0,1479.0,1682.0,194.0,11.0,664.0,2197.0,24.0,0.0,8357.0,3553.0,149.0,8298.0,313.0,4321.0,25993.0
2017-06-07 18:15:00+02:00,4413.0,12613.0,1510.0,1667.0,194.0,11.0,230.0,2198.0,107.0,0.0,8594.0,3836.0,149.0,7273.0,324.0,4310.0,25333.0
2017-06-07 18:30:00+02:00,4422.0,12739.0,1526.0,1686.0,195.0,11.0,1050.0,2192.0,92.0,0.0,8647.0,3447.0,149.0,6277.0,325.0,4320.0,25115.0
2017-06-07 18:45:00+02:00,4433.0,12839.0,1516.0,1658.0,196.0,12.0,2516.0,2191.0,189.0,0.0,8688.0,2984.0,149.0,5227.0,320.0,4324.0,24619.0
2017-06-07 19:00:00+02:00,4434.0,13645.0,2293.0,1645.0,196.0,12.0,1744.0,2194.0,81.0,0.0,8874.0,3357.0,149.0,4228.0,323.0,4322.0,24092.0
2017-06-07 19:15:00+02:00,4443.0,13983.0,2079.0,1646.0,194.0,12.0,2113.0,2194.0,142.0,0.0,8961.0,3625.0,149.0,3395.0,319.0,4320.0,23110.0
2017-06-07 19:30:00+02:00,4451.0,14008.0,1989.0,1653.0,194.0,12.0,2942.0,2192.0,178.0,0.0,9034.0,3843.0,149.0,2651.0,325.0,4312.0,21926.0
2017-06-07 19:45:00+02:00,4448.0,14014.0,1991.0,1657.0,195.0,12.0,3961.0,2194.0,167.0,0.0,9037.0,3778.0,149.0,2019.0,324.0,4310.0,21327.0
2017-06-07 20:00:00+02:00,4445.0,14043.0,2188.0,1684.0,277.0,12.0,3783.0,2189.0,58.0,0.0,9026.0,3476.0,149.0,1509.0,332.0,4312.0,20569.0
2017-06-07 20:15:00+02:00,4453.0,14117.0,1981.0,1722.0,209.0,12.0,3740.0,2189.0,64.0,0.0,9038.0,3533.0,149.0,1030.0,314.0,4308.0,20236.0
2017-06-07 20:30:00+02:00,4464.0,14139.0,1934.0,1736.0,193.0,12.0,4047.0,2191.0,64.0,0.0,9035.0,3413.0,149.0,607.0,313.0,4315.0,19770.0
2017-06-07 20:45:00+02:00,4444.0,14089.0,1915.0,1744.0,195.0,12.0,3871.0,2190.0,63.0,0.0,9036.0,3422.0,149.0,308.0,323.0,4317.0,19049.0
2017-06-07 21:00:00+02:00,4432.0,14221.0,1885.0,1751.0,195.0,12.0,3383.0,2184.0,62.0,0.0,9041.0,3494.0,149.0,116.0,322.0,4311.0,18902.0
2017-06-07 21:15:00+02:00,4430.0,14276.0,1900.0,1725.0,194.0,12.0,3172.0,2185.0,55.0,0.0,9037.0,3486.0,149.0,32.0,320.0,4314.0,18790.0
2017-06-07 21:30:00+02:00,4449.0,14295.0,1928.0,1681.0,194.0,13.0,2642.0,2186.0,45.0,0.0,9038.0,3464.0,149.0,3.0,328.0,4316.0,18626.0
2017-06-07 21:45:00+02:00,4443.0,14254.0,1928.0,1670.0,194.0,13.0,2136.0,2188.0,40.0,0.0,9011.0,3364.0,149.0,0.0,326.0,4310.0,18527.0
2017-06-07 22:00:00+02:00,4450.0,14269.0,1879.0,1516.0,194.0,13.0,3580.0,2191.0,120.0,0.0,9040.0,3366.0,149.0,0.0,322.0,4308.0,17877.0
2017-06-07 22:15:00+02:00,4451.0,14128.0,1882.0,1481.0,194.0,13.0,2835.0,2191.0,82.0,0.0,9035.0,3363.0,149.0,0.0,329.0,4303.0,17962.0
2017-06-07 22:30:00+02:00,4440.0,14006.0,1892.0,1479.0,194.0,13.0,1978.0,2190.0,65.0,0.0,9035.0,3322.0,149.0,0.0,327.0,4303.0,18264.0
2017-06-07 22:45:00+02:00,4431.0,13853.0,1885.0,1442.0,194.0,13.0,907.0,2189.0,25.0,0.0,8935.0,3142.0,149.0,0.0,332.0,4291.0,18211.0
2017-06-07 23:00:00+02:00,4432.0,13812.0,1857.0,1416.0,194.0,13.0,1822.0,2191.0,99.0,0.0,9013.0,2744.0,149.0,0.0,329.0,4281.0,18232.0
2017-06-07 23:15:00+02:00,4431.0,13732.0,1831.0,1400.0,194.0,14.0,1225.0,2193.0,58.0,0.0,9031.0,2609.0,149.0,0.0,323.0,4269.0,18338.0
2017-06-07 23:30:00+02:00,4420.0,13708.0,1846.0,1369.0,195.0,14.0,447.0,2192.0,43.0,0.0,9024.0,2549.0,149.0,0.0,325.0,4249.0,18197.0
2017-06-07 23:45:00+02:00,4421.0,13632.0,1815.0,1356.0,194.0,14.0,576.0,2193.0,35.0,0.0,8996.0,2593.0,149.0,0.0,325.0,4234.0,18105.0
2017-06-08 00:00:00+02:00,4393.0,13744.0,1838.0,1345.0,194.0,14.0,705.0,2187.0,68.0,0.0,9071.0,2590.0,149.0,0.0,329.0,4190.0,18075.0
2017-06-08 00:15:00+02:00,4401.0,13686.0,1830.0,1334.0,194.0,14.0,163.0,2187.0,54.0,0.0,9085.0,2667.0,149.0,0.0,329.0,4145.0,17829.0
2017-06-08 00:30:00+02:00,4395.0,13637.0,1839.0,1335.0,194.0,14.0,180.0,2182.0,47.0,0.0,9085.0,2755.0,149.0,0.0,326.0,4170.0,17887.0
2017-06-08 00:45:00+02:00,4398.0,13568.0,1817.0,1316.0,194.0,14.0,2.0,2181.0,44.0,0.0,9073.0,2846.0,149.0,0.0,326.0,4194.0,17746.0
2017-06-08 01:00:00+02:00,4394.0,13518.0,1820.0,1231.0,194.0,14.0,3.0,2180.0,64.0,0.0,9110.0,2463.0,149.0,0.0,317.0,4225.0,17758.0
2017-06-08 01:15:00+02:00,4401.0,13457.0,1820.0,1178.0,194.0,14.0,1.0,2180.0,102.0,0.0,9086.0,2236.0,149.0,0.0,323.0,4229.0,17697.0
2017-06-08 01:30:00+02:00,4407.0,13456.0,1833.0,1164.0,194.0,14.0,1.0,2181.0,130.0,0.0,9112.0,2437.0,149.0,0.0,320.0,4198.0,17455.0
2017-06-08 01:45:00+02:00,4405.0,13160.0,1810.0,1162.0,194.0,14.0,147.0,2180.0,121.0,0.0,9107.0,2625.0,149.0,0.0,320.0,4178.0,17353.0
2017-06-08 02:00:00+02:00,4405.0,12350.0,1805.0,1148.0,194.0,14.0,267.0,2179.0,138.0,0.0,9139.0,2691.0,149.0,0.0,325.0,4172.0,17104.0
2017-06-08 02:15:00+02:00,4406.0,11772.0,1786.0,1147.0,194.0,14.0,1.0,2179.0,145.0,0.0,9136.0,2691.0,149.0,0.0,326.0,4149.0,16900.0
2017-06-08 02:30:00+02:00,4408.0,11506.0,1787.0,1159.0,194.0,14.0,17.0,2179.0,120.0,0.0,9135.0,2794.0,149.0,0.0,326.0,4123.0,16721.0
2017-06-08 02:45:00+02:00,4407.0,11602.0,1775.0,1161.0,194.0,14.0,31.0,2179.0,99.0,0.0,9135.0,2789.0,149.0,0.0,326.0,4083.0,16443.0
2017-06-08 03:00:00+02:00,4401.0,11929.0,1798.0,1153.0,194.0,14.0,10.0,2176.0,92.0,0.0,9136.0,2356.0,149.0,0.0,325.0,3976.0,16145.0
2017-06-08 03:15:00+02:00,4401.0,12192.0,1842.0,1158.0,193.0,14.0,1.0,2177.0,112.0,0.0,9138.0,2364.0,149.0,0.0,326.0,3848.0,15698.0
2017-06-08 03:30:00+02:00,4401.0,12386.0,1853.0,1160.0,194.0,14.0,1.0,2173.0,125.0,0.0,9139.0,2691.0,149.0,0.0,326.0,3753.0,15437.0
2017-06-08 03:45:00+02:00,4398.0,12753.0,1840.0,1236.0,195.0,14.0,1.0,2172.0,121.0,0.0,9144.0,2699.0,149.0,0.0,326.0,3649.0,15206.0
2017-06-08 04:00:00+02:00,4407.0,13047.0,1846.0,1405.0,195.0,14.0,1.0,2170.0,110.0,0.0,9152.0,2418.0,149.0,0.0,326.0,3455.0,14809.0
2017-06-08 04:15:00+02:00,4408.0,13256.0,1865.0,1635.0,194.0,14.0,1.0,2166.0,112.0,0.0,9160.0,2853.0,149.0,0.0,330.0,3244.0,14569.0
2017-06-08 04:30:00+02:00,4411.0,13454.0,1876.0,1700.0,194.0,14.0,1.0,2163.0,129.0,0.0,9161.0,3040.0,149.0,0.0,328.0,3140.0,14262.0
2017-06-08 04:45:00+02:00,4418.0,13582.0,1853.0,1781.0,195.0,14.0,331.0,2159.0,137.0,0.0,9168.0,3012.0,149.0,8.0,336.0,3096.0,13908.0
2017-06-08 05:00:00+02:00,4421.0,13796.0,1905.0,1951.0,194.0,14.0,143.0,2154.0,120.0,0.0,9153.0,2902.0,149.0,40.0,327.0,2952.0,13668.0
2017-06-08 05:15:00+02:00,4420.0,13876.0,1989.0,1966.0,193.0,14.0,170.0,2150.0,116.0,0.0,9165.0,3006.0,149.0,117.0,329.0,2852.0,13292.0
2017-06-08 05:30:00+02:00,4422.0,13883.0,2038.0,2078.0,193.0,14.0,1495.0,2145.0,147.0,0.0,9160.0,2813.0,149.0,283.0,333.0,2675.0,12967.0
2017-06-08 05:45:00+02:00,4437.0,14055.0,2136.0,2315.0,193.0,14.0,1904.0,2145.0,137.0,0.0,9155.0,2759.0,149.0,592.0,327.0,2546.0,12722.0
2017-06-08 06:00:00+02:00,4444.0,14196.0,2151.0,2578.0,193.0,14.0,435.0,2139.0,65.0,0.0,9152.0,3295.0,149.0,1019.0,327.0,2362.0,12400.0
2017-06-08 06:15:00+02:00,4457.0,14297.0,2353.0,2918.0,193.0,13.0,969.0,2136.0,74.0,0.0,9156.0,3327.0,149.0,1529.0,328.0,2134.0,11894.0
2017-06-08 06:30:00+02:00,4458.0,14321.0,2653.0,3063.0,194.0,13.0,1791.0,2134.0,103.0,0.0,9160.0,3323.0,149.0,2128.0,326.0,2025.0,11502.0
2017-06-08 06:45:00+02:00,4464.0,14346.0,2746.0,3218.0,195.0,13.0,1779.0,2131.0,128.0,0.0,9164.0,3762.0,149.0,2907.0,330.0,1926.0,11081.0
2017-06-08 07:00:00+02:00,4460.0,14395.0,2769.0,3555.0,195.0,13.0,947.0,2129.0,115.0,0.0,9144.0,4238.0,149.0,3768.0,328.0,1818.0,10788.0
2017-06-08 07:15:00+02:00,4455.0,14479.0,2812.0,3644.0,195.0,13.0,937.0,2126.0,80.0,0.0,9164.0,4443.0,149.0,4702.0,328.0,1794.0,10570.0
2017-06-08 07:30:00+02:00,4463.0,14434.0,2838.0,3727.0,195.0,13.0,773.0,2127.0,66.0,0.0,9113.0,4767.0,149.0,5768.0,325.0,1741.0,10422.0
2017-06-08 07:45:00+02:00,4483.0,14501.0,2814.0,3896.0,194.0,13.0,970.0,2130.0,118.0,0.0,9159.0,4482.0,149.0,6931.0,325.0,1697.0,10208.0
2017-06-08 08:00:00+02:00,4486.0,14578.0,2800.0,3950.0,195.0,12.0,1910.0,2134.0,126.0,0.0,9154.0,4776.0,149.0,8081.0,324.0,1634.0,10037.0
2017-06-08 08:15:00+02:00,4483.0,14595.0,2785.0,4034.0,195.0,12.0,1751.0,2136.0,127.0,0.0,9161.0,4765.0,149.0,9234.0,324.0,1635.0,9719.0
2017-06-08 08:30:00+02:00,4487.0,14599.0,2822.0,4084.0,194.0,12.0,1193.0,2133.0,128.0,0.0,9163.0,4915.0,149.0,10423.0,332.0,1545.0,9538.0
2017-06-08 08:45:00+02:00,4487.0,14593.0,2882.0,4024.0,194.0,12.0,1212.0,2135.0,103.0,0.0,9154.0,4569.0,149.0,11474.0,326.0,1477.0,9535.0
2017-06-08 09:00:00+02:00,4482.0,14552.0,3003.0,4086.0,195.0,12.0,1416.0,2133.0,96.0,0.0,9148.0,4537.0,149.0,12615.0,331.0,1603.0,9388.0
2017-06-08 09:15:00+02:00,4480.0,14570.0,2444.0,4146.0,194.0,12.0,1120.0,2136.0,97.0,0.0,9143.0,4604.0,149.0,13555.0,330.0,1785.0,9306.0
2017-06-08 09:30:00+02:00,4474.0,14550.0,2413.0,4164.0,194.0,12.0,826.0,2137.0,96.0,0.0,9068.0,4478.0,149.0,14509.0,328.0,2060.0,9152.0
2017-06-08 09:45:00+02:00,4476.0,14569.0,2285.0,4183.0,194.0,12.0,873.0,2138.0,103.0,0.0,9143.0,4145.0,149.0,15253.0,325.0,2084.0,9213.0
2017-06-08 10:00:00+02:00,4470.0,14597.0,2330.0,4256.0,195.0,12.0,559.0,2137.0,121.0,0.0,9148.0,4223.0,149.0,15821.0,322.0,2058.0,9253.0
2017-06-08 10:15:00+02:00,4465.0,14586.0,2395.0,4196.0,195.0,12.0,545.0,2137.0,105.0,0.0,9137.0,4258.0,149.0,16501.0,326.0,2186.0,9555.0
2017-06-08 10:30:00+02:00,4474.0,14597.0,2356.0,4165.0,194.0,11.0,498.0,2138.0,84.0,0.0,9138.0,4219.0,149.0,17160.0,324.0,2263.0,9605.0
2017-06-08 10:45:00+02:00,4475.0,14576.0,2284.0,4112.0,195.0,11.0,501.0,2143.0,57.0,0.0,9135.0,4052.0,149.0,17759.0,316.0,2166.0,9770.0
2017-06-08 11:00:00+02:00,4467.0,14127.0,2196.0,4156.0,194.0,11.0,870.0,2141.0,47.0,0.0,9016.0,3757.0,149.0,18535.0,316.0,2157.0,9877.0
2017-06-08 11:15:00+02:00,4467.0,13975.0,2155.0,4126.0,194.0,11.0,520.0,2144.0,41.0,0.0,9043.0,3436.0,149.0,19124.0,324.0,2222.0,10298.0
2017-06-08 11:30:00+02:00,4468.0,13997.0,2164.0,4151.0,194.0,11.0,85.0,2142.0,36.0,0.0,9032.0,3531.0,149.0,19588.0,318.0,2399.0,10472.0
2017-06-08 11:45:00+02:00,4460.0,13993.0,2069.0,4047.0,194.0,11.0,535.0,2141.0,30.0,0.0,9033.0,3524.0,149.0,19821.0,326.0,2611.0,10742.0
2017-06-08 12:00:00+02:00,4450.0,13954.0,2082.0,3775.0,194.0,11.0,90.0,2139.0,68.0,0.0,8994.0,3664.0,149.0,20157.0,318.0,2782.0,10794.0
2017-06-08 12:15:00+02:00,4451.0,14024.0,2024.0,3727.0,195.0,11.0,85.0,2142.0,49.0,0.0,8962.0,3764.0,149.0,20518.0,322.0,2923.0,10681.0
2017-06-08 12:30:00+02:00,4448.0,14039.0,2003.0,3673.0,195.0,11.0,909.0,2143.0,75.0,0.0,9016.0,4091.0,149.0,20803.0,323.0,2917.0,10483.0
2017-06-08 12:45:00+02:00,4443.0,14011.0,1967.0,3666.0,195.0,11.0,858.0,2146.0,59.0,0.0,8922.0,4244.0,149.0,21040.0,308.0,2884.0,10383.0
2017-06-08 13:00:00+02:00,4445.0,14021.0,1921.0,3742.0,195.0,11.0,151.0,2150.0,44.0,0.0,8886.0,4422.0,149.0,21132.0,307.0,3012.0,10295.0
2017-06-08 13:15:00+02:00,4431.0,14025.0,1927.0,3744.0,195.0,11.0,140.0,2150.0,44.0,0.0,8860.0,4373.0,149.0,21246.0,305.0,3112.0,10236.0
2017-06-08 13:30:00+02:00,4433.0,14065.0,1935.0,3727.0,195.0,11.0,127.0,2153.0,53.0,0.0,8801.0,4271.0,149.0,21096.0,315.0,3377.0,10144.0
2017-06-08 13:45:00+02:00,4435.0,14076.0,1898.0,3720.0,195.0,11.0,877.0,2154.0,47.0,0.0,8740.0,4063.0,149.0,21162.0,318.0,3376.0,10057.0
2017-06-08 14:00:00+02:00,4423.0,14136.0,1894.0,3885.0,194.0,11.0,833.0,2153.0,98.0,0.0,8788.0,3879.0,149.0,21246.0,315.0,3354.0,9890.0
2017-06-08 14:15:00+02:00,4416.0,14134.0,1894.0,3929.0,194.0,11.0,141.0,2154.0,99.0,0.0,8794.0,3987.0,149.0,21153.0,305.0,3398.0,9617.0
2017-06-08 14:30:00+02:00,4424.0,14132.0,1911.0,3948.0,194.0,11.0,128.0,2153.0,117.0,0.0,8830.0,4253.0,149.0,20918.0,290.0,3249.0,9301.0
2017-06-08 14:45:00+02:00,4442.0,14110.0,1901.0,3913.0,194.0,11.0,935.0,2157.0,114.0,0.0,8846.0,4268.0,149.0,20769.0,293.0,3218.0,8950.0
2017-06-08 15:00:00+02:00,4448.0,14115.0,1890.0,3859.0,194.0,11.0,192.0,2156.0,106.0,0.0,8856.0,4250.0,149.0,20303.0,303.0,3162.0,8840.0
2017-06-08 15:15:00+02:00,4444.0,14125.0,1879.0,3836.0,195.0,11.0,180.0,2153.0,85.0,0.0,8855.0,4177.0,149.0,19777.0,288.0,3123.0,8514.0
