,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-01-08 07:15:00+01:00,3980.0,16999.0,,1832.0,10843.0,226.0,12.0,467.0,1428.0,61.0,11304.0,8064.0,124.0,0.0,321.0,533.0,17505.0
2015-01-08 07:30:00+01:00,3953.0,17014.0,,1843.0,11097.0,225.0,12.0,791.0,1424.0,81.0,11328.0,8272.0,124.0,0.0,323.0,533.0,17584.0
2015-01-08 07:45:00+01:00,3956.0,17036.0,,1840.0,11361.0,225.0,12.0,1038.0,1432.0,108.0,11388.0,8540.0,125.0,0.0,320.0,535.0,17735.0
2015-01-08 08:00:00+01:00,4011.0,17038.0,,1852.0,11704.0,226.0,12.0,1596.0,1438.0,126.0,11376.0,9118.0,125.0,3.0,322.0,536.0,17733.0
2015-01-08 08:15:00+01:00,3972.0,17066.0,,1852.0,11544.0,225.0,12.0,1960.0,1439.0,115.0,11399.0,9346.0,125.0,26.0,322.0,536.0,17541.0
2015-01-08 08:30:00+01:00,3959.0,17021.0,,1856.0,11529.0,224.0,12.0,1904.0,1440.0,124.0,11401.0,9393.0,125.0,67.0,322.0,536.0,17273.0
2015-01-08 08:45:00+01:00,3966.0,16996.0,,1858.0,11696.0,224.0,12.0,1430.0,1441.0,110.0,11392.0,9458.0,125.0,132.0,322.0,535.0,17464.0
2015-01-08 09:00:00+01:00,3951.0,16867.0,,1849.0,11973.0,225.0,12.0,1491.0,1441.0,39.0,11402.0,9359.0,125.0,233.0,318.0,534.0,17704.0
2015-01-08 09:15:00+01:00,3939.0,16675.0,,1849.0,12055.0,225.0,12.0,1233.0,1441.0,37.0,11406.0,9204.0,125.0,373.0,315.0,515.0,17698.0
2015-01-08 09:30:00+01:00,3922.0,16579.0,,1847.0,12102.0,224.0,11.0,1344.0,1441.0,35.0,11396.0,9342.0,125.0,503.0,315.0,529.0,17550.0
2015-01-08 09:45:00+01:00,3862.0,16568.0,,1847.0,12149.0,225.0,11.0,1182.0,1432.0,29.0,11394.0,9242.0,125.0,676.0,313.0,531.0,17646.0
2015-01-08 10:00:00+01:00,3846.0,16107.0,,1804.0,12349.0,224.0,11.0,1279.0,1430.0,47.0,11399.0,8646.0,125.0,840.0,319.0,523.0,17422.0
2015-01-08 10:15:00+01:00,3883.0,15993.0,,1805.0,12343.0,224.0,11.0,1089.0,1436.0,38.0,11400.0,8608.0,125.0,1005.0,325.0,527.0,17576.0
2015-01-08 10:30:00+01:00,3936.0,16066.0,,1803.0,12349.0,224.0,11.0,866.0,1441.0,29.0,11399.0,8709.0,125.0,1145.0,331.0,531.0,17591.0
2015-01-08 10:45:00+01:00,3916.0,15990.0,,1753.0,12315.0,224.0,11.0,1002.0,1442.0,29.0,11388.0,8611.0,125.0,1340.0,322.0,535.0,17673.0
2015-01-08 11:00:00+01:00,3924.0,16103.0,,1753.0,11684.0,224.0,11.0,2597.0,1432.0,46.0,11403.0,8927.0,125.0,1505.0,314.0,527.0,17691.0
2015-01-08 11:15:00+01:00,3910.0,16205.0,,1789.0,12046.0,225.0,11.0,2332.0,1421.0,71.0,11398.0,8858.0,125.0,1682.0,319.0,525.0,17371.0
2015-01-08 11:30:00+01:00,3931.0,16187.0,,1757.0,12006.0,225.0,11.0,2298.0,1422.0,30.0,11396.0,8861.0,125.0,1845.0,312.0,527.0,17351.0
2015-01-08 11:45:00+01:00,3939.0,16150.0,,1738.0,11946.0,224.0,11.0,2085.0,1436.0,33.0,11389.0,8793.0,125.0,1921.0,319.0,518.0,17186.0
2015-01-08 12:00:00+01:00,3958.0,16146.0,,1726.0,12099.0,224.0,11.0,1987.0,1443.0,63.0,11393.0,8701.0,125.0,2026.0,319.0,498.0,16947.0
2015-01-08 12:15:00+01:00,4015.0,16171.0,,1729.0,12123.0,224.0,11.0,2186.0,1444.0,63.0,11395.0,8546.0,125.0,2123.0,323.0,469.0,16870.0
2015-01-08 12:30:00+01:00,4025.0,16153.0,,1728.0,12117.0,224.0,11.0,2354.0,1446.0,43.0,11414.0,8512.0,125.0,2093.0,323.0,464.0,16696.0
2015-01-08 12:45:00+01:00,4019.0,16105.0,,1726.0,12162.0,223.0,11.0,2369.0,1437.0,38.0,11406.0,8358.0,125.0,2005.0,323.0,467.0,16584.0
2015-01-08 13:00:00+01:00,4018.0,15963.0,,1722.0,12108.0,224.0,11.0,2816.0,1446.0,46.0,11413.0,8078.0,125.0,1935.0,321.0,463.0,16354.0
2015-01-08 13:15:00+01:00,4005.0,15965.0,,1719.0,12195.0,224.0,11.0,3024.0,1450.0,47.0,11407.0,7892.0,125.0,1792.0,323.0,467.0,16210.0
2015-01-08 13:30:00+01:00,4023.0,16012.0,,1717.0,12156.0,225.0,11.0,2692.0,1450.0,43.0,11414.0,8095.0,124.0,1626.0,321.0,455.0,15983.0
2015-01-08 13:45:00+01:00,4029.0,16152.0,,1715.0,12149.0,210.0,11.0,2116.0,1457.0,18.0,11403.0,8295.0,124.0,1455.0,322.0,418.0,16054.0
2015-01-08 14:00:00+01:00,4030.0,16216.0,,1712.0,12065.0,199.0,11.0,1662.0,1457.0,23.0,11410.0,8210.0,124.0,1280.0,323.0,425.0,16252.0
2015-01-08 14:15:00+01:00,4040.0,16340.0,,1712.0,12211.0,198.0,11.0,1642.0,1458.0,29.0,11406.0,8202.0,124.0,1113.0,322.0,441.0,16252.0
2015-01-08 14:30:00+01:00,4015.0,16369.0,,1705.0,12446.0,198.0,10.0,1480.0,1457.0,32.0,11399.0,8287.0,124.0,961.0,309.0,431.0,16126.0
2015-01-08 14:45:00+01:00,3998.0,16488.0,,1718.0,12418.0,198.0,10.0,1235.0,1453.0,28.0,11388.0,8417.0,124.0,801.0,316.0,434.0,15715.0
2015-01-08 15:00:00+01:00,3994.0,16524.0,,1723.0,11936.0,197.0,10.0,407.0,1449.0,33.0,11374.0,8707.0,124.0,641.0,319.0,416.0,15445.0
2015-01-08 15:15:00+01:00,4003.0,16523.0,,1717.0,11816.0,197.0,10.0,501.0,1451.0,30.0,11394.0,8238.0,123.0,468.0,317.0,411.0,15308.0
2015-01-08 15:30:00+01:00,4036.0,16566.0,,1766.0,11818.0,197.0,9.0,397.0,1456.0,30.0,11393.0,8080.0,123.0,332.0,321.0,407.0,15332.0
2015-01-08 15:45:00+01:00,4044.0,16465.0,,1741.0,11821.0,198.0,10.0,973.0,1458.0,32.0,11392.0,8002.0,123.0,214.0,320.0,465.0,15742.0
2015-01-08 16:00:00+01:00,4049.0,16066.0,,1788.0,12093.0,198.0,11.0,592.0,1458.0,31.0,11377.0,7974.0,123.0,119.0,318.0,453.0,16015.0
2015-01-08 16:15:00+01:00,4064.0,16028.0,,1799.0,12057.0,197.0,11.0,1555.0,1460.0,33.0,11412.0,8148.0,123.0,72.0,323.0,457.0,16091.0
2015-01-08 16:30:00+01:00,4054.0,16053.0,,1829.0,12014.0,197.0,11.0,1989.0,1457.0,37.0,11410.0,7888.0,123.0,32.0,318.0,493.0,16329.0
2015-01-08 16:45:00+01:00,4068.0,16065.0,,1889.0,12045.0,196.0,11.0,2530.0,1460.0,40.0,11411.0,7627.0,123.0,9.0,314.0,525.0,16466.0
2015-01-08 17:00:00+01:00,4053.0,16054.0,,2002.0,12138.0,197.0,11.0,2223.0,1459.0,38.0,11404.0,8181.0,123.0,0.0,319.0,526.0,16509.0
2015-01-08 17:15:00+01:00,4055.0,16139.0,,2027.0,12223.0,195.0,11.0,2590.0,1460.0,38.0,11409.0,8100.0,123.0,0.0,325.0,530.0,16399.0
2015-01-08 17:30:00+01:00,4058.0,16194.0,,2037.0,12202.0,196.0,11.0,2441.0,1462.0,35.0,11403.0,8326.0,123.0,0.0,324.0,526.0,16298.0
2015-01-08 17:45:00+01:00,4060.0,16102.0,,2031.0,12156.0,195.0,11.0,2930.0,1463.0,33.0,11402.0,8269.0,123.0,0.0,319.0,527.0,16585.0
2015-01-08 18:00:00+01:00,4067.0,16030.0,,2032.0,12124.0,196.0,11.0,1303.0,1464.0,33.0,11373.0,8584.0,123.0,0.0,319.0,525.0,16946.0
2015-01-08 18:15:00+01:00,4048.0,15981.0,,2069.0,12083.0,195.0,11.0,1306.0,1464.0,30.0,11364.0,8011.0,124.0,0.0,314.0,528.0,17377.0
2015-01-08 18:30:00+01:00,4055.0,15878.0,,2175.0,12050.0,196.0,11.0,966.0,1462.0,27.0,11322.0,7991.0,124.0,0.0,308.0,528.0,17796.0
2015-01-08 18:45:00+01:00,4051.0,16178.0,,2186.0,11912.0,196.0,11.0,735.0,1460.0,26.0,11264.0,8019.0,124.0,0.0,326.0,529.0,18575.0
2015-01-08 19:00:00+01:00,4061.0,16826.0,,2092.0,11544.0,196.0,11.0,508.0,1459.0,36.0,11348.0,7744.0,124.0,0.0,327.0,529.0,18812.0
2015-01-08 19:15:00+01:00,4058.0,16799.0,,1918.0,11051.0,196.0,11.0,788.0,1457.0,33.0,11337.0,7899.0,124.0,0.0,329.0,525.0,19154.0
2015-01-08 19:30:00+01:00,4064.0,16545.0,,1809.0,10585.0,196.0,11.0,1268.0,1460.0,32.0,11350.0,7741.0,124.0,0.0,325.0,526.0,19384.0
2015-01-08 19:45:00+01:00,4054.0,16671.0,,1785.0,10152.0,196.0,11.0,948.0,1458.0,32.0,11332.0,7603.0,124.0,0.0,326.0,523.0,19891.0
2015-01-08 20:00:00+01:00,4043.0,16538.0,,1743.0,9706.0,196.0,11.0,1415.0,1455.0,32.0,11353.0,6468.0,124.0,0.0,318.0,524.0,20322.0
2015-01-08 20:15:00+01:00,4028.0,16411.0,,1732.0,9135.0,196.0,11.0,691.0,1455.0,36.0,11330.0,6201.0,124.0,0.0,324.0,530.0,20598.0
2015-01-08 20:30:00+01:00,4026.0,16407.0,,1711.0,9032.0,195.0,11.0,211.0,1451.0,30.0,11327.0,5906.0,124.0,0.0,324.0,529.0,21010.0
2015-01-08 20:45:00+01:00,4028.0,16042.0,,1670.0,8705.0,196.0,11.0,562.0,1451.0,34.0,11311.0,5071.0,124.0,0.0,317.0,526.0,21306.0
2015-01-08 21:00:00+01:00,4028.0,15609.0,,1632.0,7851.0,195.0,11.0,529.0,1452.0,39.0,11345.0,4717.0,124.0,0.0,319.0,530.0,21494.0
2015-01-08 21:15:00+01:00,4029.0,15458.0,,1623.0,6999.0,195.0,11.0,844.0,1451.0,37.0,11313.0,4486.0,124.0,0.0,321.0,529.0,21962.0
2015-01-08 21:30:00+01:00,4026.0,15374.0,,1575.0,6467.0,195.0,11.0,633.0,1449.0,40.0,11292.0,4275.0,123.0,0.0,321.0,530.0,22431.0
2015-01-08 21:45:00+01:00,4035.0,15363.0,,1516.0,5952.0,195.0,11.0,723.0,1448.0,37.0,11263.0,4410.0,116.0,0.0,314.0,528.0,22280.0
2015-01-08 22:00:00+01:00,4038.0,15401.0,,1441.0,5508.0,195.0,11.0,1583.0,1443.0,47.0,11332.0,5288.0,113.0,0.0,315.0,529.0,22002.0
2015-01-08 22:15:00+01:00,4016.0,15305.0,,1433.0,5165.0,196.0,8.0,1531.0,1444.0,52.0,11329.0,5357.0,103.0,0.0,322.0,530.0,21993.0
2015-01-08 22:30:00+01:00,4031.0,15285.0,,1416.0,4987.0,194.0,7.0,1157.0,1445.0,38.0,11299.0,5218.0,102.0,0.0,330.0,530.0,22305.0
2015-01-08 22:45:00+01:00,4037.0,15131.0,,1339.0,4821.0,193.0,7.0,1147.0,1451.0,31.0,11161.0,5303.0,102.0,0.0,318.0,527.0,22571.0
2015-01-08 23:00:00+01:00,4038.0,14911.0,,1297.0,4866.0,193.0,7.0,1396.0,1452.0,13.0,11081.0,5171.0,96.0,0.0,316.0,527.0,22442.0
2015-01-08 23:15:00+01:00,4041.0,14608.0,,1306.0,4804.0,193.0,7.0,1339.0,1455.0,21.0,11060.0,5142.0,86.0,0.0,298.0,527.0,22413.0
2015-01-08 23:30:00+01:00,4029.0,14463.0,,1311.0,4647.0,193.0,7.0,1279.0,1452.0,19.0,11083.0,4904.0,81.0,0.0,297.0,527.0,22347.0
2015-01-08 23:45:00+01:00,4031.0,14116.0,,1309.0,4246.0,193.0,7.0,1243.0,1448.0,16.0,10835.0,4868.0,81.0,0.0,292.0,526.0,22334.0
2015-01-09 00:00:00+01:00,4049.0,14263.0,,1241.0,3929.0,192.0,7.0,883.0,1454.0,92.0,10899.0,4310.0,80.0,0.0,284.0,523.0,22205.0
2015-01-09 00:15:00+01:00,4058.0,14221.0,,1241.0,3887.0,192.0,7.0,799.0,1460.0,80.0,10852.0,18648.0,80.0,0.0,282.0,523.0,21745.0
2015-01-09 00:30:00+01:00,4049.0,13941.0,,1243.0,3809.0,192.0,8.0,823.0,1463.0,76.0,10790.0,18299.0,80.0,0.0,284.0,518.0,21893.0
2015-01-09 00:45:00+01:00,4044.0,13763.0,,1245.0,3751.0,192.0,9.0,751.0,1466.0,60.0,10723.0,4289.0,80.0,0.0,288.0,518.0,22029.0
2015-01-09 01:00:00+01:00,4046.0,13405.0,,1257.0,3728.0,192.0,10.0,47.0,1464.0,10.0,10727.0,4064.0,80.0,0.0,282.0,525.0,21566.0
2015-01-09 01:15:00+01:00,4048.0,13013.0,,1258.0,3740.0,192.0,11.0,41.0,1465.0,3.0,10577.0,4401.0,80.0,0.0,272.0,526.0,21570.0
2015-01-09 01:30:00+01:00,4045.0,12925.0,,1257.0,3723.0,192.0,12.0,407.0,1460.0,3.0,10538.0,4555.0,80.0,0.0,272.0,531.0,21802.0
2015-01-09 01:45:00+01:00,4045.0,12944.0,,1255.0,3629.0,192.0,12.0,663.0,1458.0,15.0,10501.0,4607.0,80.0,0.0,269.0,532.0,21779.0
2015-01-09 02:00:00+01:00,4048.0,12826.0,,1235.0,3558.0,192.0,12.0,637.0,1457.0,36.0,10552.0,4199.0,80.0,0.0,263.0,533.0,21789.0
2015-01-09 02:15:00+01:00,4037.0,12795.0,,1236.0,3577.0,192.0,12.0,617.0,1458.0,25.0,10536.0,4806.0,80.0,0.0,260.0,533.0,21814.0
2015-01-09 02:30:00+01:00,4033.0,12773.0,,1237.0,3585.0,192.0,12.0,626.0,1455.0,29.0,10491.0,4904.0,80.0,0.0,251.0,532.0,22271.0
2015-01-09 02:45:00+01:00,4035.0,12929.0,,1240.0,3531.0,192.0,12.0,628.0,1452.0,20.0,10481.0,4954.0,80.0,0.0,258.0,533.0,22330.0
2015-01-09 03:00:00+01:00,4037.0,13136.0,,1280.0,3410.0,192.0,12.0,250.0,1449.0,18.0,10482.0,4889.0,80.0,0.0,251.0,532.0,22480.0
2015-01-09 03:15:00+01:00,4039.0,13025.0,,1281.0,3378.0,193.0,12.0,240.0,1445.0,17.0,10443.0,4679.0,80.0,0.0,258.0,533.0,22938.0
2015-01-09 03:30:00+01:00,4032.0,12917.0,,1281.0,3357.0,192.0,12.0,239.0,1446.0,13.0,10422.0,4315.0,80.0,0.0,267.0,532.0,23507.0
2015-01-09 03:45:00+01:00,4040.0,12905.0,,1298.0,3347.0,193.0,12.0,253.0,1446.0,14.0,10375.0,4352.0,80.0,0.0,267.0,533.0,23708.0
2015-01-09 04:00:00+01:00,4034.0,13058.0,,1296.0,3398.0,193.0,12.0,368.0,1444.0,26.0,10436.0,4462.0,80.0,0.0,271.0,533.0,23964.0
2015-01-09 04:15:00+01:00,4028.0,12919.0,,1296.0,3407.0,193.0,12.0,370.0,1445.0,28.0,10403.0,4470.0,80.0,0.0,272.0,532.0,24533.0
2015-01-09 04:30:00+01:00,4032.0,12766.0,,1288.0,3409.0,192.0,12.0,173.0,1448.0,43.0,10464.0,4307.0,80.0,0.0,272.0,524.0,24741.0
2015-01-09 04:45:00+01:00,4035.0,12592.0,,1279.0,3444.0,191.0,12.0,175.0,1451.0,58.0,10512.0,3978.0,83.0,0.0,273.0,509.0,24891.0
2015-01-09 05:00:00+01:00,4029.0,12547.0,,1278.0,3432.0,191.0,12.0,817.0,1453.0,22.0,10540.0,4245.0,97.0,0.0,271.0,487.0,25351.0
2015-01-09 05:15:00+01:00,4017.0,12798.0,,1278.0,3460.0,191.0,12.0,215.0,1453.0,20.0,10521.0,4349.0,112.0,0.0,271.0,400.0,25915.0
2015-01-09 05:30:00+01:00,4016.0,13062.0,,1313.0,3480.0,190.0,12.0,467.0,1455.0,23.0,10601.0,3949.0,121.0,0.0,271.0,369.0,26270.0
2015-01-09 05:45:00+01:00,4009.0,13605.0,,1327.0,3504.0,191.0,12.0,303.0,1455.0,48.0,10642.0,4246.0,122.0,0.0,271.0,357.0,26509.0
2015-01-09 06:00:00+01:00,3978.0,14063.0,,1406.0,3589.0,192.0,12.0,865.0,1452.0,28.0,10776.0,4710.0,122.0,0.0,263.0,311.0,27087.0
2015-01-09 06:15:00+01:00,3978.0,14524.0,,1480.0,3874.0,191.0,12.0,296.0,1452.0,67.0,11043.0,4890.0,124.0,0.0,271.0,243.0,27182.0
2015-01-09 06:30:00+01:00,3988.0,14804.0,,1567.0,4224.0,190.0,12.0,1462.0,1455.0,87.0,11248.0,4689.0,124.0,0.0,281.0,228.0,26964.0
2015-01-09 06:45:00+01:00,4003.0,14920.0,,1611.0,4368.0,193.0,12.0,1898.0,1458.0,81.0,11325.0,5108.0,124.0,0.0,278.0,234.0,27352.0
2015-01-09 07:00:00+01:00,4029.0,14501.0,,1913.0,4935.0,192.0,12.0,1085.0,1458.0,55.0,11280.0,5561.0,124.0,0.0,271.0,209.0,27554.0
2015-01-09 07:15:00+01:00,4059.0,14526.0,,1970.0,5428.0,195.0,12.0,1781.0,1465.0,78.0,11330.0,5421.0,125.0,0.0,281.0,199.0,27869.0
2015-01-09 07:30:00+01:00,4053.0,14476.0,,2113.0,5622.0,194.0,12.0,3188.0,1468.0,82.0,11231.0,5646.0,126.0,0.0,271.0,185.0,28105.0
2015-01-09 07:45:00+01:00,4046.0,14484.0,,2151.0,5753.0,194.0,12.0,2561.0,1470.0,70.0,11172.0,5830.0,126.0,0.0,261.0,173.0,28116.0
2015-01-09 08:00:00+01:00,4030.0,14172.0,,2208.0,5767.0,195.0,12.0,2301.0,1468.0,18.0,11116.0,6528.0,126.0,5.0,259.0,177.0,28216.0
2015-01-09 08:15:00+01:00,4025.0,14027.0,,2218.0,5794.0,194.0,12.0,2319.0,1473.0,6.0,11163.0,6505.0,126.0,22.0,263.0,180.0,28785.0
2015-01-09 08:30:00+01:00,4032.0,13978.0,,2215.0,5786.0,194.0,12.0,2168.0,1478.0,1.0,11154.0,6517.0,126.0,60.0,270.0,173.0,28950.0
2015-01-09 08:45:00+01:00,4031.0,13986.0,,2190.0,5738.0,194.0,11.0,2049.0,1480.0,1.0,11160.0,6536.0,126.0,131.0,266.0,167.0,29072.0
2015-01-09 09:00:00+01:00,4012.0,13986.0,,2241.0,5779.0,194.0,11.0,1747.0,1481.0,1.0,11219.0,6258.0,126.0,245.0,250.0,166.0,29396.0
2015-01-09 09:15:00+01:00,4036.0,13905.0,,2309.0,5769.0,194.0,11.0,3390.0,1485.0,6.0,11245.0,6479.0,126.0,359.0,250.0,153.0,29303.0
2015-01-09 09:30:00+01:00,4043.0,13928.0,,2335.0,5781.0,194.0,11.0,2692.0,1489.0,59.0,11237.0,6451.0,126.0,470.0,252.0,161.0,29597.0
2015-01-09 09:45:00+01:00,4016.0,13969.0,,2336.0,5766.0,194.0,11.0,2374.0,1489.0,16.0,11223.0,6493.0,126.0,610.0,260.0,154.0,29886.0
2015-01-09 10:00:00+01:00,4007.0,13855.0,,2208.0,5890.0,194.0,11.0,2658.0,1490.0,18.0,11226.0,6306.0,126.0,764.0,261.0,161.0,30088.0
2015-01-09 10:15:00+01:00,3999.0,13796.0,,2147.0,5972.0,194.0,11.0,1728.0,1491.0,16.0,11222.0,6420.0,126.0,936.0,265.0,187.0,29998.0
2015-01-09 10:30:00+01:00,4013.0,13801.0,,2142.0,5998.0,194.0,11.0,2389.0,1486.0,56.0,11224.0,6419.0,126.0,1047.0,260.0,215.0,29307.0
2015-01-09 10:45:00+01:00,4008.0,13769.0,,2122.0,6036.0,194.0,11.0,2440.0,1495.0,72.0,11224.0,6421.0,126.0,1148.0,266.0,191.0,28872.0
2015-01-09 11:00:00+01:00,4011.0,13712.0,,1909.0,6175.0,194.0,7.0,2903.0,1498.0,39.0,11247.0,6547.0,126.0,1237.0,269.0,146.0,29211.0
2015-01-09 11:15:00+01:00,4013.0,13715.0,,1795.0,6180.0,195.0,7.0,3164.0,1499.0,30.0,11294.0,6234.0,126.0,1363.0,261.0,121.0,28771.0
2015-01-09 11:30:00+01:00,4013.0,13728.0,,1803.0,6262.0,195.0,7.0,3125.0,1501.0,37.0,11298.0,6247.0,126.0,1476.0,270.0,125.0,28856.0
2015-01-09 11:45:00+01:00,4024.0,13755.0,,1815.0,6296.0,194.0,6.0,3191.0,1505.0,33.0,11319.0,6272.0,126.0,1518.0,281.0,163.0,28994.0
2015-01-09 12:00:00+01:00,4016.0,14126.0,,1815.0,6364.0,194.0,6.0,2718.0,1503.0,15.0,11321.0,6172.0,126.0,1516.0,278.0,168.0,29189.0
2015-01-09 12:15:00+01:00,4021.0,14236.0,,1852.0,6429.0,194.0,6.0,2249.0,1503.0,15.0,11301.0,5961.0,126.0,1501.0,272.0,154.0,28994.0
2015-01-09 12:30:00+01:00,3976.0,14260.0,,1826.0,6393.0,194.0,7.0,1935.0,1495.0,14.0,11313.0,5925.0,126.0,1469.0,273.0,195.0,29396.0
2015-01-09 12:45:00+01:00,4003.0,14199.0,,1785.0,6407.0,194.0,8.0,1582.0,1499.0,14.0,11299.0,6070.0,126.0,1408.0,271.0,251.0,29209.0
2015-01-09 13:00:00+01:00,4009.0,14247.0,,1795.0,6422.0,194.0,6.0,1589.0,1497.0,22.0,11309.0,5949.0,126.0,1357.0,281.0,227.0,28816.0
2015-01-09 13:15:00+01:00,3998.0,14217.0,,1788.0,6381.0,195.0,6.0,1426.0,1498.0,31.0,11228.0,5773.0,126.0,1295.0,277.0,240.0,29501.0
2015-01-09 13:30:00+01:00,3973.0,14264.0,,1771.0,6349.0,194.0,7.0,1304.0,1498.0,32.0,11242.0,5771.0,126.0,1205.0,271.0,221.0,29537.0
2015-01-09 13:45:00+01:00,4005.0,14210.0,,1763.0,6291.0,195.0,5.0,1143.0,1502.0,25.0,11178.0,5697.0,126.0,1082.0,271.0,209.0,29934.0
2015-01-09 14:00:00+01:00,3989.0,14247.0,,1757.0,6235.0,194.0,3.0,1186.0,1499.0,37.0,11272.0,5447.0,126.0,1043.0,268.0,234.0,29803.0
2015-01-09 14:15:00+01:00,4003.0,14268.0,,1758.0,6140.0,194.0,3.0,1145.0,1506.0,30.0,11242.0,5495.0,126.0,954.0,265.0,197.0,29619.0
2015-01-09 14:30:00+01:00,3997.0,14242.0,,1753.0,5974.0,195.0,4.0,1136.0,1514.0,29.0,11232.0,5666.0,126.0,821.0,274.0,214.0,29440.0
2015-01-09 14:45:00+01:00,4018.0,14194.0,,1755.0,5904.0,194.0,3.0,1069.0,1517.0,27.0,11183.0,5790.0,126.0,663.0,271.0,350.0,29934.0
2015-01-09 15:00:00+01:00,4053.0,14198.0,,1737.0,5756.0,194.0,3.0,202.0,1518.0,37.0,11260.0,5715.0,126.0,535.0,269.0,450.0,29910.0
2015-01-09 15:15:00+01:00,4077.0,14209.0,,1736.0,5697.0,194.0,3.0,400.0,1520.0,38.0,11276.0,5582.0,126.0,408.0,269.0,447.0,29734.0
2015-01-09 15:30:00+01:00,4090.0,14236.0,,1734.0,5631.0,194.0,5.0,343.0,1519.0,35.0,11201.0,5676.0,126.0,284.0,273.0,442.0,29615.0
2015-01-09 15:45:00+01:00,4074.0,14153.0,,1795.0,5448.0,194.0,6.0,372.0,1514.0,31.0,11104.0,5730.0,126.0,179.0,262.0,462.0,29561.0
2015-01-09 16:00:00+01:00,4080.0,14092.0,,1923.0,5563.0,194.0,6.0,143.0,1513.0,33.0,10998.0,5610.0,126.0,103.0,265.0,474.0,29787.0
2015-01-09 16:15:00+01:00,4077.0,14153.0,,1940.0,5598.0,194.0,6.0,397.0,1515.0,38.0,11031.0,5668.0,126.0,52.0,278.0,484.0,29900.0
2015-01-09 16:30:00+01:00,4078.0,14175.0,,1947.0,5822.0,194.0,6.0,551.0,1513.0,36.0,11048.0,6066.0,126.0,22.0,280.0,499.0,29416.0
2015-01-09 16:45:00+01:00,4082.0,14092.0,,1960.0,5946.0,195.0,8.0,1537.0,1509.0,39.0,11052.0,6081.0,126.0,7.0,275.0,504.0,29542.0
2015-01-09 17:00:00+01:00,4088.0,13769.0,,2071.0,6059.0,194.0,8.0,1321.0,1508.0,38.0,11007.0,5711.0,126.0,0.0,271.0,503.0,29552.0
2015-01-09 17:15:00+01:00,4094.0,13810.0,,2088.0,6115.0,194.0,6.0,2214.0,1508.0,36.0,11043.0,5457.0,126.0,0.0,276.0,505.0,29403.0
2015-01-09 17:30:00+01:00,4103.0,13769.0,,2093.0,6135.0,194.0,6.0,2738.0,1508.0,15.0,11136.0,5386.0,126.0,0.0,281.0,505.0,29519.0
2015-01-09 17:45:00+01:00,4104.0,13728.0,,2093.0,6197.0,195.0,6.0,2757.0,1509.0,12.0,11277.0,5452.0,126.0,0.0,276.0,505.0,29219.0
2015-01-09 18:00:00+01:00,4104.0,13677.0,,2149.0,6215.0,194.0,6.0,2276.0,1510.0,12.0,11271.0,5358.0,126.0,0.0,281.0,505.0,29023.0
2015-01-09 18:15:00+01:00,4108.0,13532.0,,2169.0,6212.0,195.0,7.0,1308.0,1508.0,29.0,11321.0,5649.0,126.0,0.0,293.0,501.0,28538.0
2015-01-09 18:30:00+01:00,4121.0,13461.0,,2167.0,6228.0,195.0,9.0,2016.0,1508.0,26.0,11315.0,5901.0,126.0,0.0,293.0,494.0,28165.0
2015-01-09 18:45:00+01:00,4118.0,13517.0,,2111.0,6219.0,194.0,9.0,2197.0,1509.0,22.0,11294.0,6194.0,126.0,0.0,286.0,501.0,27699.0
2015-01-09 19:00:00+01:00,4114.0,13735.0,,1823.0,6143.0,194.0,9.0,2761.0,1500.0,56.0,11317.0,6040.0,126.0,0.0,282.0,505.0,27252.0
2015-01-09 19:15:00+01:00,4110.0,13750.0,,1779.0,6077.0,194.0,6.0,2395.0,1503.0,15.0,11307.0,6210.0,126.0,0.0,282.0,505.0,27222.0
2015-01-09 19:30:00+01:00,4121.0,13844.0,,1728.0,5969.0,194.0,6.0,1435.0,1511.0,13.0,11279.0,6140.0,126.0,0.0,284.0,505.0,27170.0
2015-01-09 19:45:00+01:00,4122.0,13944.0,,1617.0,5866.0,195.0,6.0,1002.0,1514.0,13.0,11233.0,6298.0,126.0,0.0,291.0,505.0,26778.0
2015-01-09 20:00:00+01:00,4119.0,14009.0,,1450.0,5664.0,195.0,6.0,885.0,1514.0,51.0,11286.0,5581.0,126.0,0.0,283.0,498.0,26228.0
2015-01-09 20:15:00+01:00,4122.0,13969.0,,1343.0,5531.0,195.0,6.0,1183.0,1514.0,15.0,11308.0,5436.0,126.0,0.0,294.0,503.0,25990.0
2015-01-09 20:30:00+01:00,4118.0,14041.0,,1326.0,5353.0,194.0,6.0,244.0,1513.0,13.0,11293.0,5431.0,126.0,0.0,284.0,470.0,25626.0
2015-01-09 20:45:00+01:00,4117.0,14073.0,,1322.0,5036.0,194.0,7.0,197.0,1518.0,14.0,11202.0,5405.0,126.0,0.0,285.0,448.0,24753.0
2015-01-09 21:00:00+01:00,4117.0,14240.0,,1213.0,4765.0,193.0,9.0,894.0,1520.0,16.0,11211.0,5132.0,126.0,0.0,284.0,430.0,24149.0
