,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-10-14 14:00:00+02:00,,1529.0,70.0,2527.0,2633.0,68.0,3.0
2015-10-14 15:00:00+02:00,,1371.0,72.0,2129.0,2631.0,44.0,5.0
2015-10-14 16:00:00+02:00,,1312.0,71.0,1892.0,2633.0,25.0,5.0
2015-10-14 17:00:00+02:00,,1432.0,71.0,2008.0,2632.0,11.0,6.0
2015-10-14 18:00:00+02:00,,1971.0,71.0,3151.0,2631.0,1.0,5.0
2015-10-14 19:00:00+02:00,,2102.0,69.0,3322.0,2632.0,0.0,5.0
2015-10-14 20:00:00+02:00,,1708.0,68.0,2673.0,2633.0,0.0,5.0
2015-10-14 21:00:00+02:00,,962.0,68.0,1848.0,2635.0,0.0,4.0
2015-10-14 22:00:00+02:00,,924.0,68.0,1610.0,2636.0,0.0,1.0
2015-10-14 23:00:00+02:00,,270.0,68.0,692.0,2635.0,0.0,1.0
2015-10-15 00:00:00+02:00,,158.0,70.0,685.0,2637.0,0.0,1.0
2015-10-15 01:00:00+02:00,,176.0,71.0,649.0,2638.0,0.0,1.0
2015-10-15 02:00:00+02:00,,150.0,71.0,575.0,2639.0,0.0,1.0
2015-10-15 03:00:00+02:00,,145.0,71.0,537.0,2639.0,0.0,1.0
2015-10-15 04:00:00+02:00,,91.0,67.0,564.0,2640.0,0.0,1.0
2015-10-15 05:00:00+02:00,,156.0,65.0,598.0,2641.0,0.0,1.0
2015-10-15 06:00:00+02:00,,661.0,65.0,1145.0,2640.0,0.0,2.0
2015-10-15 07:00:00+02:00,,1956.0,65.0,2881.0,2639.0,0.0,3.0
2015-10-15 08:00:00+02:00,,1982.0,65.0,2998.0,2642.0,2.0,3.0
2015-10-15 09:00:00+02:00,,1993.0,65.0,3147.0,2642.0,8.0,3.0
2015-10-15 10:00:00+02:00,,1885.0,66.0,2956.0,2641.0,14.0,4.0
2015-10-15 11:00:00+02:00,,1862.0,65.0,2790.0,2638.0,21.0,4.0
2015-10-15 12:00:00+02:00,,1739.0,66.0,2946.0,2640.0,23.0,4.0
2015-10-15 13:00:00+02:00,,1820.0,65.0,2812.0,2639.0,21.0,4.0
2015-10-15 14:00:00+02:00,,1843.0,65.0,3117.0,2640.0,18.0,4.0
2015-10-15 15:00:00+02:00,,1387.0,67.0,2803.0,2638.0,14.0,3.0
2015-10-15 16:00:00+02:00,,1072.0,68.0,2046.0,2641.0,10.0,3.0
2015-10-15 17:00:00+02:00,,1215.0,69.0,2153.0,2646.0,4.0,3.0
2015-10-15 18:00:00+02:00,,1697.0,70.0,2783.0,2641.0,0.0,3.0
2015-10-15 19:00:00+02:00,,2060.0,69.0,3217.0,2636.0,0.0,3.0
2015-10-15 20:00:00+02:00,,1743.0,69.0,2931.0,2638.0,0.0,4.0
2015-10-15 21:00:00+02:00,,1019.0,69.0,2153.0,2635.0,0.0,4.0
2015-10-15 22:00:00+02:00,,1144.0,69.0,2095.0,2636.0,0.0,4.0
2015-10-15 23:00:00+02:00,,703.0,69.0,1566.0,2640.0,0.0,3.0
2015-10-16 00:00:00+02:00,,516.0,68.0,1120.0,2640.0,0.0,4.0
2015-10-16 01:00:00+02:00,,400.0,66.0,883.0,2641.0,0.0,4.0
2015-10-16 02:00:00+02:00,,191.0,66.0,693.0,2641.0,0.0,4.0
2015-10-16 03:00:00+02:00,,140.0,68.0,635.0,2641.0,0.0,5.0
2015-10-16 04:00:00+02:00,,101.0,69.0,597.0,2641.0,0.0,5.0
2015-10-16 05:00:00+02:00,,139.0,71.0,713.0,2641.0,0.0,3.0
2015-10-16 06:00:00+02:00,,1069.0,70.0,2344.0,2640.0,0.0,3.0
2015-10-16 07:00:00+02:00,,1904.0,70.0,2894.0,2641.0,0.0,3.0
2015-10-16 08:00:00+02:00,,1937.0,54.0,2861.0,2640.0,2.0,1.0
2015-10-16 09:00:00+02:00,,1854.0,49.0,2835.0,2642.0,10.0,1.0
2015-10-16 10:00:00+02:00,,1743.0,49.0,2662.0,2642.0,23.0,0.0
2015-10-16 11:00:00+02:00,,1560.0,49.0,2521.0,2643.0,40.0,0.0
2015-10-16 12:00:00+02:00,,1673.0,50.0,2733.0,2644.0,50.0,1.0
2015-10-16 13:00:00+02:00,,1723.0,50.0,2609.0,2641.0,51.0,1.0
2015-10-16 14:00:00+02:00,,1593.0,50.0,2541.0,2640.0,42.0,1.0
2015-10-16 15:00:00+02:00,,1221.0,50.0,2517.0,2637.0,35.0,1.0
2015-10-16 16:00:00+02:00,,1210.0,50.0,2076.0,2637.0,24.0,1.0
2015-10-16 17:00:00+02:00,,1105.0,50.0,2021.0,2638.0,11.0,1.0
2015-10-16 18:00:00+02:00,,1617.0,50.0,2817.0,2636.0,1.0,1.0
2015-10-16 19:00:00+02:00,,2004.0,50.0,2985.0,2638.0,0.0,1.0
2015-10-16 20:00:00+02:00,,1538.0,50.0,2543.0,2641.0,0.0,0.0
2015-10-16 21:00:00+02:00,,873.0,49.0,1838.0,2642.0,0.0,0.0
2015-10-16 22:00:00+02:00,,710.0,48.0,1723.0,2643.0,0.0,0.0
2015-10-16 23:00:00+02:00,,488.0,49.0,1464.0,2646.0,0.0,0.0
2015-10-17 00:00:00+02:00,,308.0,49.0,1485.0,2647.0,0.0,0.0
2015-10-17 01:00:00+02:00,,106.0,49.0,862.0,2648.0,0.0,1.0
2015-10-17 02:00:00+02:00,,43.0,51.0,784.0,2650.0,0.0,1.0
2015-10-17 03:00:00+02:00,,175.0,51.0,624.0,2651.0,0.0,1.0
2015-10-17 04:00:00+02:00,,133.0,49.0,523.0,2650.0,0.0,1.0
2015-10-17 05:00:00+02:00,,145.0,47.0,543.0,2648.0,0.0,1.0
2015-10-17 06:00:00+02:00,,141.0,48.0,694.0,2648.0,0.0,1.0
2015-10-17 07:00:00+02:00,,362.0,48.0,820.0,2474.0,0.0,1.0
2015-10-17 08:00:00+02:00,,710.0,48.0,1327.0,2168.0,4.0,1.0
2015-10-17 09:00:00+02:00,,948.0,48.0,2025.0,1890.0,16.0,1.0
2015-10-17 10:00:00+02:00,,1022.0,48.0,1914.0,1616.0,27.0,1.0
2015-10-17 11:00:00+02:00,,1053.0,48.0,1890.0,1415.0,35.0,1.0
2015-10-17 12:00:00+02:00,,710.0,48.0,1500.0,1369.0,41.0,2.0
2015-10-17 13:00:00+02:00,,560.0,48.0,1207.0,1370.0,43.0,1.0
2015-10-17 14:00:00+02:00,,348.0,48.0,883.0,1369.0,39.0,1.0
2015-10-17 15:00:00+02:00,,316.0,48.0,758.0,1371.0,29.0,2.0
2015-10-17 16:00:00+02:00,,513.0,48.0,703.0,1370.0,18.0,2.0
2015-10-17 17:00:00+02:00,,602.0,48.0,990.0,1371.0,8.0,2.0
2015-10-17 18:00:00+02:00,,1052.0,48.0,1856.0,1371.0,1.0,3.0
2015-10-17 19:00:00+02:00,,1726.0,49.0,2743.0,1372.0,0.0,3.0
2015-10-17 20:00:00+02:00,,1490.0,49.0,2230.0,1372.0,0.0,4.0
2015-10-17 21:00:00+02:00,,535.0,49.0,1259.0,1372.0,0.0,3.0
2015-10-17 22:00:00+02:00,,477.0,48.0,1442.0,1373.0,0.0,5.0
2015-10-17 23:00:00+02:00,,493.0,49.0,1279.0,1373.0,0.0,8.0
2015-10-18 00:00:00+02:00,,241.0,49.0,783.0,1373.0,0.0,6.0
2015-10-18 01:00:00+02:00,,191.0,49.0,646.0,1376.0,0.0,6.0
2015-10-18 02:00:00+02:00,,195.0,48.0,646.0,1378.0,0.0,6.0
2015-10-18 03:00:00+02:00,,148.0,48.0,630.0,1373.0,0.0,6.0
2015-10-18 04:00:00+02:00,,127.0,47.0,560.0,1372.0,0.0,6.0
2015-10-18 05:00:00+02:00,,136.0,47.0,586.0,1371.0,0.0,7.0
2015-10-18 06:00:00+02:00,,199.0,47.0,622.0,1372.0,0.0,7.0
2015-10-18 07:00:00+02:00,,202.0,47.0,670.0,1372.0,0.0,5.0
2015-10-18 08:00:00+02:00,,179.0,47.0,633.0,1371.0,1.0,3.0
2015-10-18 09:00:00+02:00,,287.0,47.0,694.0,1371.0,5.0,4.0
2015-10-18 10:00:00+02:00,,367.0,47.0,667.0,1372.0,11.0,4.0
2015-10-18 11:00:00+02:00,,366.0,47.0,763.0,1372.0,15.0,3.0
2015-10-18 12:00:00+02:00,,330.0,47.0,773.0,1372.0,20.0,2.0
2015-10-18 13:00:00+02:00,,281.0,49.0,681.0,1372.0,25.0,2.0
2015-10-18 14:00:00+02:00,,152.0,50.0,551.0,1371.0,26.0,5.0
2015-10-18 15:00:00+02:00,,109.0,52.0,458.0,1371.0,22.0,4.0
2015-10-18 16:00:00+02:00,,57.0,53.0,615.0,1370.0,14.0,5.0
2015-10-18 17:00:00+02:00,,131.0,53.0,745.0,1369.0,5.0,3.0
2015-10-18 18:00:00+02:00,,348.0,53.0,1610.0,1369.0,0.0,4.0
2015-10-18 19:00:00+02:00,,1357.0,54.0,2409.0,1369.0,0.0,2.0
2015-10-18 20:00:00+02:00,,1019.0,54.0,1457.0,1370.0,0.0,2.0
2015-10-18 21:00:00+02:00,,577.0,53.0,1046.0,1370.0,0.0,2.0
2015-10-18 22:00:00+02:00,,363.0,52.0,841.0,1371.0,0.0,2.0
2015-10-18 23:00:00+02:00,,232.0,50.0,669.0,1371.0,0.0,2.0
2015-10-19 00:00:00+02:00,,267.0,50.0,621.0,1372.0,0.0,3.0
2015-10-19 01:00:00+02:00,,222.0,50.0,536.0,1371.0,0.0,2.0
2015-10-19 02:00:00+02:00,,153.0,51.0,606.0,1371.0,0.0,2.0
2015-10-19 03:00:00+02:00,,96.0,51.0,494.0,1371.0,0.0,1.0
2015-10-19 04:00:00+02:00,,39.0,52.0,504.0,1374.0,0.0,1.0
2015-10-19 05:00:00+02:00,,157.0,54.0,588.0,1373.0,0.0,2.0
2015-10-19 06:00:00+02:00,,538.0,55.0,1187.0,1370.0,0.0,2.0
2015-10-19 07:00:00+02:00,,1746.0,55.0,2152.0,1369.0,0.0,1.0
2015-10-19 08:00:00+02:00,,1709.0,53.0,2603.0,1369.0,2.0,1.0
2015-10-19 09:00:00+02:00,,1785.0,54.0,2684.0,1370.0,10.0,2.0
2015-10-19 10:00:00+02:00,,1765.0,54.0,2386.0,1370.0,25.0,2.0
2015-10-19 11:00:00+02:00,,1844.0,54.0,2449.0,1370.0,44.0,2.0
2015-10-19 12:00:00+02:00,,1762.0,54.0,2321.0,1370.0,62.0,2.0
2015-10-19 13:00:00+02:00,,1542.0,54.0,2444.0,1370.0,70.0,3.0
2015-10-19 14:00:00+02:00,,1151.0,54.0,2266.0,1370.0,65.0,5.0
2015-10-19 15:00:00+02:00,,915.0,54.0,1509.0,1369.0,58.0,6.0
2015-10-19 16:00:00+02:00,,943.0,54.0,1345.0,1369.0,39.0,7.0
2015-10-19 17:00:00+02:00,,815.0,54.0,1518.0,1368.0,15.0,6.0
2015-10-19 18:00:00+02:00,,1568.0,54.0,2306.0,1369.0,1.0,6.0
2015-10-19 19:00:00+02:00,,1777.0,54.0,2659.0,1370.0,0.0,8.0
2015-10-19 20:00:00+02:00,,1650.0,53.0,2310.0,1371.0,0.0,12.0
2015-10-19 21:00:00+02:00,,1189.0,51.0,1755.0,1372.0,0.0,10.0
2015-10-19 22:00:00+02:00,,1138.0,51.0,1426.0,1372.0,0.0,10.0
2015-10-19 23:00:00+02:00,,762.0,52.0,772.0,1376.0,0.0,13.0
2015-10-20 00:00:00+02:00,,411.0,52.0,526.0,1375.0,0.0,16.0
2015-10-20 01:00:00+02:00,,391.0,52.0,551.0,1374.0,0.0,19.0
2015-10-20 02:00:00+02:00,,390.0,52.0,508.0,1374.0,0.0,19.0
2015-10-20 03:00:00+02:00,,371.0,52.0,542.0,1375.0,0.0,21.0
2015-10-20 04:00:00+02:00,,407.0,51.0,493.0,1374.0,0.0,17.0
2015-10-20 05:00:00+02:00,,398.0,50.0,492.0,1375.0,0.0,13.0
2015-10-20 06:00:00+02:00,,797.0,49.0,1148.0,1374.0,0.0,17.0
2015-10-20 07:00:00+02:00,,1768.0,49.0,2773.0,1372.0,0.0,17.0
2015-10-20 08:00:00+02:00,,2130.0,48.0,2769.0,1372.0,4.0,15.0
2015-10-20 09:00:00+02:00,,1727.0,47.0,2619.0,1371.0,20.0,6.0
2015-10-20 10:00:00+02:00,,1649.0,47.0,2443.0,1370.0,44.0,4.0
2015-10-20 11:00:00+02:00,,1620.0,48.0,2390.0,1371.0,69.0,2.0
2015-10-20 12:00:00+02:00,,1413.0,49.0,1865.0,1371.0,91.0,2.0
2015-10-20 13:00:00+02:00,,1241.0,49.0,1760.0,1369.0,106.0,3.0
2015-10-20 14:00:00+02:00,,1067.0,50.0,1489.0,1369.0,104.0,5.0
2015-10-20 15:00:00+02:00,,1095.0,51.0,1589.0,1367.0,77.0,8.0
2015-10-20 16:00:00+02:00,,1231.0,51.0,1708.0,1368.0,44.0,8.0
2015-10-20 17:00:00+02:00,,1298.0,50.0,1481.0,1366.0,13.0,7.0
2015-10-20 18:00:00+02:00,,1982.0,50.0,2662.0,1368.0,1.0,7.0
2015-10-20 19:00:00+02:00,,2124.0,50.0,2929.0,1368.0,0.0,7.0
2015-10-20 20:00:00+02:00,,1737.0,49.0,2356.0,1368.0,0.0,6.0
2015-10-20 21:00:00+02:00,,1173.0,47.0,1330.0,1368.0,0.0,3.0
2015-10-20 22:00:00+02:00,,1016.0,46.0,1241.0,1369.0,0.0,3.0
2015-10-20 23:00:00+02:00,,716.0,48.0,952.0,1369.0,0.0,3.0
2015-10-21 00:00:00+02:00,,427.0,48.0,562.0,1369.0,0.0,6.0
2015-10-21 01:00:00+02:00,,434.0,49.0,453.0,1369.0,0.0,6.0
2015-10-21 02:00:00+02:00,,437.0,51.0,442.0,1369.0,0.0,6.0
2015-10-21 03:00:00+02:00,,443.0,50.0,455.0,1369.0,0.0,5.0
2015-10-21 04:00:00+02:00,,316.0,50.0,394.0,1370.0,0.0,5.0
2015-10-21 05:00:00+02:00,,490.0,49.0,476.0,1371.0,0.0,5.0
2015-10-21 06:00:00+02:00,,754.0,49.0,944.0,1370.0,0.0,5.0
2015-10-21 07:00:00+02:00,,1886.0,48.0,2182.0,1370.0,0.0,6.0
2015-10-21 08:00:00+02:00,,2024.0,48.0,2515.0,1370.0,6.0,6.0
2015-10-21 09:00:00+02:00,,1946.0,48.0,2584.0,1370.0,29.0,6.0
2015-10-21 10:00:00+02:00,,1612.0,48.0,2280.0,1370.0,56.0,6.0
2015-10-21 11:00:00+02:00,,1389.0,48.0,2147.0,1368.0,82.0,7.0
2015-10-21 12:00:00+02:00,,1125.0,48.0,1726.0,1369.0,92.0,8.0
2015-10-21 13:00:00+02:00,,922.0,48.0,1497.0,1369.0,96.0,10.0
2015-10-21 14:00:00+02:00,,958.0,49.0,1232.0,1369.0,92.0,13.0
2015-10-21 15:00:00+02:00,,998.0,49.0,1353.0,1368.0,74.0,12.0
2015-10-21 16:00:00+02:00,,1092.0,49.0,1379.0,1370.0,48.0,10.0
2015-10-21 17:00:00+02:00,,974.0,49.0,1148.0,1373.0,18.0,7.0
2015-10-21 18:00:00+02:00,,1678.0,49.0,2081.0,1369.0,1.0,5.0
2015-10-21 19:00:00+02:00,,2146.0,48.0,2838.0,1367.0,0.0,5.0
2015-10-21 20:00:00+02:00,,1641.0,45.0,2259.0,1368.0,0.0,4.0
2015-10-21 21:00:00+02:00,,1070.0,44.0,1275.0,1369.0,0.0,4.0
2015-10-21 22:00:00+02:00,,581.0,45.0,1012.0,1370.0,0.0,5.0
2015-10-21 23:00:00+02:00,,578.0,45.0,915.0,1372.0,0.0,6.0
2015-10-22 00:00:00+02:00,,511.0,46.0,625.0,1372.0,0.0,0.0
2015-10-22 01:00:00+02:00,,375.0,46.0,600.0,1372.0,0.0,0.0
2015-10-22 02:00:00+02:00,,206.0,46.0,514.0,1371.0,0.0,0.0
2015-10-22 03:00:00+02:00,,232.0,47.0,416.0,1372.0,0.0,0.0
2015-10-22 04:00:00+02:00,,194.0,47.0,444.0,1372.0,0.0,0.0
2015-10-22 05:00:00+02:00,,309.0,47.0,459.0,1371.0,0.0,0.0
2015-10-22 06:00:00+02:00,,720.0,46.0,1229.0,1371.0,0.0,0.0
2015-10-22 07:00:00+02:00,,1631.0,47.0,2422.0,1371.0,0.0,0.0
2015-10-22 08:00:00+02:00,,1684.0,47.0,2618.0,1377.0,7.0,0.0
2015-10-22 09:00:00+02:00,,1611.0,46.0,2430.0,1375.0,37.0,0.0
2015-10-22 10:00:00+02:00,,1490.0,46.0,2256.0,1371.0,76.0,1.0
2015-10-22 11:00:00+02:00,,1265.0,45.0,1825.0,1370.0,96.0,1.0
2015-10-22 12:00:00+02:00,,1079.0,44.0,1467.0,1369.0,103.0,1.0
2015-10-22 13:00:00+02:00,,1113.0,45.0,1169.0,1368.0,85.0,2.0
2015-10-22 14:00:00+02:00,,1090.0,46.0,1268.0,1373.0,65.0,5.0
2015-10-22 15:00:00+02:00,,1138.0,46.0,1118.0,1372.0,42.0,7.0
2015-10-22 16:00:00+02:00,,1207.0,46.0,1330.0,1372.0,22.0,7.0
2015-10-22 17:00:00+02:00,,1376.0,46.0,2097.0,1372.0,9.0,6.0
2015-10-22 18:00:00+02:00,,1701.0,46.0,2709.0,1368.0,0.0,6.0
2015-10-22 19:00:00+02:00,,2073.0,46.0,2826.0,1369.0,0.0,6.0
2015-10-22 20:00:00+02:00,,1670.0,46.0,1849.0,1369.0,0.0,6.0
2015-10-22 21:00:00+02:00,,926.0,46.0,1300.0,1369.0,0.0,4.0
2015-10-22 22:00:00+02:00,,846.0,46.0,1208.0,1369.0,0.0,2.0
2015-10-22 23:00:00+02:00,,782.0,46.0,847.0,1369.0,0.0,2.0
2015-10-23 00:00:00+02:00,,683.0,46.0,658.0,1369.0,0.0,1.0
2015-10-23 01:00:00+02:00,,513.0,46.0,427.0,1369.0,0.0,2.0
2015-10-23 02:00:00+02:00,,363.0,46.0,392.0,1371.0,0.0,2.0
2015-10-23 03:00:00+02:00,,343.0,46.0,407.0,1369.0,0.0,2.0
2015-10-23 04:00:00+02:00,,339.0,45.0,401.0,1370.0,0.0,1.0
2015-10-23 05:00:00+02:00,,394.0,44.0,439.0,1369.0,0.0,0.0
2015-10-23 06:00:00+02:00,,765.0,44.0,885.0,1369.0,0.0,0.0
2015-10-23 07:00:00+02:00,,1765.0,44.0,2523.0,1369.0,0.0,0.0
2015-10-23 08:00:00+02:00,,1957.0,43.0,2880.0,1371.0,3.0,1.0
2015-10-23 09:00:00+02:00,,1931.0,43.0,2389.0,1374.0,18.0,1.0
2015-10-23 10:00:00+02:00,,1667.0,44.0,2130.0,1372.0,35.0,1.0
2015-10-23 11:00:00+02:00,,1425.0,44.0,1929.0,1367.0,47.0,0.0
2015-10-23 12:00:00+02:00,,975.0,44.0,1367.0,1366.0,52.0,1.0
2015-10-23 13:00:00+02:00,,619.0,45.0,928.0,1366.0,48.0,2.0
2015-10-23 14:00:00+02:00,,549.0,45.0,725.0,1366.0,42.0,4.0
2015-10-23 15:00:00+02:00,,526.0,45.0,815.0,1369.0,33.0,2.0
2015-10-23 16:00:00+02:00,,474.0,45.0,1147.0,1367.0,18.0,3.0
2015-10-23 17:00:00+02:00,,833.0,46.0,1503.0,1365.0,5.0,7.0
2015-10-23 18:00:00+02:00,,1478.0,46.0,2729.0,1365.0,0.0,8.0
2015-10-23 19:00:00+02:00,,1814.0,46.0,2921.0,1365.0,0.0,8.0
2015-10-23 20:00:00+02:00,,1419.0,46.0,1866.0,1364.0,0.0,6.0
2015-10-23 21:00:00+02:00,,861.0,45.0,1519.0,1365.0,0.0,5.0
2015-10-23 22:00:00+02:00,,878.0,46.0,1491.0,1364.0,0.0,3.0
2015-10-23 23:00:00+02:00,,542.0,45.0,1075.0,1365.0,0.0,4.0
2015-10-24 00:00:00+02:00,,593.0,45.0,626.0,1366.0,0.0,8.0
2015-10-24 01:00:00+02:00,,521.0,45.0,499.0,1371.0,0.0,23.0
2015-10-24 02:00:00+02:00,,407.0,45.0,404.0,1368.0,0.0,26.0
2015-10-24 03:00:00+02:00,,314.0,43.0,407.0,1366.0,0.0,25.0
2015-10-24 04:00:00+02:00,,239.0,42.0,394.0,1367.0,0.0,21.0
2015-10-24 05:00:00+02:00,,239.0,41.0,422.0,1367.0,0.0,26.0
2015-10-24 06:00:00+02:00,,423.0,41.0,590.0,1370.0,0.0,27.0
2015-10-24 07:00:00+02:00,,671.0,41.0,607.0,1372.0,0.0,28.0
2015-10-24 08:00:00+02:00,,693.0,41.0,890.0,1373.0,5.0,27.0
2015-10-24 09:00:00+02:00,,757.0,43.0,1158.0,1372.0,24.0,26.0
2015-10-24 10:00:00+02:00,,578.0,43.0,1014.0,1366.0,49.0,27.0
2015-10-24 11:00:00+02:00,,477.0,43.0,863.0,1365.0,76.0,24.0
2015-10-24 12:00:00+02:00,,331.0,44.0,878.0,1364.0,92.0,15.0
2015-10-24 13:00:00+02:00,,218.0,44.0,598.0,1364.0,91.0,12.0
2015-10-24 14:00:00+02:00,,609.0,45.0,1325.0,1369.0,72.0,9.0
2015-10-24 15:00:00+02:00,,321.0,45.0,1174.0,1366.0,46.0,6.0
2015-10-24 16:00:00+02:00,,343.0,46.0,987.0,1362.0,25.0,5.0
2015-10-24 17:00:00+02:00,,724.0,46.0,1327.0,1367.0,10.0,5.0
2015-10-24 18:00:00+02:00,,1305.0,46.0,1956.0,1364.0,0.0,3.0
2015-10-24 19:00:00+02:00,,1140.0,46.0,1626.0,1362.0,0.0,6.0
2015-10-24 20:00:00+02:00,,675.0,45.0,1110.0,1363.0,0.0,17.0
2015-10-24 21:00:00+02:00,,469.0,45.0,751.0,1365.0,0.0,17.0
2015-10-24 22:00:00+02:00,,771.0,45.0,1134.0,1365.0,0.0,14.0
2015-10-24 23:00:00+02:00,,543.0,45.0,828.0,1367.0,0.0,17.0
2015-10-25 00:00:00+02:00,,318.0,44.0,781.0,1367.0,0.0,15.0
2015-10-25 01:00:00+02:00,,258.0,44.0,557.0,1367.0,0.0,15.0
2015-10-25 02:00:00+02:00,,216.0,44.0,598.0,1368.0,0.0,13.0
2015-10-25 02:00:00+01:00,,216.0,44.0,506.0,1376.0,0.0,11.0
2015-10-25 03:00:00+01:00,,288.0,42.0,488.0,1372.0,0.0,10.0
2015-10-25 04:00:00+01:00,,301.0,42.0,427.0,1370.0,0.0,7.0
2015-10-25 05:00:00+01:00,,324.0,42.0,435.0,1374.0,0.0,7.0
2015-10-25 06:00:00+01:00,,345.0,42.0,446.0,1376.0,0.0,3.0
2015-10-25 07:00:00+01:00,,277.0,42.0,436.0,1375.0,3.0,1.0
2015-10-25 08:00:00+01:00,,319.0,42.0,434.0,1374.0,16.0,1.0
2015-10-25 09:00:00+01:00,,230.0,42.0,402.0,1372.0,31.0,0.0
2015-10-25 10:00:00+01:00,,241.0,42.0,482.0,1371.0,49.0,0.0
2015-10-25 11:00:00+01:00,,337.0,42.0,516.0,1364.0,65.0,0.0
2015-10-25 12:00:00+01:00,,256.0,43.0,590.0,1361.0,69.0,0.0
2015-10-25 13:00:00+01:00,,204.0,43.0,380.0,1360.0,78.0,1.0
2015-10-25 14:00:00+01:00,,218.0,43.0,388.0,1343.0,69.0,2.0
2015-10-25 15:00:00+01:00,,222.0,43.0,489.0,1324.0,41.0,2.0
2015-10-25 16:00:00+01:00,,283.0,42.0,708.0,1333.0,13.0,2.0
2015-10-25 17:00:00+01:00,,701.0,42.0,1378.0,1353.0,1.0,4.0
2015-10-25 18:00:00+01:00,,1191.0,42.0,2035.0,1359.0,0.0,9.0
2015-10-25 19:00:00+01:00,,1067.0,42.0,2218.0,1361.0,0.0,14.0
2015-10-25 20:00:00+01:00,,709.0,42.0,1156.0,1363.0,0.0,18.0
2015-10-25 21:00:00+01:00,,324.0,42.0,975.0,1364.0,0.0,19.0
2015-10-25 22:00:00+01:00,,322.0,42.0,894.0,1365.0,0.0,16.0
2015-10-25 23:00:00+01:00,,223.0,42.0,831.0,1364.0,0.0,11.0
2015-10-26 00:00:00+01:00,,263.0,42.0,657.0,1364.0,0.0,9.0
2015-10-26 01:00:00+01:00,,142.0,41.0,400.0,1366.0,0.0,5.0
2015-10-26 02:00:00+01:00,,138.0,41.0,416.0,1365.0,0.0,5.0
2015-10-26 03:00:00+01:00,,164.0,41.0,444.0,1365.0,0.0,4.0
2015-10-26 04:00:00+01:00,,143.0,41.0,442.0,1364.0,0.0,4.0
2015-10-26 05:00:00+01:00,,130.0,40.0,553.0,1363.0,0.0,3.0
2015-10-26 06:00:00+01:00,,1277.0,39.0,1806.0,1363.0,0.0,5.0
2015-10-26 07:00:00+01:00,,1418.0,39.0,2479.0,1364.0,3.0,5.0
2015-10-26 08:00:00+01:00,,1353.0,39.0,2172.0,1361.0,17.0,5.0
2015-10-26 09:00:00+01:00,,1292.0,39.0,1773.0,1362.0,38.0,4.0
2015-10-26 10:00:00+01:00,,1217.0,39.0,1849.0,1362.0,58.0,3.0
2015-10-26 11:00:00+01:00,,1253.0,39.0,1862.0,1362.0,76.0,2.0
2015-10-26 12:00:00+01:00,,1242.0,39.0,1725.0,1362.0,91.0,3.0
2015-10-26 13:00:00+01:00,,1265.0,40.0,1572.0,1362.0,98.0,3.0
2015-10-26 14:00:00+01:00,,1274.0,40.0,1857.0,1360.0,84.0,4.0
2015-10-26 15:00:00+01:00,,1335.0,40.0,1944.0,1360.0,54.0,4.0
2015-10-26 16:00:00+01:00,,1286.0,41.0,1906.0,1361.0,16.0,4.0
2015-10-26 17:00:00+01:00,,1774.0,42.0,2870.0,1362.0,1.0,3.0
2015-10-26 18:00:00+01:00,,2124.0,44.0,2936.0,1363.0,0.0,3.0
2015-10-26 19:00:00+01:00,,1949.0,44.0,2806.0,1364.0,0.0,3.0
2015-10-26 20:00:00+01:00,,1278.0,46.0,2042.0,1364.0,0.0,2.0
2015-10-26 21:00:00+01:00,,884.0,47.0,1455.0,1364.0,0.0,2.0
2015-10-26 22:00:00+01:00,,887.0,44.0,1386.0,1366.0,0.0,2.0
2015-10-26 23:00:00+01:00,,486.0,42.0,1134.0,1366.0,0.0,2.0
2015-10-27 00:00:00+01:00,,263.0,42.0,589.0,1366.0,0.0,3.0
2015-10-27 01:00:00+01:00,,191.0,42.0,531.0,1366.0,0.0,4.0
2015-10-27 02:00:00+01:00,,97.0,41.0,444.0,1365.0,0.0,3.0
2015-10-27 03:00:00+01:00,,193.0,41.0,445.0,1365.0,0.0,3.0
2015-10-27 04:00:00+01:00,,155.0,41.0,460.0,1365.0,0.0,4.0
2015-10-27 05:00:00+01:00,,268.0,39.0,568.0,1364.0,0.0,5.0
2015-10-27 06:00:00+01:00,,1443.0,38.0,2053.0,1365.0,0.0,4.0
2015-10-27 07:00:00+01:00,,1788.0,38.0,2850.0,1364.0,2.0,4.0
2015-10-27 08:00:00+01:00,,1665.0,38.0,2687.0,1366.0,13.0,4.0
2015-10-27 09:00:00+01:00,,1506.0,38.0,2407.0,1366.0,32.0,3.0
2015-10-27 10:00:00+01:00,,1445.0,38.0,2539.0,1366.0,52.0,3.0
2015-10-27 11:00:00+01:00,,1404.0,38.0,2163.0,1365.0,68.0,2.0
2015-10-27 12:00:00+01:00,,1198.0,39.0,1822.0,1220.0,81.0,2.0
2015-10-27 13:00:00+01:00,,1122.0,39.0,2023.0,1355.0,83.0,2.0
2015-10-27 14:00:00+01:00,,1247.0,40.0,1919.0,1364.0,73.0,2.0
2015-10-27 15:00:00+01:00,,1263.0,42.0,2431.0,1363.0,41.0,3.0
2015-10-27 16:00:00+01:00,,1629.0,43.0,2592.0,1364.0,12.0,3.0
