,Solar
2015-12-28 04:00:00+01:00,0.0
2015-12-28 05:00:00+01:00,0.0
2015-12-28 06:00:00+01:00,0.0
2015-12-28 07:00:00+01:00,0.8200000000000001
2015-12-28 08:00:00+01:00,24.887
2015-12-28 09:00:00+01:00,74.702
2015-12-28 10:00:00+01:00,117.096
2015-12-28 11:00:00+01:00,167.608
2015-12-28 12:00:00+01:00,188.518
2015-12-28 13:00:00+01:00,169.699
2015-12-28 14:00:00+01:00,140.794
2015-12-28 15:00:00+01:00,61.541000000000004
2015-12-28 16:00:00+01:00,6.970000000000001
2015-12-28 17:00:00+01:00,1.189
2015-12-28 18:00:00+01:00,1.189
2015-12-28 19:00:00+01:00,1.189
2015-12-28 20:00:00+01:00,1.189
2015-12-28 21:00:00+01:00,1.189
2015-12-28 22:00:00+01:00,1.189
2015-12-28 23:00:00+01:00,1.189
2015-12-29 00:00:00+01:00,0.0
2015-12-29 01:00:00+01:00,0.0
2015-12-29 02:00:00+01:00,0.0
2015-12-29 03:00:00+01:00,0.0
2015-12-29 04:00:00+01:00,0.0
2015-12-29 05:00:00+01:00,0.0
2015-12-29 06:00:00+01:00,0.0
2015-12-29 07:00:00+01:00,1.1480000000000001
2015-12-29 08:00:00+01:00,36.654
2015-12-29 09:00:00+01:00,106.313
2015-12-29 10:00:00+01:00,147.067
2015-12-29 11:00:00+01:00,208.69
2015-12-29 12:00:00+01:00,216.603
2015-12-29 13:00:00+01:00,189.83
2015-12-29 14:00:00+01:00,144.812
2015-12-29 15:00:00+01:00,60.024
2015-12-29 16:00:00+01:00,6.806
2015-12-29 17:00:00+01:00,1.189
2015-12-29 18:00:00+01:00,1.189
2015-12-29 19:00:00+01:00,1.189
2015-12-29 20:00:00+01:00,1.189
2015-12-29 21:00:00+01:00,1.189
2015-12-29 22:00:00+01:00,1.189
2015-12-29 23:00:00+01:00,1.189
2015-12-30 00:00:00+01:00,0.246
2015-12-30 01:00:00+01:00,0.246
2015-12-30 02:00:00+01:00,0.246
2015-12-30 03:00:00+01:00,0.246
2015-12-30 04:00:00+01:00,0.246
2015-12-30 05:00:00+01:00,0.246
2015-12-30 06:00:00+01:00,0.246
2015-12-30 07:00:00+01:00,1.7630000000000001
2015-12-30 08:00:00+01:00,32.841
2015-12-30 09:00:00+01:00,86.674
2015-12-30 10:00:00+01:00,132.26600000000002
2015-12-30 11:00:00+01:00,150.88
2015-12-30 12:00:00+01:00,172.118
2015-12-30 13:00:00+01:00,141.245
2015-12-30 14:00:00+01:00,90.036
2015-12-30 15:00:00+01:00,39.77
2015-12-30 16:00:00+01:00,5.043
2015-12-30 17:00:00+01:00,1.189
2015-12-30 18:00:00+01:00,1.189
2015-12-30 19:00:00+01:00,1.189
2015-12-30 20:00:00+01:00,1.189
2015-12-30 21:00:00+01:00,1.189
2015-12-30 22:00:00+01:00,1.189
2015-12-30 23:00:00+01:00,1.189
