,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-12-16 21:30:00+02:00,71.0,1324.0,1745.0,116.0,1652.0,451.0,1412.0,0.0,562.0
2021-12-16 21:45:00+02:00,71.0,1302.0,1745.0,116.0,1631.0,435.0,1412.0,0.0,531.0
2021-12-16 22:00:00+02:00,71.0,1317.0,1747.0,117.0,1677.0,446.0,1413.0,0.0,516.0
2021-12-16 22:15:00+02:00,71.0,1299.0,1743.0,116.0,1596.0,707.0,1413.0,0.0,586.0
2021-12-16 22:30:00+02:00,71.0,1237.0,1740.0,116.0,1481.0,623.0,1413.0,0.0,642.0
2021-12-16 22:45:00+02:00,71.0,1255.0,1738.0,116.0,1572.0,450.0,1414.0,0.0,580.0
2021-12-16 23:00:00+02:00,70.0,1316.0,1744.0,117.0,1493.0,475.0,1413.0,0.0,486.0
2021-12-16 23:15:00+02:00,68.0,1312.0,1733.0,117.0,1443.0,467.0,1413.0,0.0,464.0
2021-12-16 23:30:00+02:00,68.0,1262.0,1733.0,117.0,1361.0,452.0,1413.0,0.0,526.0
2021-12-16 23:45:00+02:00,70.0,1212.0,1717.0,116.0,1288.0,432.0,1413.0,0.0,698.0
2021-12-17 00:00:00+02:00,70.0,1197.0,1723.0,117.0,1273.0,258.0,1413.0,0.0,891.0
2021-12-17 00:15:00+02:00,68.0,1212.0,1606.0,116.0,1232.0,192.0,1414.0,0.0,964.0
2021-12-17 00:30:00+02:00,68.0,1221.0,1533.0,116.0,1187.0,171.0,1414.0,0.0,1032.0
2021-12-17 00:45:00+02:00,68.0,1229.0,1442.0,116.0,1214.0,171.0,1414.0,0.0,1087.0
2021-12-17 01:00:00+02:00,68.0,1278.0,1449.0,116.0,1246.0,173.0,1417.0,0.0,1198.0
2021-12-17 01:15:00+02:00,67.0,1256.0,1445.0,116.0,1171.0,147.0,1418.0,0.0,1360.0
2021-12-17 01:30:00+02:00,68.0,1217.0,1293.0,116.0,1116.0,131.0,1418.0,0.0,1570.0
2021-12-17 01:45:00+02:00,67.0,1204.0,1285.0,116.0,1041.0,196.0,1418.0,0.0,1592.0
2021-12-17 02:00:00+02:00,67.0,1138.0,1287.0,117.0,1081.0,206.0,1418.0,0.0,1525.0
2021-12-17 02:15:00+02:00,66.0,1092.0,1283.0,116.0,1056.0,198.0,1419.0,0.0,1542.0
2021-12-17 02:30:00+02:00,67.0,1093.0,1281.0,116.0,1059.0,199.0,1418.0,0.0,1533.0
2021-12-17 02:45:00+02:00,68.0,1085.0,1275.0,116.0,1041.0,194.0,1418.0,0.0,1581.0
2021-12-17 03:00:00+02:00,68.0,1124.0,1293.0,116.0,1130.0,217.0,1418.0,0.0,1605.0
2021-12-17 03:15:00+02:00,67.0,1135.0,1296.0,116.0,1141.0,220.0,1418.0,0.0,1551.0
2021-12-17 03:30:00+02:00,68.0,1178.0,1311.0,116.0,1210.0,235.0,1418.0,0.0,1469.0
2021-12-17 03:45:00+02:00,69.0,1198.0,1313.0,116.0,1223.0,237.0,1418.0,0.0,1434.0
2021-12-17 04:00:00+02:00,70.0,1240.0,1358.0,116.0,1142.0,215.0,1418.0,0.0,1568.0
2021-12-17 04:15:00+02:00,69.0,1217.0,1288.0,116.0,1058.0,190.0,1418.0,0.0,1716.0
2021-12-17 04:30:00+02:00,70.0,1214.0,1289.0,116.0,1059.0,191.0,1418.0,0.0,1810.0
2021-12-17 04:45:00+02:00,71.0,1208.0,1277.0,116.0,1050.0,189.0,1419.0,0.0,1839.0
2021-12-17 05:00:00+02:00,71.0,1230.0,1335.0,116.0,1037.0,275.0,1420.0,0.0,1818.0
2021-12-17 05:15:00+02:00,71.0,1254.0,1372.0,116.0,1072.0,291.0,1422.0,0.0,1763.0
2021-12-17 05:30:00+02:00,71.0,1278.0,1409.0,116.0,1111.0,302.0,1423.0,0.0,1777.0
2021-12-17 05:45:00+02:00,70.0,1284.0,1493.0,116.0,1107.0,300.0,1423.0,0.0,1789.0
2021-12-17 06:00:00+02:00,70.0,1293.0,1483.0,116.0,1122.0,343.0,1423.0,0.0,1865.0
2021-12-17 06:15:00+02:00,69.0,1279.0,1584.0,116.0,1094.0,331.0,1423.0,0.0,2002.0
2021-12-17 06:30:00+02:00,70.0,1280.0,1666.0,116.0,1101.0,336.0,1423.0,0.0,2169.0
2021-12-17 06:45:00+02:00,72.0,1264.0,1685.0,116.0,1039.0,386.0,1422.0,0.0,2328.0
2021-12-17 07:00:00+02:00,71.0,1211.0,1695.0,116.0,1021.0,485.0,1422.0,0.0,2420.0
2021-12-17 07:15:00+02:00,72.0,1261.0,1699.0,117.0,1113.0,621.0,1421.0,0.0,2063.0
2021-12-17 07:30:00+02:00,72.0,1315.0,1732.0,117.0,1155.0,648.0,1421.0,0.0,1936.0
2021-12-17 07:45:00+02:00,72.0,1276.0,1741.0,117.0,1291.0,737.0,1421.0,0.0,1954.0
2021-12-17 08:00:00+02:00,73.0,1205.0,1715.0,116.0,1265.0,733.0,1422.0,2.0,2014.0
2021-12-17 08:15:00+02:00,74.0,1251.0,1547.0,117.0,1407.0,787.0,1421.0,7.0,1776.0
2021-12-17 08:30:00+02:00,74.0,1285.0,1542.0,117.0,1412.0,890.0,1421.0,15.0,1739.0
2021-12-17 08:45:00+02:00,74.0,1319.0,1544.0,117.0,1344.0,977.0,1421.0,21.0,1692.0
2021-12-17 09:00:00+02:00,72.0,1277.0,1540.0,116.0,1182.0,1124.0,1411.0,34.0,1699.0
2021-12-17 09:15:00+02:00,71.0,1255.0,1543.0,116.0,1176.0,1112.0,1374.0,38.0,1807.0
2021-12-17 09:30:00+02:00,70.0,1240.0,1543.0,116.0,1160.0,1000.0,1373.0,43.0,1910.0
2021-12-17 09:45:00+02:00,70.0,1255.0,1545.0,116.0,1163.0,1017.0,1372.0,58.0,1920.0
2021-12-17 10:00:00+02:00,71.0,1284.0,1543.0,116.0,1283.0,917.0,1372.0,67.0,1865.0
2021-12-17 10:15:00+02:00,71.0,1257.0,1542.0,116.0,1246.0,967.0,1381.0,87.0,1870.0
2021-12-17 10:30:00+02:00,70.0,1249.0,1542.0,116.0,1219.0,959.0,1396.0,113.0,1932.0
2021-12-17 10:45:00+02:00,70.0,1220.0,1540.0,116.0,1183.0,839.0,1399.0,96.0,2055.0
2021-12-17 11:00:00+02:00,70.0,1274.0,1543.0,116.0,1233.0,862.0,1376.0,103.0,2091.0
2021-12-17 11:30:00+02:00,72.0,1305.0,1541.0,116.0,1253.0,919.0,1372.0,124.0,1989.0
2021-12-17 11:45:00+02:00,72.0,1300.0,1541.0,116.0,1238.0,919.0,1387.0,131.0,1957.0
2021-12-17 12:00:00+02:00,71.0,1280.0,1543.0,117.0,1094.0,1026.0,1393.0,152.0,1958.0
2021-12-17 12:15:00+02:00,70.0,1271.0,1534.0,116.0,1050.0,1012.0,1393.0,156.0,2018.0
2021-12-17 12:30:00+02:00,71.0,1272.0,1535.0,116.0,1060.0,996.0,1393.0,150.0,2022.0
2021-12-17 12:45:00+02:00,72.0,1278.0,1535.0,116.0,1064.0,1003.0,1393.0,149.0,1976.0
2021-12-17 13:00:00+02:00,71.0,1265.0,1537.0,116.0,1057.0,979.0,1393.0,161.0,1981.0
2021-12-17 13:15:00+02:00,71.0,1267.0,1536.0,116.0,1137.0,955.0,1393.0,157.0,1989.0
2021-12-17 13:30:00+02:00,72.0,1258.0,1538.0,116.0,1107.0,952.0,1394.0,146.0,1993.0
2021-12-17 13:45:00+02:00,72.0,1282.0,1537.0,116.0,1132.0,971.0,1393.0,138.0,1873.0
2021-12-17 14:00:00+02:00,72.0,1245.0,1535.0,116.0,1198.0,936.0,1393.0,129.0,1892.0
2021-12-17 14:15:00+02:00,73.0,1212.0,1538.0,116.0,1168.0,964.0,1392.0,114.0,1914.0
2021-12-17 14:30:00+02:00,73.0,1212.0,1538.0,116.0,1132.0,995.0,1392.0,105.0,1922.0
2021-12-17 14:45:00+02:00,72.0,1237.0,1536.0,116.0,1191.0,931.0,1395.0,86.0,1800.0
2021-12-17 15:00:00+02:00,70.0,1222.0,1539.0,116.0,1143.0,886.0,1408.0,67.0,1880.0
2021-12-17 15:15:00+02:00,63.0,1218.0,1536.0,116.0,1069.0,822.0,1409.0,56.0,2018.0
2021-12-17 15:30:00+02:00,66.0,1216.0,1634.0,116.0,1057.0,787.0,1409.0,41.0,2068.0
2021-12-17 15:45:00+02:00,68.0,1215.0,1645.0,116.0,1063.0,771.0,1410.0,25.0,2025.0
2021-12-17 16:00:00+02:00,70.0,1211.0,1710.0,115.0,1070.0,707.0,1409.0,9.0,1994.0
2021-12-17 16:15:00+02:00,72.0,1213.0,1733.0,116.0,1131.0,419.0,1409.0,2.0,2030.0
2021-12-17 16:30:00+02:00,73.0,1230.0,1610.0,116.0,1180.0,436.0,1409.0,0.0,2003.0
2021-12-17 16:45:00+02:00,75.0,1298.0,1650.0,116.0,1303.0,477.0,1412.0,0.0,1857.0
2021-12-17 17:00:00+02:00,75.0,1267.0,1690.0,115.0,1297.0,481.0,1412.0,0.0,1845.0
2021-12-17 17:15:00+02:00,75.0,1270.0,1696.0,116.0,1299.0,488.0,1412.0,0.0,1908.0
2021-12-17 17:30:00+02:00,74.0,1237.0,1699.0,116.0,1243.0,477.0,1412.0,0.0,2059.0
2021-12-17 17:45:00+02:00,75.0,1236.0,1652.0,102.0,1260.0,476.0,1413.0,0.0,2063.0
2021-12-17 18:00:00+02:00,75.0,1249.0,1603.0,51.0,1354.0,488.0,1412.0,0.0,1965.0
2021-12-17 18:15:00+02:00,75.0,1254.0,1600.0,0.0,1370.0,500.0,1412.0,0.0,1900.0
2021-12-17 18:30:00+02:00,74.0,1273.0,1582.0,0.0,1391.0,510.0,1412.0,0.0,1871.0
2021-12-17 18:45:00+02:00,74.0,1273.0,1580.0,0.0,1414.0,522.0,1412.0,0.0,1833.0
2021-12-17 19:00:00+02:00,75.0,1297.0,1584.0,1.0,1469.0,520.0,1412.0,0.0,1764.0
2021-12-17 19:15:00+02:00,75.0,1275.0,1655.0,5.0,1426.0,499.0,1412.0,0.0,1702.0
2021-12-17 19:30:00+02:00,74.0,1278.0,1655.0,5.0,1444.0,510.0,1412.0,0.0,1670.0
2021-12-17 19:45:00+02:00,74.0,1292.0,1683.0,6.0,1474.0,521.0,1412.0,0.0,1590.0
2021-12-17 20:00:00+02:00,74.0,1293.0,1706.0,6.0,1482.0,520.0,1412.0,0.0,1560.0
2021-12-17 20:15:00+02:00,74.0,1271.0,1711.0,10.0,1434.0,495.0,1413.0,0.0,1612.0
2021-12-17 20:30:00+02:00,73.0,1271.0,1712.0,10.0,1431.0,494.0,1415.0,0.0,1563.0
2021-12-17 20:45:00+02:00,73.0,1261.0,1707.0,12.0,1413.0,486.0,1416.0,0.0,1579.0
2021-12-17 21:00:00+02:00,73.0,1265.0,1707.0,12.0,1424.0,452.0,1416.0,0.0,1643.0
2021-12-17 21:15:00+02:00,74.0,1262.0,1710.0,16.0,1404.0,441.0,1416.0,0.0,1654.0
2021-12-17 21:30:00+02:00,74.0,1241.0,1708.0,20.0,1364.0,420.0,1416.0,0.0,1660.0
2021-12-17 21:45:00+02:00,73.0,1221.0,1708.0,23.0,1332.0,404.0,1416.0,0.0,1663.0
2021-12-17 22:00:00+02:00,72.0,1259.0,1707.0,24.0,1480.0,367.0,1417.0,0.0,1681.0
2021-12-17 22:15:00+02:00,72.0,1263.0,1707.0,24.0,1430.0,332.0,1417.0,0.0,1734.0
2021-12-17 22:30:00+02:00,71.0,1252.0,1706.0,24.0,1366.0,306.0,1417.0,0.0,1717.0
2021-12-17 22:45:00+02:00,73.0,1225.0,1705.0,24.0,1306.0,278.0,1418.0,0.0,1696.0
2021-12-17 23:00:00+02:00,70.0,1251.0,1707.0,24.0,1161.0,242.0,1418.0,0.0,1748.0
2021-12-17 23:15:00+02:00,69.0,1233.0,1708.0,24.0,1109.0,211.0,1418.0,0.0,1804.0
2021-12-17 23:30:00+02:00,68.0,1224.0,1605.0,29.0,1098.0,192.0,1422.0,0.0,1829.0
2021-12-17 23:45:00+02:00,67.0,1215.0,1597.0,37.0,1090.0,179.0,1422.0,0.0,1831.0
2021-12-18 00:00:00+02:00,67.0,1157.0,1602.0,38.0,1171.0,127.0,1422.0,0.0,1853.0
2021-12-18 00:15:00+02:00,67.0,1113.0,1599.0,40.0,1165.0,122.0,1422.0,0.0,1852.0
2021-12-18 00:30:00+02:00,67.0,1112.0,1597.0,41.0,1164.0,121.0,1422.0,0.0,1833.0
2021-12-18 00:45:00+02:00,67.0,1091.0,1596.0,42.0,1131.0,112.0,1423.0,0.0,1799.0
2021-12-18 01:00:00+02:00,66.0,1116.0,1565.0,44.0,1268.0,141.0,1423.0,0.0,1782.0
2021-12-18 01:15:00+02:00,66.0,1125.0,1535.0,45.0,1279.0,142.0,1422.0,0.0,1767.0
2021-12-18 01:30:00+02:00,65.0,1131.0,1539.0,46.0,1288.0,144.0,1422.0,0.0,1721.0
2021-12-18 01:45:00+02:00,66.0,1113.0,1514.0,46.0,1255.0,134.0,1422.0,0.0,1737.0
2021-12-18 02:00:00+02:00,67.0,1116.0,1462.0,46.0,1295.0,113.0,1422.0,0.0,1770.0
2021-12-18 02:15:00+02:00,65.0,1094.0,1430.0,46.0,1266.0,112.0,1422.0,0.0,1806.0
2021-12-18 02:30:00+02:00,67.0,1093.0,1416.0,46.0,1254.0,113.0,1422.0,0.0,1793.0
2021-12-18 02:45:00+02:00,66.0,1093.0,1424.0,46.0,1262.0,114.0,1422.0,0.0,1751.0
2021-12-18 03:00:00+02:00,68.0,1123.0,1383.0,46.0,1313.0,114.0,1423.0,0.0,1695.0
2021-12-18 03:15:00+02:00,67.0,1136.0,1388.0,46.0,1331.0,113.0,1423.0,0.0,1655.0
2021-12-18 03:30:00+02:00,68.0,1131.0,1380.0,46.0,1319.0,114.0,1422.0,0.0,1717.0
2021-12-18 03:45:00+02:00,69.0,1113.0,1352.0,46.0,1291.0,114.0,1421.0,0.0,1728.0
2021-12-18 04:00:00+02:00,69.0,1133.0,1364.0,46.0,1326.0,120.0,1421.0,0.0,1717.0
2021-12-18 04:15:00+02:00,70.0,1125.0,1352.0,46.0,1315.0,120.0,1422.0,0.0,1703.0
2021-12-18 04:30:00+02:00,68.0,1122.0,1350.0,47.0,1313.0,120.0,1422.0,0.0,1735.0
2021-12-18 04:45:00+02:00,69.0,1126.0,1358.0,47.0,1323.0,119.0,1423.0,0.0,1748.0
2021-12-18 05:00:00+02:00,70.0,1110.0,1438.0,47.0,1320.0,101.0,1422.0,0.0,1768.0
2021-12-18 05:15:00+02:00,68.0,1098.0,1440.0,47.0,1300.0,102.0,1423.0,0.0,1795.0
2021-12-18 05:30:00+02:00,70.0,1119.0,1480.0,47.0,1339.0,102.0,1422.0,0.0,1761.0
2021-12-18 05:45:00+02:00,69.0,1125.0,1504.0,47.0,1359.0,105.0,1423.0,0.0,1737.0
2021-12-18 06:00:00+02:00,69.0,1098.0,1651.0,47.0,1246.0,119.0,1422.0,0.0,1697.0
2021-12-18 06:15:00+02:00,69.0,1116.0,1676.0,47.0,1260.0,131.0,1422.0,0.0,1684.0
2021-12-18 06:30:00+02:00,68.0,1138.0,1687.0,48.0,1310.0,154.0,1423.0,0.0,1657.0
2021-12-18 06:45:00+02:00,70.0,1149.0,1695.0,48.0,1321.0,155.0,1422.0,0.0,1647.0
2021-12-18 07:00:00+02:00,70.0,1121.0,1702.0,49.0,1213.0,144.0,1422.0,0.0,1612.0
2021-12-18 07:15:00+02:00,71.0,1141.0,1701.0,49.0,1227.0,156.0,1422.0,0.0,1615.0
2021-12-18 07:30:00+02:00,71.0,1165.0,1700.0,49.0,1272.0,175.0,1422.0,0.0,1644.0
2021-12-18 07:45:00+02:00,71.0,1175.0,1705.0,48.0,1281.0,179.0,1422.0,0.0,1639.0
2021-12-18 08:00:00+02:00,72.0,1132.0,1696.0,48.0,1150.0,221.0,1422.0,2.0,1609.0
2021-12-18 08:15:00+02:00,73.0,1132.0,1703.0,48.0,1158.0,223.0,1422.0,10.0,1648.0
2021-12-18 08:30:00+02:00,73.0,1133.0,1706.0,48.0,1168.0,225.0,1422.0,22.0,1686.0
2021-12-18 08:45:00+02:00,73.0,1136.0,1709.0,47.0,1173.0,224.0,1422.0,44.0,1714.0
2021-12-18 09:00:00+02:00,73.0,1168.0,1710.0,47.0,1232.0,249.0,1422.0,83.0,1664.0
2021-12-18 09:15:00+02:00,72.0,1171.0,1712.0,47.0,1218.0,250.0,1422.0,107.0,1665.0
2021-12-18 09:30:00+02:00,73.0,1168.0,1711.0,47.0,1207.0,236.0,1422.0,126.0,1710.0
2021-12-18 09:45:00+02:00,72.0,1153.0,1712.0,48.0,1185.0,229.0,1421.0,153.0,1763.0
2021-12-18 10:00:00+02:00,73.0,1203.0,1719.0,48.0,1290.0,229.0,1422.0,182.0,1778.0
2021-12-18 10:30:00+02:00,72.0,1272.0,1750.0,47.0,1311.0,337.0,1422.0,249.0,1805.0
2021-12-18 10:45:00+02:00,72.0,1252.0,1751.0,47.0,1272.0,361.0,1422.0,285.0,1815.0
2021-12-18 11:00:00+02:00,70.0,1249.0,1750.0,47.0,1403.0,324.0,1422.0,292.0,1880.0
2021-12-18 11:15:00+02:00,72.0,1202.0,1748.0,46.0,1349.0,309.0,1422.0,336.0,1938.0
2021-12-18 11:30:00+02:00,72.0,1177.0,1748.0,47.0,1320.0,310.0,1422.0,342.0,1972.0
2021-12-18 11:45:00+02:00,72.0,1194.0,1745.0,46.0,1334.0,238.0,1422.0,319.0,1980.0
2021-12-18 12:00:00+02:00,71.0,1204.0,1751.0,48.0,1358.0,233.0,1422.0,340.0,1972.0
2021-12-18 12:15:00+02:00,72.0,1191.0,1755.0,46.0,1324.0,160.0,1422.0,357.0,2005.0
2021-12-18 12:30:00+02:00,71.0,1218.0,1751.0,47.0,1334.0,122.0,1421.0,367.0,1953.0
2021-12-18 12:45:00+02:00,70.0,1229.0,1750.0,48.0,1355.0,126.0,1422.0,336.0,1920.0
2021-12-18 13:00:00+02:00,72.0,1262.0,1750.0,48.0,1456.0,112.0,1422.0,340.0,1874.0
2021-12-18 13:15:00+02:00,71.0,1258.0,1751.0,47.0,1437.0,98.0,1422.0,337.0,1899.0
2021-12-18 13:30:00+02:00,73.0,1222.0,1753.0,46.0,1394.0,87.0,1422.0,316.0,1972.0
2021-12-18 13:45:00+02:00,71.0,1234.0,1753.0,47.0,1411.0,87.0,1422.0,236.0,2004.0
2021-12-18 14:00:00+02:00,71.0,1237.0,1753.0,46.0,1436.0,91.0,1422.0,188.0,1969.0
2021-12-18 14:15:00+02:00,72.0,1250.0,1753.0,46.0,1467.0,101.0,1422.0,148.0,1866.0
2021-12-18 14:30:00+02:00,71.0,1255.0,1754.0,46.0,1465.0,101.0,1422.0,130.0,1895.0
2021-12-18 14:45:00+02:00,71.0,1277.0,1754.0,46.0,1485.0,113.0,1422.0,106.0,1840.0
2021-12-18 15:00:00+02:00,70.0,1232.0,1756.0,46.0,1355.0,197.0,1421.0,90.0,1758.0
2021-12-18 15:15:00+02:00,71.0,1245.0,1755.0,46.0,1421.0,219.0,1421.0,63.0,1596.0
2021-12-18 15:30:00+02:00,71.0,1278.0,1755.0,47.0,1501.0,232.0,1421.0,44.0,1492.0
2021-12-18 15:45:00+02:00,73.0,1278.0,1753.0,46.0,1500.0,333.0,1421.0,26.0,1460.0
2021-12-18 16:00:00+02:00,74.0,1207.0,1757.0,46.0,1358.0,337.0,1421.0,15.0,1426.0
2021-12-18 16:15:00+02:00,74.0,1180.0,1758.0,47.0,1372.0,348.0,1421.0,8.0,1376.0
2021-12-18 16:30:00+02:00,73.0,1199.0,1759.0,48.0,1414.0,379.0,1421.0,0.0,1329.0
2021-12-18 16:45:00+02:00,74.0,1228.0,1761.0,49.0,1462.0,410.0,1421.0,0.0,1267.0
2021-12-18 17:00:00+02:00,73.0,1207.0,1761.0,48.0,1371.0,462.0,1421.0,0.0,1200.0
2021-12-18 17:15:00+02:00,73.0,1193.0,1756.0,47.0,1345.0,477.0,1420.0,0.0,1216.0
2021-12-18 17:30:00+02:00,73.0,1190.0,1755.0,47.0,1325.0,471.0,1421.0,0.0,1277.0
2021-12-18 17:45:00+02:00,73.0,1185.0,1755.0,47.0,1327.0,475.0,1420.0,0.0,1303.0
2021-12-18 18:00:00+02:00,72.0,1205.0,1752.0,46.0,1360.0,485.0,1420.0,0.0,1309.0
2021-12-18 18:15:00+02:00,73.0,1209.0,1755.0,45.0,1345.0,473.0,1420.0,0.0,1303.0
2021-12-18 18:30:00+02:00,73.0,1204.0,1759.0,46.0,1343.0,465.0,1420.0,0.0,1262.0
2021-12-18 18:45:00+02:00,74.0,1217.0,1758.0,46.0,1380.0,474.0,1420.0,0.0,1156.0
2021-12-18 19:00:00+02:00,74.0,1202.0,1760.0,46.0,1364.0,496.0,1420.0,0.0,1049.0
2021-12-18 19:15:00+02:00,72.0,1220.0,1760.0,46.0,1413.0,512.0,1420.0,0.0,934.0
2021-12-18 19:30:00+02:00,73.0,1241.0,1760.0,46.0,1456.0,529.0,1420.0,0.0,825.0
2021-12-18 19:45:00+02:00,73.0,1248.0,1757.0,47.0,1456.0,590.0,1419.0,0.0,752.0
2021-12-18 20:00:00+02:00,71.0,1250.0,1759.0,46.0,1475.0,628.0,1420.0,0.0,710.0
2021-12-18 20:15:00+02:00,70.0,1255.0,1761.0,46.0,1496.0,655.0,1419.0,0.0,617.0
2021-12-18 20:30:00+02:00,71.0,1230.0,1756.0,46.0,1423.0,719.0,1419.0,0.0,567.0
2021-12-18 20:45:00+02:00,69.0,1202.0,1755.0,46.0,1372.0,720.0,1419.0,0.0,589.0
2021-12-18 21:00:00+02:00,68.0,1224.0,1744.0,46.0,1426.0,679.0,1420.0,0.0,629.0
2021-12-18 21:15:00+02:00,69.0,1218.0,1744.0,46.0,1405.0,665.0,1420.0,0.0,611.0
2021-12-18 21:30:00+02:00,70.0,1210.0,1744.0,46.0,1379.0,655.0,1421.0,0.0,550.0
2021-12-18 21:45:00+02:00,70.0,1201.0,1742.0,46.0,1359.0,646.0,1421.0,0.0,466.0
2021-12-18 22:00:00+02:00,68.0,1169.0,1717.0,46.0,1296.0,643.0,1421.0,0.0,413.0
2021-12-18 22:15:00+02:00,69.0,1152.0,1713.0,46.0,1253.0,624.0,1421.0,0.0,368.0
2021-12-18 22:30:00+02:00,69.0,1152.0,1713.0,46.0,1259.0,528.0,1421.0,0.0,356.0
2021-12-18 22:45:00+02:00,70.0,1137.0,1711.0,46.0,1218.0,504.0,1422.0,0.0,367.0
2021-12-18 23:00:00+02:00,67.0,1143.0,1662.0,46.0,1282.0,461.0,1422.0,0.0,382.0
2021-12-18 23:15:00+02:00,66.0,1140.0,1666.0,47.0,1266.0,360.0,1422.0,0.0,353.0
2021-12-18 23:30:00+02:00,65.0,1139.0,1673.0,47.0,1274.0,257.0,1421.0,0.0,343.0
2021-12-18 23:45:00+02:00,66.0,1139.0,1692.0,46.0,1317.0,227.0,1421.0,0.0,307.0
2021-12-19 00:00:00+02:00,65.0,1057.0,1709.0,46.0,1372.0,202.0,1421.0,0.0,233.0
2021-12-19 00:15:00+02:00,66.0,1080.0,1706.0,46.0,1415.0,260.0,1422.0,0.0,223.0
2021-12-19 00:30:00+02:00,66.0,1087.0,1706.0,47.0,1350.0,335.0,1422.0,0.0,240.0
2021-12-19 00:45:00+02:00,65.0,1084.0,1688.0,47.0,1279.0,303.0,1421.0,0.0,235.0
2021-12-19 01:00:00+02:00,65.0,1080.0,1343.0,47.0,1251.0,298.0,1421.0,0.0,234.0
2021-12-19 01:15:00+02:00,65.0,1078.0,1170.0,47.0,1250.0,305.0,1420.0,0.0,237.0
2021-12-19 01:30:00+02:00,65.0,1079.0,1114.0,47.0,1153.0,161.0,1421.0,0.0,245.0
2021-12-19 01:45:00+02:00,66.0,1078.0,1036.0,47.0,1145.0,169.0,1421.0,0.0,232.0
2021-12-19 02:00:00+02:00,67.0,1084.0,834.0,47.0,1226.0,193.0,1421.0,0.0,251.0
2021-12-19 02:15:00+02:00,64.0,1084.0,831.0,47.0,1228.0,181.0,1421.0,0.0,258.0
2021-12-19 02:30:00+02:00,65.0,1087.0,830.0,47.0,1218.0,159.0,1422.0,0.0,290.0
2021-12-19 02:45:00+02:00,65.0,1081.0,827.0,47.0,1186.0,138.0,1422.0,0.0,324.0
2021-12-19 03:00:00+02:00,65.0,1083.0,826.0,47.0,1201.0,141.0,1421.0,0.0,341.0
2021-12-19 03:15:00+02:00,65.0,1082.0,826.0,47.0,1241.0,152.0,1420.0,0.0,348.0
2021-12-19 03:30:00+02:00,65.0,1073.0,826.0,47.0,1233.0,149.0,1421.0,0.0,400.0
2021-12-19 03:45:00+02:00,64.0,1067.0,825.0,47.0,1197.0,139.0,1421.0,0.0,489.0
2021-12-19 04:00:00+02:00,65.0,1065.0,826.0,47.0,1183.0,135.0,1421.0,0.0,563.0
2021-12-19 04:15:00+02:00,66.0,1058.0,827.0,47.0,1190.0,136.0,1421.0,0.0,573.0
2021-12-19 04:30:00+02:00,66.0,1056.0,827.0,47.0,1184.0,134.0,1422.0,0.0,595.0
2021-12-19 04:45:00+02:00,65.0,1059.0,827.0,47.0,1182.0,133.0,1422.0,0.0,600.0
2021-12-19 05:00:00+02:00,65.0,1058.0,819.0,47.0,1205.0,137.0,1421.0,0.0,602.0
2021-12-19 05:15:00+02:00,65.0,1060.0,812.0,47.0,1264.0,142.0,1422.0,0.0,647.0
2021-12-19 05:30:00+02:00,64.0,1049.0,810.0,47.0,1228.0,141.0,1422.0,0.0,659.0
2021-12-19 05:45:00+02:00,65.0,1052.0,805.0,48.0,1215.0,141.0,1422.0,0.0,735.0
2021-12-19 06:00:00+02:00,65.0,1056.0,807.0,48.0,1208.0,98.0,1422.0,0.0,831.0
2021-12-19 06:15:00+02:00,65.0,1058.0,807.0,47.0,1195.0,104.0,1422.0,0.0,849.0
2021-12-19 06:30:00+02:00,66.0,1065.0,807.0,47.0,1194.0,105.0,1422.0,0.0,852.0
2021-12-19 06:45:00+02:00,67.0,1062.0,805.0,47.0,1211.0,107.0,1422.0,0.0,883.0
2021-12-19 07:00:00+02:00,67.0,1052.0,808.0,47.0,1117.0,104.0,1422.0,0.0,939.0
2021-12-19 07:15:00+02:00,67.0,999.0,809.0,47.0,1152.0,128.0,1422.0,0.0,999.0
2021-12-19 07:30:00+02:00,66.0,991.0,806.0,47.0,1170.0,136.0,1423.0,0.0,1073.0
2021-12-19 07:45:00+02:00,67.0,985.0,839.0,47.0,1115.0,112.0,1422.0,0.0,1138.0
2021-12-19 08:00:00+02:00,68.0,988.0,861.0,47.0,1149.0,202.0,1423.0,2.0,1181.0
2021-12-19 08:15:00+02:00,68.0,956.0,888.0,47.0,1142.0,208.0,1423.0,11.0,1211.0
2021-12-19 08:30:00+02:00,68.0,947.0,929.0,47.0,1151.0,214.0,1423.0,29.0,1179.0
2021-12-19 08:45:00+02:00,67.0,949.0,999.0,47.0,1171.0,226.0,1422.0,42.0,1142.0
2021-12-19 09:00:00+02:00,68.0,955.0,1021.0,47.0,1173.0,220.0,1423.0,73.0,1081.0
2021-12-19 09:15:00+02:00,69.0,958.0,1025.0,47.0,1163.0,216.0,1422.0,107.0,1054.0
2021-12-19 09:30:00+02:00,68.0,993.0,1026.0,47.0,1138.0,208.0,1422.0,165.0,1050.0
2021-12-19 09:45:00+02:00,68.0,993.0,1025.0,47.0,1104.0,192.0,1422.0,208.0,1036.0
2021-12-19 10:00:00+02:00,68.0,990.0,1020.0,47.0,1137.0,158.0,1421.0,236.0,999.0
