,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2021-12-01 01:00:00+02:00,55.0,0.0,0.0,40.0,14.0,0.0,18.0,177.0
2021-12-01 02:00:00+02:00,56.0,0.0,0.0,25.0,15.0,0.0,18.0,152.0
2021-12-01 03:00:00+02:00,55.0,0.0,0.0,41.0,15.0,0.0,19.0,166.0
2021-12-01 04:00:00+02:00,55.0,0.0,0.0,40.0,15.0,0.0,19.0,140.0
2021-12-01 05:00:00+02:00,55.0,0.0,0.0,44.0,15.0,0.0,18.0,136.0
2021-12-01 06:00:00+02:00,55.0,0.0,0.0,25.0,15.0,0.0,18.0,152.0
2021-12-01 07:00:00+02:00,56.0,0.0,0.0,34.0,15.0,2.0,18.0,161.0
2021-12-01 08:00:00+02:00,56.0,0.0,183.0,68.0,16.0,18.0,18.0,162.0
2021-12-01 09:00:00+02:00,54.0,0.0,184.0,96.0,16.0,36.0,17.0,132.0
2021-12-01 10:00:00+02:00,54.0,0.0,212.0,98.0,16.0,42.0,17.0,91.0
2021-12-01 11:00:00+02:00,54.0,0.0,198.0,68.0,17.0,39.0,17.0,58.0
2021-12-01 12:00:00+02:00,54.0,0.0,191.0,68.0,17.0,31.0,17.0,59.0
2021-12-01 13:00:00+02:00,54.0,0.0,381.0,68.0,17.0,16.0,17.0,50.0
2021-12-01 14:00:00+02:00,54.0,0.0,400.0,26.0,17.0,3.0,17.0,46.0
2021-12-01 15:00:00+02:00,54.0,0.0,605.0,50.0,16.0,0.0,17.0,77.0
2021-12-01 16:00:00+02:00,55.0,0.0,577.0,47.0,16.0,0.0,17.0,104.0
2021-12-01 17:00:00+02:00,56.0,0.0,293.0,25.0,16.0,0.0,17.0,188.0
2021-12-01 18:00:00+02:00,56.0,0.0,321.0,25.0,16.0,0.0,17.0,248.0
2021-12-01 19:00:00+02:00,56.0,0.0,171.0,25.0,15.0,0.0,17.0,269.0
2021-12-01 20:00:00+02:00,56.0,0.0,181.0,25.0,15.0,0.0,17.0,291.0
2021-12-01 21:00:00+02:00,56.0,0.0,0.0,25.0,15.0,0.0,17.0,356.0
2021-12-01 22:00:00+02:00,56.0,0.0,0.0,25.0,15.0,0.0,18.0,409.0
2021-12-01 23:00:00+02:00,55.0,0.0,0.0,25.0,15.0,0.0,18.0,414.0
2021-12-02 00:00:00+02:00,55.0,0.0,0.0,25.0,14.0,0.0,18.0,409.0
2021-12-02 01:00:00+02:00,55.0,0.0,0.0,40.0,14.0,0.0,18.0,372.0
2021-12-02 02:00:00+02:00,55.0,0.0,0.0,41.0,14.0,0.0,18.0,349.0
2021-12-02 03:00:00+02:00,55.0,0.0,0.0,29.0,14.0,0.0,18.0,334.0
2021-12-02 04:00:00+02:00,55.0,0.0,0.0,32.0,14.0,0.0,18.0,333.0
2021-12-02 05:00:00+02:00,55.0,0.0,0.0,25.0,14.0,0.0,18.0,346.0
2021-12-02 06:00:00+02:00,55.0,6.0,0.0,41.0,14.0,0.0,18.0,365.0
2021-12-02 07:00:00+02:00,55.0,64.0,100.0,40.0,15.0,0.0,18.0,373.0
2021-12-02 08:00:00+02:00,55.0,223.0,106.0,40.0,15.0,2.0,17.0,362.0
2021-12-02 09:00:00+02:00,55.0,404.0,207.0,71.0,15.0,4.0,17.0,361.0
2021-12-02 10:00:00+02:00,54.0,428.0,202.0,74.0,15.0,5.0,17.0,366.0
2021-12-02 11:00:00+02:00,54.0,428.0,202.0,74.0,15.0,5.0,17.0,370.0
2021-12-02 12:00:00+02:00,55.0,428.0,205.0,83.0,15.0,5.0,17.0,338.0
2021-12-02 13:00:00+02:00,55.0,427.0,255.0,85.0,15.0,3.0,17.0,346.0
2021-12-02 14:00:00+02:00,55.0,427.0,205.0,84.0,15.0,1.0,17.0,370.0
2021-12-02 15:00:00+02:00,55.0,427.0,392.0,97.0,15.0,0.0,17.0,383.0
2021-12-02 16:00:00+02:00,56.0,427.0,360.0,88.0,15.0,0.0,17.0,422.0
2021-12-02 17:00:00+02:00,56.0,427.0,385.0,92.0,15.0,0.0,17.0,448.0
2021-12-02 18:00:00+02:00,56.0,426.0,369.0,88.0,15.0,0.0,17.0,399.0
2021-12-02 19:00:00+02:00,56.0,427.0,389.0,88.0,15.0,0.0,18.0,382.0
2021-12-02 20:00:00+02:00,56.0,427.0,373.0,88.0,15.0,0.0,18.0,381.0
2021-12-02 21:00:00+02:00,56.0,418.0,171.0,25.0,14.0,0.0,18.0,368.0
2021-12-02 22:00:00+02:00,56.0,303.0,1.0,39.0,14.0,0.0,18.0,342.0
2021-12-02 23:00:00+02:00,55.0,169.0,0.0,25.0,15.0,0.0,18.0,330.0
2021-12-03 00:00:00+02:00,55.0,164.0,0.0,25.0,15.0,0.0,18.0,411.0
2021-12-03 01:00:00+02:00,55.0,0.0,0.0,25.0,15.0,0.0,18.0,439.0
2021-12-03 02:00:00+02:00,55.0,0.0,0.0,25.0,15.0,0.0,18.0,480.0
2021-12-03 03:00:00+02:00,55.0,0.0,0.0,25.0,15.0,0.0,18.0,477.0
2021-12-03 04:00:00+02:00,55.0,0.0,0.0,25.0,14.0,0.0,18.0,462.0
2021-12-03 05:00:00+02:00,55.0,0.0,0.0,25.0,14.0,0.0,18.0,477.0
2021-12-03 06:00:00+02:00,56.0,0.0,0.0,25.0,14.0,0.0,18.0,457.0
2021-12-03 07:00:00+02:00,56.0,0.0,0.0,37.0,15.0,2.0,17.0,412.0
2021-12-03 08:00:00+02:00,56.0,4.0,51.0,74.0,15.0,17.0,17.0,368.0
2021-12-03 09:00:00+02:00,57.0,32.0,173.0,74.0,15.0,33.0,17.0,370.0
2021-12-03 10:00:00+02:00,56.0,37.0,175.0,94.0,15.0,45.0,17.0,320.0
2021-12-03 11:00:00+02:00,56.0,37.0,200.0,74.0,15.0,48.0,17.0,219.0
2021-12-03 12:00:00+02:00,56.0,36.0,170.0,74.0,15.0,46.0,18.0,187.0
2021-12-03 13:00:00+02:00,56.0,36.0,187.0,30.0,15.0,31.0,17.0,155.0
2021-12-03 14:00:00+02:00,56.0,36.0,200.0,42.0,15.0,7.0,17.0,112.0
2021-12-03 15:00:00+02:00,56.0,36.0,266.0,44.0,15.0,0.0,17.0,78.0
2021-12-03 16:00:00+02:00,56.0,37.0,185.0,37.0,15.0,0.0,17.0,45.0
2021-12-03 17:00:00+02:00,46.0,36.0,388.0,44.0,15.0,0.0,17.0,68.0
2021-12-03 18:00:00+02:00,47.0,36.0,343.0,34.0,15.0,0.0,17.0,90.0
2021-12-03 19:00:00+02:00,53.0,36.0,377.0,37.0,15.0,0.0,17.0,71.0
2021-12-03 20:00:00+02:00,56.0,36.0,179.0,41.0,14.0,0.0,17.0,52.0
2021-12-03 21:00:00+02:00,56.0,36.0,121.0,40.0,14.0,0.0,18.0,65.0
2021-12-03 22:00:00+02:00,56.0,36.0,1.0,25.0,14.0,0.0,18.0,104.0
2021-12-03 23:00:00+02:00,56.0,35.0,0.0,34.0,14.0,0.0,18.0,106.0
2021-12-04 00:00:00+02:00,56.0,35.0,0.0,38.0,14.0,0.0,18.0,85.0
2021-12-04 01:00:00+02:00,56.0,35.0,0.0,46.0,14.0,0.0,18.0,67.0
2021-12-04 02:00:00+02:00,56.0,35.0,0.0,25.0,14.0,0.0,18.0,68.0
2021-12-04 03:00:00+02:00,56.0,35.0,0.0,37.0,15.0,0.0,18.0,119.0
2021-12-04 04:00:00+02:00,56.0,35.0,0.0,25.0,15.0,0.0,18.0,182.0
2021-12-04 05:00:00+02:00,56.0,35.0,0.0,25.0,15.0,0.0,18.0,161.0
2021-12-04 06:00:00+02:00,56.0,34.0,0.0,35.0,15.0,0.0,18.0,128.0
2021-12-04 07:00:00+02:00,56.0,34.0,0.0,40.0,15.0,0.0,18.0,126.0
2021-12-04 08:00:00+02:00,56.0,35.0,0.0,50.0,15.0,7.0,18.0,140.0
2021-12-04 09:00:00+02:00,56.0,35.0,0.0,50.0,14.0,17.0,18.0,146.0
2021-12-04 10:00:00+02:00,56.0,35.0,0.0,97.0,14.0,24.0,17.0,128.0
2021-12-04 11:00:00+02:00,56.0,34.0,0.0,97.0,14.0,17.0,17.0,107.0
2021-12-04 12:00:00+02:00,56.0,34.0,0.0,68.0,14.0,11.0,17.0,93.0
2021-12-04 13:00:00+02:00,56.0,34.0,0.0,47.0,14.0,5.0,17.0,74.0
2021-12-04 14:00:00+02:00,56.0,35.0,0.0,25.0,14.0,1.0,17.0,57.0
2021-12-04 15:00:00+02:00,56.0,35.0,0.0,25.0,14.0,0.0,17.0,43.0
2021-12-04 16:00:00+02:00,56.0,35.0,0.0,61.0,14.0,0.0,18.0,38.0
2021-12-04 17:00:00+02:00,56.0,35.0,1.0,68.0,14.0,0.0,17.0,41.0
2021-12-04 18:00:00+02:00,56.0,35.0,201.0,68.0,15.0,0.0,17.0,42.0
2021-12-04 19:00:00+02:00,56.0,35.0,252.0,68.0,15.0,0.0,17.0,41.0
2021-12-04 20:00:00+02:00,56.0,35.0,268.0,25.0,15.0,0.0,18.0,28.0
2021-12-04 21:00:00+02:00,56.0,35.0,104.0,35.0,15.0,0.0,18.0,19.0
2021-12-04 22:00:00+02:00,56.0,35.0,0.0,42.0,15.0,0.0,18.0,27.0
2021-12-04 23:00:00+02:00,55.0,35.0,0.0,44.0,15.0,0.0,18.0,36.0
2021-12-05 00:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,18.0,32.0
2021-12-05 01:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,18.0,37.0
2021-12-05 02:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,18.0,38.0
2021-12-05 03:00:00+02:00,54.0,35.0,0.0,25.0,15.0,0.0,18.0,44.0
2021-12-05 04:00:00+02:00,54.0,35.0,0.0,25.0,15.0,0.0,18.0,41.0
2021-12-05 05:00:00+02:00,54.0,35.0,0.0,25.0,15.0,0.0,19.0,41.0
2021-12-05 06:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,18.0,46.0
2021-12-05 07:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,18.0,66.0
2021-12-05 08:00:00+02:00,55.0,35.0,0.0,25.0,15.0,4.0,18.0,69.0
2021-12-05 09:00:00+02:00,55.0,35.0,0.0,25.0,15.0,9.0,18.0,93.0
2021-12-05 10:00:00+02:00,55.0,35.0,0.0,25.0,15.0,11.0,18.0,97.0
2021-12-05 11:00:00+02:00,55.0,35.0,0.0,25.0,15.0,11.0,18.0,91.0
2021-12-05 12:00:00+02:00,55.0,35.0,0.0,45.0,15.0,9.0,18.0,95.0
2021-12-05 13:00:00+02:00,55.0,35.0,0.0,40.0,15.0,5.0,18.0,105.0
2021-12-05 14:00:00+02:00,55.0,35.0,0.0,25.0,15.0,1.0,18.0,149.0
2021-12-05 15:00:00+02:00,55.0,35.0,0.0,25.0,14.0,0.0,18.0,179.0
2021-12-05 16:00:00+02:00,55.0,35.0,52.0,43.0,14.0,0.0,18.0,200.0
2021-12-05 17:00:00+02:00,55.0,35.0,68.0,43.0,14.0,0.0,18.0,197.0
2021-12-05 18:00:00+02:00,55.0,35.0,117.0,51.0,14.0,0.0,18.0,217.0
2021-12-05 19:00:00+02:00,55.0,35.0,1.0,43.0,14.0,0.0,18.0,209.0
2021-12-05 20:00:00+02:00,56.0,35.0,0.0,26.0,14.0,0.0,18.0,197.0
2021-12-05 21:00:00+02:00,56.0,36.0,0.0,35.0,14.0,0.0,18.0,173.0
2021-12-05 22:00:00+02:00,56.0,35.0,0.0,25.0,15.0,0.0,18.0,168.0
2021-12-05 23:00:00+02:00,54.0,35.0,0.0,25.0,15.0,0.0,18.0,182.0
2021-12-06 00:00:00+02:00,54.0,35.0,0.0,35.0,15.0,0.0,18.0,156.0
2021-12-06 01:00:00+02:00,54.0,35.0,0.0,33.0,15.0,0.0,18.0,152.0
2021-12-06 02:00:00+02:00,54.0,35.0,0.0,25.0,15.0,0.0,19.0,150.0
2021-12-06 03:00:00+02:00,55.0,35.0,0.0,25.0,15.0,0.0,19.0,152.0
2021-12-06 04:00:00+02:00,55.0,35.0,0.0,25.0,14.0,0.0,18.0,149.0
2021-12-06 05:00:00+02:00,55.0,41.0,51.0,39.0,14.0,0.0,18.0,135.0
2021-12-06 06:00:00+02:00,55.0,90.0,52.0,34.0,14.0,0.0,18.0,121.0
2021-12-06 07:00:00+02:00,55.0,133.0,269.0,48.0,14.0,0.0,17.0,99.0
2021-12-06 08:00:00+02:00,56.0,188.0,714.0,97.0,16.0,2.0,17.0,83.0
2021-12-06 09:00:00+02:00,55.0,240.0,617.0,97.0,16.0,6.0,17.0,82.0
2021-12-06 10:00:00+02:00,55.0,311.0,354.0,96.0,14.0,9.0,17.0,86.0
2021-12-06 11:00:00+02:00,55.0,313.0,377.0,95.0,13.0,11.0,17.0,77.0
2021-12-06 12:00:00+02:00,55.0,313.0,392.0,91.0,13.0,10.0,17.0,80.0
2021-12-06 13:00:00+02:00,55.0,313.0,361.0,90.0,13.0,4.0,17.0,57.0
2021-12-06 14:00:00+02:00,55.0,314.0,322.0,50.0,12.0,1.0,17.0,44.0
2021-12-06 15:00:00+02:00,55.0,316.0,322.0,88.0,11.0,0.0,17.0,42.0
2021-12-06 16:00:00+02:00,55.0,324.0,366.0,93.0,11.0,0.0,17.0,33.0
2021-12-06 17:00:00+02:00,55.0,326.0,435.0,93.0,12.0,0.0,17.0,25.0
2021-12-06 18:00:00+02:00,55.0,325.0,368.0,94.0,12.0,0.0,17.0,29.0
2021-12-06 19:00:00+02:00,55.0,247.0,290.0,90.0,11.0,0.0,17.0,17.0
2021-12-06 20:00:00+02:00,55.0,63.0,51.0,70.0,11.0,0.0,17.0,9.0
2021-12-06 21:00:00+02:00,55.0,63.0,2.0,33.0,11.0,0.0,17.0,7.0
2021-12-06 22:00:00+02:00,54.0,62.0,52.0,35.0,11.0,0.0,17.0,6.0
2021-12-06 23:00:00+02:00,55.0,62.0,1.0,31.0,11.0,0.0,17.0,4.0
2021-12-07 00:00:00+02:00,55.0,62.0,0.0,39.0,11.0,0.0,17.0,2.0
2021-12-07 01:00:00+02:00,54.0,62.0,0.0,47.0,11.0,0.0,18.0,1.0
2021-12-07 02:00:00+02:00,54.0,62.0,0.0,50.0,11.0,0.0,18.0,8.0
2021-12-07 03:00:00+02:00,54.0,62.0,0.0,42.0,11.0,0.0,18.0,10.0
2021-12-07 04:00:00+02:00,53.0,62.0,0.0,50.0,12.0,0.0,18.0,10.0
2021-12-07 05:00:00+02:00,52.0,62.0,0.0,50.0,12.0,0.0,18.0,11.0
2021-12-07 06:00:00+02:00,52.0,62.0,81.0,35.0,12.0,0.0,17.0,12.0
2021-12-07 07:00:00+02:00,47.0,63.0,183.0,88.0,13.0,1.0,17.0,15.0
2021-12-07 08:00:00+02:00,52.0,62.0,356.0,91.0,12.0,6.0,17.0,13.0
2021-12-07 09:00:00+02:00,53.0,61.0,211.0,97.0,13.0,11.0,16.0,7.0
2021-12-07 10:00:00+02:00,53.0,61.0,211.0,74.0,12.0,18.0,16.0,3.0
2021-12-07 11:00:00+02:00,53.0,62.0,201.0,25.0,12.0,21.0,17.0,4.0
2021-12-07 12:00:00+02:00,53.0,61.0,186.0,25.0,12.0,20.0,16.0,5.0
2021-12-07 13:00:00+02:00,53.0,62.0,191.0,25.0,12.0,12.0,17.0,7.0
2021-12-07 14:00:00+02:00,47.0,62.0,116.0,25.0,12.0,2.0,17.0,8.0
2021-12-07 15:00:00+02:00,49.0,62.0,187.0,88.0,12.0,0.0,16.0,10.0
2021-12-07 16:00:00+02:00,51.0,62.0,372.0,88.0,12.0,0.0,17.0,23.0
2021-12-07 17:00:00+02:00,53.0,62.0,382.0,88.0,12.0,0.0,16.0,29.0
2021-12-07 18:00:00+02:00,55.0,62.0,364.0,88.0,12.0,0.0,16.0,23.0
2021-12-07 19:00:00+02:00,56.0,62.0,259.0,48.0,12.0,0.0,17.0,28.0
2021-12-07 20:00:00+02:00,55.0,62.0,195.0,50.0,12.0,0.0,17.0,30.0
2021-12-07 21:00:00+02:00,56.0,62.0,1.0,25.0,12.0,0.0,17.0,37.0
2021-12-07 22:00:00+02:00,54.0,62.0,0.0,25.0,12.0,0.0,17.0,37.0
2021-12-07 23:00:00+02:00,56.0,61.0,0.0,25.0,12.0,0.0,17.0,32.0
2021-12-08 00:00:00+02:00,56.0,61.0,0.0,25.0,12.0,0.0,17.0,24.0
2021-12-08 01:00:00+02:00,56.0,61.0,0.0,25.0,12.0,0.0,17.0,26.0
2021-12-08 02:00:00+02:00,55.0,61.0,0.0,25.0,12.0,0.0,17.0,33.0
2021-12-08 03:00:00+02:00,55.0,61.0,0.0,25.0,12.0,0.0,17.0,34.0
2021-12-08 04:00:00+02:00,55.0,61.0,0.0,25.0,12.0,0.0,17.0,60.0
2021-12-08 05:00:00+02:00,56.0,61.0,0.0,25.0,12.0,0.0,17.0,77.0
2021-12-08 06:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,17.0,102.0
2021-12-08 07:00:00+02:00,57.0,69.0,85.0,25.0,13.0,2.0,17.0,96.0
2021-12-08 08:00:00+02:00,56.0,69.0,514.0,26.0,14.0,24.0,17.0,104.0
2021-12-08 09:00:00+02:00,56.0,68.0,514.0,51.0,14.0,46.0,16.0,124.0
2021-12-08 10:00:00+02:00,56.0,68.0,524.0,51.0,14.0,58.0,17.0,144.0
2021-12-08 11:00:00+02:00,53.0,69.0,508.0,51.0,12.0,60.0,17.0,143.0
2021-12-08 12:00:00+02:00,52.0,69.0,251.0,74.0,12.0,51.0,17.0,122.0
2021-12-08 13:00:00+02:00,52.0,69.0,202.0,74.0,13.0,32.0,17.0,123.0
2021-12-08 14:00:00+02:00,51.0,69.0,202.0,26.0,13.0,7.0,17.0,121.0
2021-12-08 15:00:00+02:00,52.0,69.0,251.0,26.0,12.0,0.0,17.0,151.0
2021-12-08 16:00:00+02:00,55.0,69.0,295.0,74.0,12.0,0.0,17.0,197.0
2021-12-08 17:00:00+02:00,56.0,69.0,311.0,97.0,12.0,0.0,17.0,226.0
2021-12-08 18:00:00+02:00,56.0,69.0,326.0,97.0,12.0,0.0,16.0,247.0
2021-12-08 19:00:00+02:00,56.0,69.0,360.0,74.0,11.0,0.0,17.0,260.0
2021-12-08 20:00:00+02:00,56.0,69.0,168.0,74.0,11.0,0.0,17.0,287.0
2021-12-08 21:00:00+02:00,56.0,69.0,52.0,25.0,11.0,0.0,17.0,293.0
2021-12-08 22:00:00+02:00,55.0,69.0,0.0,25.0,11.0,0.0,17.0,316.0
2021-12-08 23:00:00+02:00,55.0,69.0,0.0,25.0,11.0,0.0,17.0,332.0
2021-12-09 00:00:00+02:00,56.0,66.0,0.0,25.0,12.0,0.0,17.0,328.0
2021-12-09 01:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,17.0,336.0
2021-12-09 02:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,17.0,346.0
2021-12-09 03:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,18.0,368.0
2021-12-09 04:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,18.0,339.0
2021-12-09 05:00:00+02:00,56.0,65.0,0.0,25.0,12.0,0.0,17.0,316.0
2021-12-09 06:00:00+02:00,56.0,68.0,0.0,25.0,12.0,0.0,17.0,344.0
2021-12-09 07:00:00+02:00,56.0,69.0,130.0,26.0,12.0,0.0,17.0,351.0
2021-12-09 08:00:00+02:00,56.0,69.0,192.0,25.0,12.0,3.0,17.0,349.0
2021-12-09 09:00:00+02:00,56.0,69.0,262.0,25.0,12.0,7.0,17.0,335.0
2021-12-09 10:00:00+02:00,56.0,69.0,192.0,25.0,13.0,9.0,17.0,297.0
2021-12-09 11:00:00+02:00,56.0,67.0,161.0,25.0,14.0,8.0,17.0,301.0
2021-12-09 12:00:00+02:00,56.0,67.0,162.0,25.0,17.0,7.0,17.0,309.0
2021-12-09 13:00:00+02:00,57.0,67.0,178.0,26.0,17.0,3.0,17.0,301.0
2021-12-09 14:00:00+02:00,57.0,67.0,195.0,31.0,15.0,1.0,17.0,304.0
2021-12-09 15:00:00+02:00,52.0,67.0,179.0,26.0,14.0,0.0,17.0,288.0
2021-12-09 16:00:00+02:00,56.0,67.0,196.0,40.0,14.0,0.0,17.0,292.0
2021-12-09 17:00:00+02:00,58.0,67.0,273.0,44.0,14.0,0.0,17.0,287.0
2021-12-09 18:00:00+02:00,58.0,67.0,292.0,44.0,13.0,0.0,17.0,258.0
2021-12-09 19:00:00+02:00,58.0,68.0,245.0,50.0,13.0,0.0,17.0,247.0
2021-12-09 20:00:00+02:00,57.0,68.0,102.0,51.0,12.0,0.0,17.0,215.0
2021-12-09 21:00:00+02:00,58.0,68.0,0.0,50.0,12.0,0.0,17.0,248.0
2021-12-09 22:00:00+02:00,57.0,64.0,68.0,50.0,13.0,0.0,18.0,235.0
2021-12-09 23:00:00+02:00,57.0,61.0,147.0,50.0,13.0,0.0,18.0,214.0
2021-12-10 00:00:00+02:00,57.0,61.0,0.0,25.0,13.0,0.0,18.0,227.0
2021-12-10 01:00:00+02:00,57.0,61.0,0.0,25.0,13.0,0.0,18.0,283.0
2021-12-10 02:00:00+02:00,57.0,61.0,0.0,25.0,13.0,0.0,18.0,277.0
2021-12-10 03:00:00+02:00,57.0,60.0,0.0,25.0,13.0,0.0,18.0,275.0
2021-12-10 04:00:00+02:00,57.0,60.0,0.0,25.0,13.0,0.0,18.0,255.0
2021-12-10 05:00:00+02:00,57.0,61.0,0.0,25.0,13.0,0.0,18.0,250.0
2021-12-10 06:00:00+02:00,57.0,61.0,0.0,25.0,14.0,0.0,18.0,257.0
2021-12-10 07:00:00+02:00,57.0,61.0,1.0,26.0,14.0,0.0,17.0,259.0
2021-12-10 08:00:00+02:00,57.0,61.0,208.0,97.0,14.0,1.0,17.0,255.0
2021-12-10 09:00:00+02:00,57.0,61.0,181.0,98.0,14.0,2.0,17.0,252.0
2021-12-10 10:00:00+02:00,57.0,61.0,182.0,98.0,14.0,3.0,17.0,245.0
2021-12-10 11:00:00+02:00,56.0,61.0,202.0,96.0,14.0,3.0,17.0,264.0
2021-12-10 12:00:00+02:00,56.0,61.0,286.0,95.0,14.0,2.0,17.0,263.0
2021-12-10 13:00:00+02:00,56.0,61.0,254.0,51.0,15.0,1.0,17.0,261.0
2021-12-10 14:00:00+02:00,56.0,61.0,203.0,51.0,15.0,0.0,17.0,255.0
2021-12-10 15:00:00+02:00,56.0,41.0,200.0,34.0,14.0,0.0,17.0,256.0
2021-12-10 16:00:00+02:00,56.0,37.0,183.0,26.0,15.0,0.0,17.0,256.0
2021-12-10 17:00:00+02:00,56.0,37.0,184.0,26.0,16.0,0.0,17.0,238.0
2021-12-10 18:00:00+02:00,56.0,37.0,199.0,26.0,16.0,0.0,17.0,215.0
2021-12-10 19:00:00+02:00,56.0,38.0,196.0,26.0,16.0,0.0,17.0,173.0
2021-12-10 20:00:00+02:00,56.0,38.0,74.0,26.0,16.0,0.0,18.0,161.0
2021-12-10 21:00:00+02:00,56.0,38.0,0.0,25.0,15.0,0.0,18.0,157.0
2021-12-10 22:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,133.0
2021-12-10 23:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,113.0
2021-12-11 00:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,93.0
2021-12-11 01:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,83.0
2021-12-11 02:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,59.0
2021-12-11 03:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,38.0
2021-12-11 04:00:00+02:00,55.0,37.0,0.0,25.0,17.0,0.0,18.0,29.0
2021-12-11 05:00:00+02:00,55.0,37.0,0.0,25.0,17.0,0.0,18.0,18.0
2021-12-11 06:00:00+02:00,55.0,37.0,0.0,25.0,17.0,0.0,18.0,12.0
2021-12-11 07:00:00+02:00,55.0,37.0,0.0,25.0,16.0,0.0,18.0,12.0
2021-12-11 08:00:00+02:00,55.0,37.0,0.0,25.0,16.0,1.0,18.0,10.0
2021-12-11 09:00:00+02:00,55.0,37.0,177.0,25.0,17.0,2.0,18.0,6.0
2021-12-11 10:00:00+02:00,55.0,37.0,272.0,25.0,16.0,3.0,18.0,7.0
2021-12-11 11:00:00+02:00,55.0,37.0,392.0,25.0,16.0,4.0,18.0,5.0
2021-12-11 12:00:00+02:00,56.0,37.0,372.0,25.0,16.0,3.0,18.0,5.0
2021-12-11 13:00:00+02:00,56.0,37.0,1.0,25.0,16.0,2.0,18.0,5.0
2021-12-11 14:00:00+02:00,56.0,37.0,0.0,25.0,17.0,0.0,18.0,6.0
2021-12-11 15:00:00+02:00,56.0,37.0,0.0,25.0,17.0,0.0,18.0,5.0
2021-12-11 16:00:00+02:00,56.0,37.0,0.0,26.0,17.0,0.0,18.0,9.0
2021-12-11 17:00:00+02:00,56.0,38.0,0.0,26.0,16.0,0.0,18.0,16.0
2021-12-11 18:00:00+02:00,56.0,38.0,181.0,26.0,15.0,0.0,18.0,26.0
2021-12-11 19:00:00+02:00,56.0,38.0,190.0,26.0,15.0,0.0,18.0,20.0
2021-12-11 20:00:00+02:00,56.0,38.0,182.0,25.0,16.0,0.0,18.0,14.0
2021-12-11 21:00:00+02:00,56.0,38.0,0.0,25.0,15.0,0.0,18.0,23.0
2021-12-11 22:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,32.0
2021-12-11 23:00:00+02:00,55.0,37.0,0.0,25.0,15.0,0.0,18.0,33.0
2021-12-12 00:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,33.0
2021-12-12 01:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,24.0
2021-12-12 02:00:00+02:00,55.0,37.0,0.0,25.0,15.0,0.0,18.0,20.0
2021-12-12 03:00:00+02:00,56.0,37.0,0.0,25.0,16.0,0.0,18.0,23.0
2021-12-12 04:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,19.0
2021-12-12 05:00:00+02:00,55.0,37.0,0.0,25.0,15.0,0.0,18.0,17.0
2021-12-12 06:00:00+02:00,55.0,37.0,0.0,25.0,15.0,0.0,18.0,13.0
2021-12-12 07:00:00+02:00,55.0,37.0,0.0,25.0,15.0,0.0,18.0,17.0
2021-12-12 08:00:00+02:00,55.0,37.0,0.0,25.0,15.0,2.0,18.0,19.0
2021-12-12 09:00:00+02:00,56.0,37.0,0.0,25.0,14.0,4.0,18.0,25.0
2021-12-12 10:00:00+02:00,55.0,37.0,0.0,25.0,14.0,5.0,18.0,21.0
2021-12-12 11:00:00+02:00,56.0,37.0,0.0,25.0,14.0,5.0,18.0,20.0
2021-12-12 12:00:00+02:00,56.0,37.0,0.0,25.0,14.0,4.0,18.0,22.0
2021-12-12 13:00:00+02:00,56.0,37.0,0.0,25.0,14.0,2.0,18.0,16.0
2021-12-12 14:00:00+02:00,56.0,37.0,0.0,25.0,14.0,0.0,18.0,20.0
2021-12-12 15:00:00+02:00,56.0,36.0,0.0,25.0,14.0,0.0,18.0,17.0
2021-12-12 16:00:00+02:00,56.0,37.0,0.0,25.0,14.0,0.0,17.0,18.0
2021-12-12 17:00:00+02:00,56.0,37.0,0.0,25.0,14.0,0.0,17.0,19.0
2021-12-12 18:00:00+02:00,56.0,37.0,0.0,25.0,15.0,0.0,18.0,17.0
2021-12-12 19:00:00+02:00,56.0,37.0,0.0,25.0,14.0,0.0,18.0,19.0
2021-12-12 20:00:00+02:00,57.0,37.0,0.0,25.0,13.0,0.0,18.0,17.0
