date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-02-16 04:00:00+01:00,258.46250000000003,2448.9300000000003,1024.7125,718.9350000000001,73.48325,0.22799999999999998,1.11,8.946,0.672,23.712,97.17,,0.0,101.674755,4.674,25.453999999999997
2021-02-16 04:15:00+01:00,258.3475,2450.1600000000003,1040.8825,723.445,73.48325,0.22799999999999998,1.32,8.964,0.678,23.691,97.17,,0.0,105.363635,5.364,25.50075
2021-02-16 04:30:00+01:00,258.5775,2454.465,1042.72,716.065,73.48325,0.22799999999999998,1.3980000000000001,8.976,0.708,23.691,97.17,,0.0,106.285855,5.9670000000000005,25.828
2021-02-16 04:45:00+01:00,257.8875,2506.7400000000002,1052.3975,719.1400000000001,73.48325,0.22799999999999998,1.572,8.982,0.708,23.679000000000002,97.17,,0.0,106.97752,6.57,25.7015
2021-02-16 05:00:00+01:00,258.06,2565.3700000000003,1050.6825,701.1,73.48325,0.22799999999999998,1.722,9.006,0.7020000000000001,23.811,97.17,,0.0,108.130295,6.6930000000000005,25.531
2021-02-16 05:15:00+01:00,257.485,2648.19,1058.0325,717.705,73.3,0.22799999999999998,1.758,8.988,0.756,24.177,97.17,,0.0,107.89974000000001,6.006,25.366
2021-02-16 05:30:00+01:00,256.27750000000003,2695.75,1103.235,796.0150000000001,72.9335,0.22799999999999998,1.986,8.976,0.762,24.432000000000002,97.17,,0.0,108.130295,5.88,25.23125
2021-02-16 05:45:00+01:00,256.0475,2713.175,1128.5925,883.7550000000001,72.9335,0.22799999999999998,1.6320000000000001,8.964,0.798,24.456,97.37500000000001,,0.0,108.82196,4.941,25.4045
2021-02-16 06:00:00+01:00,255.81750000000002,2778.3650000000002,1151.2549999999999,982.1550000000001,72.9335,0.22799999999999998,3.36,8.976,0.39,24.444,97.37500000000001,,0.0,106.97752,4.017,25.418249999999997
2021-02-16 06:15:00+01:00,256.96750000000003,2929.655,1196.335,1073.38,72.9335,0.22799999999999998,6.348,8.952,0.246,24.462,97.37500000000001,,0.0,107.89974000000001,4.53,25.770249999999997
2021-02-16 06:30:00+01:00,257.14,3041.38,1224.51,1137.75,72.9335,0.22799999999999998,6.816,8.946,0.198,24.456,97.37500000000001,,0.0,106.746965,5.91,25.6135
2021-02-16 06:45:00+01:00,257.37,3113.7450000000003,1243.9875,1214.8300000000002,72.9335,0.22799999999999998,8.334,8.988,0.28800000000000003,24.459,97.37500000000001,,0.0,105.363635,7.5360000000000005,26.259749999999997
2021-02-16 07:00:00+01:00,258.2325,3194.105,1246.07,1275.305,72.9335,0.22799999999999998,13.926,9.054,0.246,24.429000000000002,97.37500000000001,,0.03075,107.669185,9.126,26.16075
2021-02-16 07:15:00+01:00,258.98,3230.5950000000003,1246.805,1335.1650000000002,72.9335,0.22799999999999998,17.106,9.006,0.234,24.456,97.37500000000001,,0.533,106.285855,10.086,25.489749999999997
2021-02-16 07:30:00+01:00,258.6925,3243.3050000000003,1253.5425,1360.585,72.9335,0.22799999999999998,20.922,8.994,0.318,24.444,97.37500000000001,,1.28125,107.20807500000001,10.791,24.706
2021-02-16 07:45:00+01:00,257.6575,3241.46,1256.4825,1384.775,72.9335,0.22799999999999998,23.856,8.97,0.354,24.423000000000002,97.37500000000001,,1.03525,108.130295,11.055,24.75275
2021-02-16 08:00:00+01:00,259.325,3248.0200000000004,1250.3575,1396.6650000000002,73.3,0.22799999999999998,20.64,8.994,0.34800000000000003,24.393,97.37500000000001,,2.2447500000000002,107.89974000000001,10.395,24.398
