,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore
2021-12-27 05:00:00+01:00,0.0,14395.0,0.0,6988.0,1530.0,0.0,1644.0
2021-12-27 06:00:00+01:00,0.0,14982.0,0.0,6988.0,1621.0,0.0,1551.0
2021-12-27 07:00:00+01:00,0.0,17067.0,0.0,6989.0,1669.0,0.0,1514.0
2021-12-27 08:00:00+01:00,0.0,17431.0,0.0,6989.0,1727.0,0.0,1544.0
2021-12-27 09:00:00+01:00,0.0,17793.0,0.0,6991.0,1784.0,4.0,1647.0
2021-12-27 10:00:00+01:00,0.0,17609.0,0.0,6992.0,1804.0,17.0,1822.0
2021-12-27 11:00:00+01:00,0.0,17868.0,0.0,6994.0,1825.0,27.0,1892.0
2021-12-27 12:00:00+01:00,0.0,17659.0,0.0,6993.0,1821.0,26.0,1882.0
2021-12-27 13:00:00+01:00,0.0,17195.0,0.0,6993.0,1851.0,17.0,2030.0
2021-12-27 14:00:00+01:00,0.0,17179.0,0.0,6993.0,1846.0,5.0,2225.0
2021-12-27 15:00:00+01:00,0.0,17318.0,0.0,6993.0,1851.0,0.0,2450.0
2021-12-27 16:00:00+01:00,0.0,17831.0,0.0,6993.0,1858.0,0.0,2790.0
2021-12-27 17:00:00+01:00,0.0,17441.0,0.0,6806.0,1863.0,0.0,3090.0
2021-12-27 18:00:00+01:00,0.0,18213.0,0.0,6807.0,1867.0,0.0,3402.0
2021-12-27 19:00:00+01:00,0.0,16734.0,0.0,6808.0,1861.0,0.0,3745.0
2021-12-27 20:00:00+01:00,0.0,14747.0,0.0,6812.0,1868.0,0.0,4144.0
2021-12-27 21:00:00+01:00,0.0,14575.0,0.0,6818.0,1837.0,0.0,4427.0
2021-12-27 22:00:00+01:00,0.0,14436.0,0.0,6824.0,1819.0,0.0,4772.0
2021-12-27 23:00:00+01:00,0.0,13646.0,0.0,6830.0,1756.0,0.0,5020.0
2021-12-28 00:00:00+01:00,0.0,11547.0,0.0,6833.0,1645.0,0.0,5318.0
2021-12-28 01:00:00+01:00,0.0,11156.0,0.0,6821.0,1541.0,0.0,5261.0
2021-12-28 02:00:00+01:00,0.0,11559.0,0.0,6117.0,1507.0,0.0,5164.0
2021-12-28 03:00:00+01:00,0.0,11178.0,0.0,6137.0,1475.0,0.0,5127.0
2021-12-28 04:00:00+01:00,0.0,10662.0,0.0,6223.0,1482.0,0.0,5188.0
2021-12-28 05:00:00+01:00,0.0,11724.0,0.0,6379.0,1537.0,0.0,5234.0
2021-12-28 06:00:00+01:00,0.0,12371.0,0.0,6412.0,1652.0,0.0,5357.0
2021-12-28 07:00:00+01:00,0.0,13462.0,0.0,6437.0,1717.0,0.0,5396.0
2021-12-28 08:00:00+01:00,0.0,13533.0,0.0,6672.0,1772.0,0.0,5500.0
2021-12-28 09:00:00+01:00,0.0,14192.0,0.0,6760.0,1821.0,2.0,5842.0
2021-12-28 10:00:00+01:00,0.0,14957.0,0.0,6768.0,1819.0,6.0,5573.0
2021-12-28 11:00:00+01:00,0.0,15185.0,0.0,6779.0,1805.0,9.0,5208.0
2021-12-28 12:00:00+01:00,0.0,15412.0,0.0,6783.0,1800.0,8.0,4771.0
2021-12-28 13:00:00+01:00,0.0,15881.0,0.0,6789.0,1811.0,4.0,4384.0
2021-12-28 14:00:00+01:00,0.0,15739.0,0.0,6883.0,1812.0,1.0,4017.0
2021-12-28 15:00:00+01:00,0.0,17532.0,0.0,6917.0,1853.0,0.0,3762.0
2021-12-28 16:00:00+01:00,0.0,18272.0,0.0,6923.0,1854.0,0.0,3577.0
2021-12-28 17:00:00+01:00,0.0,18318.0,0.0,6930.0,1880.0,0.0,3236.0
2021-12-28 18:00:00+01:00,0.0,17975.0,0.0,6948.0,1878.0,0.0,2807.0
2021-12-28 19:00:00+01:00,0.0,18791.0,0.0,6964.0,1879.0,0.0,2350.0
2021-12-28 20:00:00+01:00,0.0,15789.0,0.0,6964.0,1841.0,0.0,2046.0
2021-12-28 21:00:00+01:00,0.0,15832.0,0.0,6963.0,1768.0,0.0,1709.0
2021-12-28 22:00:00+01:00,0.0,14969.0,0.0,6973.0,1709.0,0.0,1487.0
2021-12-28 23:00:00+01:00,0.0,15333.0,0.0,6988.0,1702.0,0.0,1268.0
2021-12-29 00:00:00+01:00,0.0,13532.0,0.0,6988.0,1652.0,0.0,1071.0
2021-12-29 01:00:00+01:00,0.0,13417.0,0.0,6989.0,1621.0,0.0,896.0
2021-12-29 02:00:00+01:00,0.0,14034.0,0.0,6989.0,1618.0,0.0,784.0
2021-12-29 03:00:00+01:00,0.0,14262.0,0.0,6989.0,1630.0,0.0,605.0
2021-12-29 04:00:00+01:00,0.0,14800.0,0.0,6989.0,1562.0,0.0,493.0
2021-12-29 05:00:00+01:00,0.0,15976.0,0.0,6990.0,1590.0,0.0,440.0
2021-12-29 06:00:00+01:00,0.0,17431.0,0.0,6989.0,1611.0,0.0,368.0
2021-12-29 07:00:00+01:00,0.0,17814.0,0.0,6989.0,1648.0,0.0,337.0
2021-12-29 08:00:00+01:00,0.0,17595.0,0.0,6988.0,1645.0,0.0,322.0
2021-12-29 09:00:00+01:00,20.0,18285.0,0.0,6988.0,1648.0,0.0,287.0
2021-12-29 10:00:00+01:00,0.0,17774.0,0.0,6988.0,1703.0,3.0,291.0
2021-12-29 11:00:00+01:00,0.0,18505.0,0.0,6993.0,1768.0,6.0,306.0
2021-12-29 12:00:00+01:00,0.0,19825.0,0.0,6993.0,1809.0,6.0,262.0
2021-12-29 13:00:00+01:00,0.0,18721.0,0.0,6993.0,1791.0,4.0,272.0
2021-12-29 14:00:00+01:00,0.0,18828.0,0.0,6990.0,1792.0,1.0,331.0
2021-12-29 15:00:00+01:00,0.0,18705.0,0.0,6986.0,1820.0,0.0,398.0
2021-12-29 16:00:00+01:00,0.0,19733.0,0.0,6986.0,1818.0,0.0,485.0
2021-12-29 17:00:00+01:00,0.0,18814.0,0.0,6986.0,1820.0,0.0,670.0
2021-12-29 18:00:00+01:00,0.0,18772.0,0.0,6990.0,1841.0,0.0,883.0
2021-12-29 19:00:00+01:00,0.0,17805.0,0.0,6123.0,1856.0,0.0,1149.0
2021-12-29 20:00:00+01:00,0.0,18988.0,0.0,5842.0,1845.0,0.0,1284.0
2021-12-29 21:00:00+01:00,0.0,16783.0,0.0,5843.0,1813.0,0.0,1571.0
2021-12-29 22:00:00+01:00,0.0,16954.0,0.0,5843.0,1688.0,0.0,2010.0
2021-12-29 23:00:00+01:00,0.0,15731.0,0.0,5844.0,1650.0,0.0,2472.0
2021-12-30 00:00:00+01:00,0.0,11552.0,0.0,5844.0,1512.0,0.0,2981.0
2021-12-30 01:00:00+01:00,0.0,11437.0,0.0,5844.0,1471.0,0.0,3370.0
2021-12-30 02:00:00+01:00,0.0,10573.0,0.0,5844.0,1428.0,0.0,3596.0
2021-12-30 03:00:00+01:00,0.0,9619.0,0.0,5843.0,1449.0,0.0,3881.0
2021-12-30 04:00:00+01:00,0.0,9435.0,0.0,5844.0,1454.0,0.0,4161.0
2021-12-30 05:00:00+01:00,0.0,11009.0,0.0,5843.0,1537.0,0.0,4531.0
2021-12-30 06:00:00+01:00,0.0,12589.0,0.0,5843.0,1604.0,0.0,4864.0
2021-12-30 07:00:00+01:00,0.0,12634.0,0.0,5844.0,1681.0,0.0,4940.0
2021-12-30 08:00:00+01:00,0.0,13012.0,0.0,5844.0,1701.0,0.0,4959.0
2021-12-30 09:00:00+01:00,0.0,13950.0,0.0,5843.0,1669.0,1.0,5072.0
2021-12-30 10:00:00+01:00,0.0,15009.0,0.0,5841.0,1659.0,5.0,4979.0
2021-12-30 11:00:00+01:00,0.0,14314.0,0.0,5843.0,1672.0,8.0,5076.0
2021-12-30 12:00:00+01:00,0.0,14853.0,0.0,5844.0,1668.0,8.0,5014.0
2021-12-30 13:00:00+01:00,0.0,15692.0,0.0,5844.0,1678.0,5.0,4608.0
2021-12-30 14:00:00+01:00,0.0,15717.0,0.0,5845.0,1682.0,2.0,4212.0
2021-12-30 15:00:00+01:00,0.0,16596.0,0.0,5845.0,1721.0,0.0,4123.0
2021-12-30 16:00:00+01:00,0.0,16915.0,0.0,5845.0,1719.0,0.0,4275.0
2021-12-30 17:00:00+01:00,0.0,16741.0,0.0,5845.0,1725.0,0.0,4482.0
2021-12-30 18:00:00+01:00,0.0,16017.0,0.0,5844.0,1729.0,0.0,4747.0
2021-12-30 19:00:00+01:00,0.0,15413.0,0.0,5845.0,1683.0,0.0,4960.0
2021-12-30 20:00:00+01:00,0.0,14055.0,0.0,5845.0,1603.0,0.0,5103.0
2021-12-30 21:00:00+01:00,0.0,13622.0,0.0,5845.0,1528.0,0.0,5389.0
2021-12-30 22:00:00+01:00,0.0,12469.0,0.0,5845.0,1467.0,0.0,5695.0
2021-12-30 23:00:00+01:00,0.0,12385.0,0.0,5845.0,1376.0,0.0,5626.0
2021-12-31 00:00:00+01:00,0.0,7757.0,0.0,5843.0,1318.0,0.0,5623.0
2021-12-31 01:00:00+01:00,0.0,8758.0,0.0,5843.0,1317.0,0.0,5504.0
2021-12-31 02:00:00+01:00,0.0,8703.0,0.0,5842.0,1321.0,0.0,5273.0
2021-12-31 03:00:00+01:00,0.0,8724.0,0.0,5841.0,1300.0,0.0,5023.0
2021-12-31 04:00:00+01:00,0.0,8397.0,0.0,5840.0,1345.0,0.0,4791.0
2021-12-31 05:00:00+01:00,0.0,8713.0,0.0,5841.0,1333.0,0.0,4851.0
2021-12-31 06:00:00+01:00,0.0,9459.0,0.0,5842.0,1340.0,0.0,4718.0
2021-12-31 07:00:00+01:00,0.0,9778.0,0.0,5841.0,1371.0,0.0,4580.0
2021-12-31 08:00:00+01:00,0.0,10457.0,0.0,5842.0,1360.0,0.0,4572.0
2021-12-31 09:00:00+01:00,0.0,11215.0,0.0,5842.0,1384.0,1.0,4489.0
2021-12-31 10:00:00+01:00,0.0,12006.0,0.0,5842.0,1434.0,4.0,4392.0
2021-12-31 11:00:00+01:00,0.0,12630.0,0.0,5841.0,1487.0,7.0,4152.0
2021-12-31 12:00:00+01:00,0.0,13479.0,0.0,5841.0,1487.0,6.0,3855.0
2021-12-31 13:00:00+01:00,0.0,13665.0,0.0,5842.0,1473.0,4.0,3672.0
2021-12-31 14:00:00+01:00,0.0,14526.0,0.0,5842.0,1481.0,1.0,3595.0
2021-12-31 15:00:00+01:00,0.0,15028.0,0.0,5841.0,1507.0,0.0,3690.0
2021-12-31 16:00:00+01:00,0.0,14595.0,0.0,5841.0,1522.0,0.0,3791.0
2021-12-31 17:00:00+01:00,0.0,14178.0,0.0,5842.0,1527.0,0.0,3876.0
