,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
2021-12-01 00:00:00+01:00,27.0,2524.0,1.0,219.0,569.0,310.0,116.0
2021-12-01 01:00:00+01:00,27.0,2513.0,1.0,15.0,421.0,198.0,117.0
2021-12-01 02:00:00+01:00,27.0,2561.0,1.0,0.0,419.0,109.0,115.0
2021-12-01 03:00:00+01:00,27.0,2555.0,1.0,0.0,324.0,112.0,117.0
2021-12-01 04:00:00+01:00,27.0,2517.0,1.0,0.0,406.0,112.0,119.0
2021-12-01 05:00:00+01:00,27.0,2592.0,1.0,0.0,342.0,200.0,120.0
2021-12-01 06:00:00+01:00,27.0,2537.0,1.0,0.0,713.0,308.0,121.0
2021-12-01 07:00:00+01:00,27.0,2540.0,1.0,0.0,1114.0,313.0,122.0
2021-12-01 08:00:00+01:00,27.0,2564.0,1.0,84.0,1252.0,313.0,120.0
2021-12-01 09:00:00+01:00,27.0,2602.0,1.0,206.0,1215.0,313.0,124.0
2021-12-01 10:00:00+01:00,27.0,2534.0,1.0,206.0,1195.0,312.0,122.0
2021-12-01 11:00:00+01:00,27.0,2553.0,1.0,208.0,1143.0,311.0,124.0
2021-12-01 12:00:00+01:00,27.0,2641.0,1.0,206.0,896.0,310.0,122.0
2021-12-01 13:00:00+01:00,27.0,2690.0,1.0,31.0,943.0,310.0,125.0
2021-12-01 14:00:00+01:00,27.0,2767.0,1.0,0.0,807.0,311.0,126.0
2021-12-01 15:00:00+01:00,27.0,2916.0,1.0,0.0,721.0,249.0,123.0
2021-12-01 16:00:00+01:00,27.0,2975.0,1.0,0.0,1017.0,222.0,119.0
2021-12-01 17:00:00+01:00,27.0,2931.0,1.0,0.0,1173.0,217.0,118.0
2021-12-01 18:00:00+01:00,27.0,2843.0,1.0,0.0,1025.0,218.0,120.0
2021-12-01 19:00:00+01:00,27.0,2816.0,1.0,0.0,1095.0,218.0,119.0
2021-12-01 20:00:00+01:00,27.0,2763.0,1.0,0.0,1094.0,218.0,123.0
2021-12-01 21:00:00+01:00,27.0,2769.0,1.0,0.0,885.0,218.0,124.0
2021-12-01 22:00:00+01:00,27.0,2924.0,1.0,0.0,644.0,209.0,122.0
2021-12-01 23:00:00+01:00,27.0,2926.0,1.0,0.0,750.0,10.0,125.0
2021-12-02 00:00:00+01:00,27.0,2838.0,1.0,0.0,375.0,0.0,123.0
2021-12-02 01:00:00+01:00,27.0,2891.0,1.0,0.0,369.0,0.0,121.0
2021-12-02 02:00:00+01:00,27.0,2856.0,1.0,0.0,415.0,0.0,122.0
2021-12-02 03:00:00+01:00,27.0,2843.0,1.0,0.0,299.0,0.0,116.0
2021-12-02 04:00:00+01:00,27.0,2848.0,1.0,0.0,263.0,0.0,96.0
2021-12-02 05:00:00+01:00,27.0,2993.0,1.0,0.0,526.0,0.0,114.0
2021-12-02 06:00:00+01:00,27.0,2994.0,1.0,0.0,716.0,0.0,118.0
2021-12-02 07:00:00+01:00,27.0,3066.0,1.0,0.0,787.0,0.0,119.0
2021-12-02 08:00:00+01:00,27.0,2972.0,1.0,0.0,934.0,0.0,119.0
2021-12-02 09:00:00+01:00,27.0,2888.0,1.0,0.0,970.0,84.0,121.0
2021-12-02 10:00:00+01:00,27.0,2973.0,1.0,0.0,772.0,69.0,123.0
2021-12-02 11:00:00+01:00,27.0,3036.0,1.0,0.0,790.0,0.0,123.0
2021-12-02 12:00:00+01:00,27.0,2971.0,1.0,0.0,850.0,0.0,120.0
2021-12-02 13:00:00+01:00,27.0,2958.0,1.0,0.0,820.0,0.0,120.0
2021-12-02 14:00:00+01:00,27.0,2975.0,1.0,0.0,683.0,0.0,122.0
2021-12-02 15:00:00+01:00,27.0,2975.0,1.0,0.0,683.0,0.0,119.0
2021-12-02 16:00:00+01:00,27.0,2912.0,1.0,0.0,1107.0,0.0,119.0
2021-12-02 17:00:00+01:00,27.0,2921.0,1.0,0.0,1169.0,0.0,123.0
2021-12-02 18:00:00+01:00,27.0,2894.0,1.0,0.0,1154.0,0.0,121.0
2021-12-02 19:00:00+01:00,27.0,2901.0,1.0,0.0,1120.0,0.0,123.0
2021-12-02 20:00:00+01:00,27.0,2917.0,1.0,0.0,1004.0,19.0,123.0
2021-12-02 21:00:00+01:00,27.0,2888.0,1.0,0.0,887.0,27.0,124.0
2021-12-02 22:00:00+01:00,27.0,2914.0,1.0,0.0,782.0,0.0,120.0
2021-12-02 23:00:00+01:00,27.0,2876.0,1.0,0.0,1030.0,0.0,121.0
2021-12-03 00:00:00+01:00,27.0,2860.0,1.0,0.0,958.0,0.0,122.0
2021-12-03 01:00:00+01:00,27.0,2859.0,1.0,0.0,476.0,0.0,119.0
2021-12-03 02:00:00+01:00,27.0,2823.0,1.0,0.0,464.0,0.0,117.0
2021-12-03 03:00:00+01:00,27.0,2835.0,1.0,0.0,550.0,0.0,116.0
2021-12-03 04:00:00+01:00,27.0,2763.0,1.0,0.0,577.0,0.0,119.0
2021-12-03 05:00:00+01:00,27.0,2709.0,1.0,0.0,500.0,0.0,118.0
2021-12-03 06:00:00+01:00,27.0,2718.0,1.0,0.0,617.0,163.0,119.0
2021-12-03 07:00:00+01:00,27.0,2717.0,1.0,0.0,899.0,220.0,120.0
2021-12-03 08:00:00+01:00,27.0,2759.0,1.0,0.0,1131.0,221.0,119.0
2021-12-03 09:00:00+01:00,27.0,2717.0,1.0,0.0,1334.0,220.0,123.0
2021-12-03 10:00:00+01:00,27.0,2704.0,1.0,0.0,1436.0,220.0,133.0
2021-12-03 11:00:00+01:00,27.0,2735.0,1.0,0.0,1420.0,220.0,133.0
2021-12-03 12:00:00+01:00,27.0,2701.0,1.0,0.0,1379.0,219.0,132.0
2021-12-03 13:00:00+01:00,27.0,2622.0,1.0,67.0,1439.0,230.0,133.0
2021-12-03 14:00:00+01:00,27.0,2594.0,1.0,205.0,1196.0,313.0,135.0
2021-12-03 15:00:00+01:00,27.0,2629.0,1.0,205.0,1136.0,311.0,131.0
2021-12-03 16:00:00+01:00,27.0,2593.0,1.0,204.0,1364.0,311.0,132.0
2021-12-03 17:00:00+01:00,27.0,2578.0,1.0,238.0,1394.0,310.0,133.0
2021-12-03 18:00:00+01:00,27.0,2575.0,1.0,252.0,1266.0,314.0,132.0
2021-12-03 19:00:00+01:00,27.0,2614.0,1.0,239.0,1178.0,313.0,131.0
2021-12-03 20:00:00+01:00,27.0,2706.0,1.0,199.0,1116.0,232.0,130.0
2021-12-03 21:00:00+01:00,27.0,2777.0,1.0,19.0,1135.0,219.0,133.0
2021-12-03 22:00:00+01:00,27.0,2832.0,1.0,0.0,1089.0,215.0,132.0
2021-12-03 23:00:00+01:00,27.0,2783.0,1.0,0.0,1110.0,211.0,132.0
2021-12-04 00:00:00+01:00,27.0,2775.0,1.0,0.0,778.0,122.0,129.0
2021-12-04 01:00:00+01:00,27.0,2759.0,1.0,0.0,598.0,93.0,129.0
2021-12-04 02:00:00+01:00,27.0,2790.0,1.0,0.0,543.0,93.0,131.0
2021-12-04 03:00:00+01:00,27.0,2831.0,1.0,0.0,587.0,93.0,124.0
2021-12-04 04:00:00+01:00,27.0,2882.0,1.0,0.0,525.0,60.0,130.0
2021-12-04 05:00:00+01:00,27.0,2866.0,1.0,0.0,519.0,48.0,130.0
2021-12-04 06:00:00+01:00,27.0,2820.0,1.0,0.0,723.0,112.0,132.0
2021-12-04 07:00:00+01:00,27.0,2787.0,1.0,0.0,819.0,109.0,130.0
2021-12-04 08:00:00+01:00,27.0,2761.0,1.0,0.0,1276.0,81.0,131.0
2021-12-04 09:00:00+01:00,27.0,2779.0,1.0,0.0,1504.0,0.0,130.0
2021-12-04 10:00:00+01:00,27.0,2801.0,1.0,0.0,1551.0,0.0,130.0
2021-12-04 11:00:00+01:00,27.0,2793.0,1.0,0.0,1599.0,0.0,130.0
2021-12-04 12:00:00+01:00,27.0,2782.0,1.0,0.0,1558.0,0.0,132.0
2021-12-04 13:00:00+01:00,27.0,2790.0,1.0,0.0,1359.0,0.0,129.0
2021-12-04 14:00:00+01:00,27.0,2706.0,1.0,0.0,1360.0,0.0,133.0
2021-12-04 15:00:00+01:00,27.0,2673.0,1.0,0.0,1325.0,0.0,126.0
2021-12-04 16:00:00+01:00,27.0,2675.0,1.0,0.0,1611.0,0.0,124.0
2021-12-04 17:00:00+01:00,27.0,2677.0,1.0,0.0,1679.0,0.0,130.0
2021-12-04 18:00:00+01:00,27.0,2703.0,1.0,0.0,1555.0,0.0,130.0
2021-12-04 19:00:00+01:00,27.0,2718.0,1.0,0.0,1471.0,0.0,132.0
2021-12-04 20:00:00+01:00,27.0,2692.0,1.0,0.0,1319.0,11.0,130.0
2021-12-04 21:00:00+01:00,27.0,2627.0,1.0,0.0,1014.0,28.0,126.0
2021-12-04 22:00:00+01:00,27.0,2664.0,1.0,0.0,894.0,25.0,118.0
2021-12-04 23:00:00+01:00,27.0,2747.0,1.0,0.0,797.0,0.0,121.0
2021-12-05 00:00:00+01:00,27.0,2707.0,1.0,0.0,771.0,0.0,114.0
2021-12-05 01:00:00+01:00,27.0,2698.0,1.0,0.0,517.0,0.0,89.0
2021-12-05 02:00:00+01:00,27.0,2730.0,1.0,0.0,265.0,0.0,87.0
2021-12-05 03:00:00+01:00,27.0,2762.0,1.0,0.0,216.0,0.0,83.0
2021-12-05 04:00:00+01:00,27.0,2719.0,1.0,0.0,215.0,0.0,98.0
2021-12-05 05:00:00+01:00,27.0,2689.0,1.0,0.0,216.0,0.0,130.0
2021-12-05 06:00:00+01:00,27.0,2764.0,1.0,0.0,213.0,0.0,130.0
2021-12-05 07:00:00+01:00,27.0,2759.0,1.0,0.0,300.0,0.0,131.0
2021-12-05 08:00:00+01:00,27.0,2750.0,1.0,0.0,606.0,0.0,132.0
2021-12-05 09:00:00+01:00,27.0,2722.0,1.0,0.0,975.0,0.0,120.0
2021-12-05 10:00:00+01:00,27.0,2638.0,1.0,0.0,1240.0,0.0,119.0
2021-12-05 11:00:00+01:00,27.0,2623.0,1.0,0.0,1378.0,0.0,115.0
2021-12-05 12:00:00+01:00,27.0,2630.0,1.0,0.0,1566.0,0.0,114.0
2021-12-05 13:00:00+01:00,27.0,2669.0,1.0,0.0,1476.0,0.0,115.0
2021-12-05 14:00:00+01:00,27.0,2755.0,1.0,0.0,1447.0,0.0,121.0
2021-12-05 15:00:00+01:00,27.0,2787.0,1.0,0.0,1286.0,0.0,132.0
2021-12-05 16:00:00+01:00,27.0,2754.0,1.0,0.0,1463.0,0.0,133.0
2021-12-05 17:00:00+01:00,27.0,2557.0,1.0,0.0,1512.0,0.0,130.0
2021-12-05 18:00:00+01:00,27.0,2257.0,1.0,0.0,1600.0,49.0,131.0
2021-12-05 19:00:00+01:00,27.0,2207.0,1.0,0.0,1469.0,211.0,130.0
2021-12-05 20:00:00+01:00,27.0,2204.0,1.0,0.0,1387.0,213.0,131.0
2021-12-05 21:00:00+01:00,27.0,2174.0,1.0,0.0,1225.0,213.0,132.0
2021-12-05 22:00:00+01:00,27.0,2200.0,1.0,0.0,1134.0,214.0,131.0
2021-12-05 23:00:00+01:00,27.0,2308.0,1.0,0.0,911.0,209.0,131.0
2021-12-06 00:00:00+01:00,27.0,2350.0,1.0,0.0,1290.0,216.0,131.0
2021-12-06 01:00:00+01:00,27.0,2366.0,1.0,0.0,1139.0,216.0,131.0
2021-12-06 02:00:00+01:00,27.0,2338.0,1.0,0.0,1003.0,215.0,130.0
2021-12-06 03:00:00+01:00,27.0,2312.0,1.0,0.0,874.0,216.0,134.0
2021-12-06 04:00:00+01:00,27.0,2410.0,1.0,0.0,775.0,214.0,132.0
2021-12-06 05:00:00+01:00,27.0,2589.0,1.0,28.0,826.0,219.0,130.0
2021-12-06 06:00:00+01:00,27.0,2656.0,1.0,207.0,961.0,261.0,133.0
2021-12-06 07:00:00+01:00,27.0,2646.0,1.0,207.0,1336.0,311.0,133.0
2021-12-06 08:00:00+01:00,27.0,2676.0,1.0,207.0,1566.0,311.0,128.0
2021-12-06 09:00:00+01:00,27.0,2702.0,1.0,207.0,1713.0,299.0,133.0
2021-12-06 10:00:00+01:00,27.0,2639.0,1.0,207.0,1776.0,298.0,131.0
2021-12-06 11:00:00+01:00,27.0,2615.0,1.0,207.0,1663.0,298.0,131.0
2021-12-06 12:00:00+01:00,27.0,2658.0,1.0,208.0,1630.0,297.0,127.0
2021-12-06 13:00:00+01:00,27.0,2652.0,1.0,163.0,1599.0,295.0,134.0
2021-12-06 14:00:00+01:00,27.0,2697.0,1.0,0.0,1593.0,294.0,131.0
2021-12-06 15:00:00+01:00,27.0,2694.0,1.0,0.0,1719.0,296.0,132.0
2021-12-06 16:00:00+01:00,27.0,2674.0,1.0,0.0,1838.0,312.0,133.0
2021-12-06 17:00:00+01:00,27.0,2624.0,1.0,0.0,1859.0,313.0,132.0
2021-12-06 18:00:00+01:00,27.0,2622.0,1.0,0.0,1859.0,306.0,133.0
2021-12-06 19:00:00+01:00,27.0,2645.0,1.0,0.0,1773.0,307.0,130.0
2021-12-06 20:00:00+01:00,27.0,2690.0,1.0,0.0,1710.0,309.0,132.0
2021-12-06 21:00:00+01:00,27.0,2687.0,1.0,0.0,1495.0,305.0,130.0
2021-12-06 22:00:00+01:00,27.0,2691.0,1.0,0.0,1424.0,303.0,130.0
2021-12-06 23:00:00+01:00,27.0,2617.0,1.0,0.0,1365.0,294.0,128.0
2021-12-07 00:00:00+01:00,27.0,2561.0,1.0,0.0,1090.0,49.0,131.0
2021-12-07 01:00:00+01:00,27.0,2591.0,1.0,0.0,983.0,0.0,129.0
2021-12-07 02:00:00+01:00,27.0,2476.0,1.0,0.0,1046.0,0.0,130.0
2021-12-07 03:00:00+01:00,27.0,2431.0,1.0,0.0,1198.0,0.0,129.0
2021-12-07 04:00:00+01:00,27.0,2477.0,1.0,0.0,1140.0,0.0,131.0
2021-12-07 05:00:00+01:00,27.0,2458.0,1.0,0.0,1112.0,0.0,131.0
2021-12-07 06:00:00+01:00,27.0,2526.0,1.0,0.0,1334.0,126.0,132.0
2021-12-07 07:00:00+01:00,27.0,2594.0,1.0,0.0,1613.0,214.0,133.0
2021-12-07 08:00:00+01:00,27.0,2583.0,1.0,0.0,1903.0,215.0,131.0
2021-12-07 09:00:00+01:00,27.0,2578.0,1.0,0.0,1952.0,286.0,131.0
2021-12-07 10:00:00+01:00,27.0,2530.0,1.0,0.0,1948.0,310.0,131.0
2021-12-07 11:00:00+01:00,27.0,2524.0,1.0,0.0,1956.0,310.0,132.0
2021-12-07 12:00:00+01:00,27.0,2535.0,1.0,0.0,1890.0,309.0,131.0
2021-12-07 13:00:00+01:00,27.0,2515.0,1.0,0.0,1958.0,242.0,131.0
2021-12-07 14:00:00+01:00,27.0,2571.0,1.0,0.0,1807.0,216.0,133.0
2021-12-07 15:00:00+01:00,27.0,2529.0,1.0,0.0,1750.0,216.0,132.0
2021-12-07 16:00:00+01:00,27.0,2451.0,1.0,118.0,1900.0,218.0,131.0
2021-12-07 17:00:00+01:00,27.0,2533.0,1.0,201.0,1728.0,219.0,132.0
2021-12-07 18:00:00+01:00,27.0,2615.0,1.0,56.0,1763.0,217.0,132.0
2021-12-07 19:00:00+01:00,27.0,2589.0,1.0,0.0,1817.0,216.0,130.0
2021-12-07 20:00:00+01:00,27.0,2524.0,1.0,0.0,1798.0,216.0,131.0
2021-12-07 21:00:00+01:00,27.0,2569.0,1.0,0.0,1649.0,216.0,130.0
2021-12-07 22:00:00+01:00,27.0,2621.0,1.0,0.0,1491.0,215.0,131.0
2021-12-07 23:00:00+01:00,27.0,2644.0,1.0,0.0,1292.0,216.0,129.0
2021-12-08 00:00:00+01:00,27.0,2646.0,1.0,0.0,1107.0,210.0,131.0
2021-12-08 01:00:00+01:00,27.0,2592.0,1.0,0.0,984.0,211.0,127.0
2021-12-08 02:00:00+01:00,27.0,2564.0,1.0,0.0,968.0,198.0,128.0
2021-12-08 03:00:00+01:00,27.0,2603.0,1.0,0.0,1006.0,119.0,129.0
2021-12-08 04:00:00+01:00,27.0,2624.0,1.0,0.0,1005.0,101.0,131.0
2021-12-08 05:00:00+01:00,27.0,2758.0,1.0,0.0,938.0,80.0,131.0
2021-12-08 06:00:00+01:00,27.0,2904.0,1.0,0.0,1327.0,95.0,131.0
2021-12-08 07:00:00+01:00,27.0,2958.0,1.0,0.0,1627.0,112.0,131.0
2021-12-08 08:00:00+01:00,27.0,2919.0,1.0,0.0,1790.0,166.0,130.0
2021-12-08 09:00:00+01:00,27.0,2892.0,1.0,0.0,1808.0,219.0,128.0
2021-12-08 10:00:00+01:00,27.0,2719.0,1.0,39.0,1917.0,220.0,130.0
2021-12-08 11:00:00+01:00,27.0,2633.0,1.0,228.0,1866.0,219.0,130.0
2021-12-08 12:00:00+01:00,27.0,2660.0,1.0,125.0,1790.0,220.0,131.0
2021-12-08 13:00:00+01:00,27.0,2629.0,1.0,0.0,1908.0,220.0,133.0
2021-12-08 14:00:00+01:00,27.0,2604.0,1.0,0.0,1859.0,221.0,132.0
2021-12-08 15:00:00+01:00,27.0,2652.0,1.0,0.0,1811.0,221.0,132.0
2021-12-08 16:00:00+01:00,27.0,2619.0,1.0,177.0,1929.0,221.0,131.0
2021-12-08 17:00:00+01:00,27.0,2566.0,1.0,291.0,1956.0,313.0,131.0
2021-12-08 18:00:00+01:00,27.0,2623.0,1.0,292.0,1864.0,279.0,132.0
2021-12-08 19:00:00+01:00,27.0,2603.0,1.0,220.0,1842.0,216.0,131.0
2021-12-08 20:00:00+01:00,27.0,2689.0,1.0,198.0,1695.0,216.0,129.0
2021-12-08 21:00:00+01:00,27.0,2879.0,1.0,1.0,1466.0,216.0,130.0
2021-12-08 22:00:00+01:00,27.0,2959.0,1.0,0.0,1270.0,199.0,132.0
2021-12-08 23:00:00+01:00,27.0,2939.0,1.0,0.0,1040.0,197.0,126.0
2021-12-09 00:00:00+01:00,27.0,2760.0,1.0,0.0,804.0,118.0,133.0
2021-12-09 01:00:00+01:00,27.0,2762.0,1.0,0.0,772.0,57.0,130.0
2021-12-09 02:00:00+01:00,27.0,2721.0,1.0,0.0,828.0,0.0,131.0
2021-12-09 03:00:00+01:00,27.0,2692.0,1.0,0.0,875.0,0.0,128.0
2021-12-09 04:00:00+01:00,27.0,2680.0,1.0,0.0,877.0,0.0,129.0
2021-12-09 05:00:00+01:00,27.0,2685.0,1.0,0.0,860.0,0.0,129.0
2021-12-09 06:00:00+01:00,27.0,2674.0,1.0,0.0,1303.0,0.0,131.0
2021-12-09 07:00:00+01:00,27.0,2698.0,1.0,0.0,1667.0,0.0,133.0
2021-12-09 08:00:00+01:00,27.0,2710.0,1.0,0.0,1827.0,36.0,131.0
2021-12-09 09:00:00+01:00,27.0,2695.0,1.0,0.0,1820.0,180.0,131.0
2021-12-09 10:00:00+01:00,27.0,2753.0,1.0,0.0,1830.0,218.0,44.0
2021-12-09 11:00:00+01:00,27.0,2800.0,1.0,0.0,1736.0,218.0,53.0
2021-12-09 12:00:00+01:00,27.0,2839.0,1.0,0.0,1586.0,219.0,115.0
2021-12-09 13:00:00+01:00,27.0,2877.0,1.0,0.0,1452.0,219.0,129.0
2021-12-09 14:00:00+01:00,27.0,2875.0,1.0,0.0,1373.0,183.0,132.0
2021-12-09 15:00:00+01:00,27.0,2843.0,1.0,0.0,1459.0,109.0,130.0
2021-12-09 16:00:00+01:00,27.0,2838.0,1.0,0.0,1744.0,109.0,114.0
2021-12-09 17:00:00+01:00,27.0,2809.0,1.0,0.0,1768.0,198.0,20.0
2021-12-09 18:00:00+01:00,27.0,2826.0,1.0,0.0,1688.0,217.0,20.0
2021-12-09 19:00:00+01:00,27.0,2885.0,1.0,0.0,1610.0,218.0,20.0
2021-12-09 20:00:00+01:00,27.0,2921.0,1.0,0.0,1476.0,218.0,20.0
2021-12-09 21:00:00+01:00,27.0,2942.0,1.0,0.0,1360.0,208.0,20.0
2021-12-09 22:00:00+01:00,27.0,2951.0,1.0,0.0,1334.0,106.0,20.0
2021-12-09 23:00:00+01:00,27.0,2892.0,1.0,0.0,1304.0,27.0,20.0
2021-12-10 00:00:00+01:00,27.0,2758.0,1.0,0.0,956.0,0.0,20.0
2021-12-10 01:00:00+01:00,27.0,2671.0,1.0,0.0,909.0,0.0,20.0
2021-12-10 02:00:00+01:00,27.0,2642.0,1.0,0.0,1191.0,0.0,21.0
2021-12-10 03:00:00+01:00,27.0,2628.0,1.0,0.0,1194.0,0.0,41.0
2021-12-10 04:00:00+01:00,27.0,2572.0,1.0,0.0,1219.0,0.0,55.0
2021-12-10 05:00:00+01:00,27.0,2551.0,1.0,0.0,1182.0,0.0,65.0
2021-12-10 06:00:00+01:00,27.0,2586.0,1.0,0.0,1493.0,184.0,68.0
2021-12-10 07:00:00+01:00,27.0,2685.0,1.0,139.0,1698.0,196.0,67.0
2021-12-10 08:00:00+01:00,27.0,2736.0,1.0,202.0,1744.0,209.0,68.0
2021-12-10 09:00:00+01:00,27.0,2705.0,1.0,239.0,1844.0,210.0,69.0
2021-12-10 10:00:00+01:00,27.0,2684.0,1.0,249.0,1885.0,211.0,71.0
2021-12-10 11:00:00+01:00,27.0,2744.0,1.0,245.0,1843.0,211.0,79.0
2021-12-10 12:00:00+01:00,27.0,2763.0,1.0,200.0,1742.0,211.0,85.0
2021-12-10 13:00:00+01:00,27.0,2747.0,1.0,217.0,1670.0,211.0,84.0
2021-12-10 14:00:00+01:00,27.0,2758.0,1.0,59.0,1783.0,211.0,85.0
2021-12-10 15:00:00+01:00,27.0,2726.0,1.0,0.0,1804.0,213.0,85.0
2021-12-10 16:00:00+01:00,27.0,2819.0,1.0,107.0,1856.0,213.0,93.0
2021-12-10 17:00:00+01:00,27.0,2848.0,1.0,204.0,1747.0,213.0,91.0
2021-12-10 18:00:00+01:00,27.0,2824.0,1.0,204.0,1732.0,210.0,89.0
2021-12-10 19:00:00+01:00,27.0,2735.0,1.0,204.0,1761.0,203.0,91.0
2021-12-10 20:00:00+01:00,27.0,2844.0,1.0,26.0,1695.0,211.0,92.0
2021-12-10 21:00:00+01:00,27.0,2791.0,1.0,0.0,1476.0,211.0,92.0
2021-12-10 22:00:00+01:00,27.0,2779.0,1.0,0.0,1519.0,211.0,93.0
2021-12-10 23:00:00+01:00,27.0,2699.0,1.0,0.0,1434.0,194.0,91.0
2021-12-11 00:00:00+01:00,27.0,2732.0,1.0,0.0,1139.0,31.0,90.0
2021-12-11 01:00:00+01:00,27.0,2751.0,1.0,0.0,1330.0,0.0,92.0
2021-12-11 02:00:00+01:00,27.0,2832.0,1.0,0.0,1238.0,0.0,92.0
2021-12-11 03:00:00+01:00,27.0,2850.0,1.0,0.0,1202.0,0.0,91.0
2021-12-11 04:00:00+01:00,27.0,2790.0,1.0,0.0,1250.0,0.0,91.0
2021-12-11 05:00:00+01:00,27.0,2708.0,1.0,0.0,1291.0,0.0,88.0
2021-12-11 06:00:00+01:00,27.0,2607.0,1.0,0.0,1387.0,0.0,95.0
2021-12-11 07:00:00+01:00,27.0,2575.0,1.0,0.0,1592.0,2.0,96.0
2021-12-11 08:00:00+01:00,27.0,2575.0,1.0,0.0,1659.0,28.0,99.0
2021-12-11 09:00:00+01:00,27.0,2587.0,1.0,0.0,1883.0,49.0,96.0
2021-12-11 10:00:00+01:00,27.0,2581.0,1.0,0.0,1904.0,204.0,96.0
2021-12-11 11:00:00+01:00,27.0,2601.0,1.0,119.0,1820.0,219.0,95.0
2021-12-11 12:00:00+01:00,27.0,2646.0,1.0,204.0,1753.0,221.0,95.0
2021-12-11 13:00:00+01:00,27.0,2710.0,1.0,80.0,1778.0,216.0,97.0
2021-12-11 14:00:00+01:00,27.0,2700.0,1.0,0.0,1689.0,217.0,95.0
2021-12-11 15:00:00+01:00,27.0,2643.0,1.0,0.0,1754.0,215.0,96.0
2021-12-11 16:00:00+01:00,27.0,2669.0,1.0,0.0,1849.0,216.0,92.0
2021-12-11 17:00:00+01:00,27.0,2624.0,1.0,0.0,1822.0,213.0,91.0
2021-12-11 18:00:00+01:00,27.0,2629.0,1.0,0.0,1725.0,212.0,89.0
2021-12-11 19:00:00+01:00,27.0,2687.0,1.0,0.0,1595.0,211.0,87.0
2021-12-11 20:00:00+01:00,27.0,2696.0,1.0,0.0,1399.0,198.0,86.0
2021-12-11 21:00:00+01:00,27.0,2679.0,1.0,0.0,1247.0,196.0,89.0
2021-12-11 22:00:00+01:00,27.0,2622.0,1.0,0.0,1151.0,44.0,89.0
2021-12-11 23:00:00+01:00,27.0,2612.0,1.0,0.0,1009.0,32.0,89.0
2021-12-12 00:00:00+01:00,27.0,2478.0,1.0,0.0,1026.0,9.0,89.0
2021-12-12 01:00:00+01:00,27.0,2462.0,1.0,0.0,1139.0,0.0,89.0
2021-12-12 02:00:00+01:00,27.0,2420.0,1.0,0.0,1168.0,0.0,94.0
2021-12-12 03:00:00+01:00,27.0,2345.0,1.0,0.0,1184.0,0.0,94.0
2021-12-12 04:00:00+01:00,27.0,2389.0,1.0,0.0,1099.0,0.0,99.0
2021-12-12 05:00:00+01:00,27.0,1793.0,1.0,0.0,1458.0,61.0,93.0
2021-12-12 06:00:00+01:00,27.0,1477.0,1.0,0.0,1351.0,214.0,96.0
2021-12-12 07:00:00+01:00,27.0,1287.0,1.0,0.0,1617.0,209.0,98.0
2021-12-12 08:00:00+01:00,27.0,1291.0,1.0,68.0,1785.0,216.0,99.0
2021-12-12 09:00:00+01:00,27.0,1279.0,1.0,292.0,1764.0,291.0,100.0
2021-12-12 10:00:00+01:00,27.0,1264.0,1.0,357.0,1953.0,281.0,100.0
2021-12-12 11:00:00+01:00,27.0,1231.0,1.0,399.0,1956.0,297.0,100.0
2021-12-12 12:00:00+01:00,27.0,1190.0,1.0,397.0,1772.0,299.0,99.0
2021-12-12 13:00:00+01:00,27.0,1155.0,1.0,314.0,1877.0,294.0,100.0
2021-12-12 14:00:00+01:00,27.0,1119.0,1.0,289.0,1866.0,297.0,97.0
2021-12-12 15:00:00+01:00,27.0,1092.0,1.0,289.0,1915.0,295.0,91.0
2021-12-12 16:00:00+01:00,27.0,1058.0,1.0,288.0,1923.0,298.0,90.0
2021-12-12 17:00:00+01:00,27.0,1062.0,1.0,311.0,1945.0,306.0,93.0
2021-12-12 18:00:00+01:00,27.0,1079.0,1.0,402.0,1950.0,305.0,91.0
2021-12-12 19:00:00+01:00,27.0,1096.0,1.0,403.0,1964.0,303.0,91.0
2021-12-12 20:00:00+01:00,27.0,1128.0,1.0,403.0,1966.0,278.0,96.0
2021-12-12 21:00:00+01:00,27.0,1098.0,1.0,403.0,1971.0,267.0,104.0
2021-12-12 22:00:00+01:00,27.0,1063.0,1.0,403.0,1971.0,268.0,106.0
2021-12-12 23:00:00+01:00,27.0,1091.0,1.0,400.0,1932.0,271.0,105.0
2021-12-13 00:00:00+01:00,27.0,1105.0,1.0,398.0,1206.0,273.0,105.0
2021-12-13 01:00:00+01:00,27.0,1144.0,1.0,364.0,787.0,262.0,107.0
2021-12-13 02:00:00+01:00,27.0,1196.0,1.0,189.0,706.0,257.0,107.0
2021-12-13 03:00:00+01:00,27.0,1206.0,1.0,0.0,672.0,221.0,106.0
2021-12-13 04:00:00+01:00,27.0,1192.0,1.0,202.0,724.0,257.0,90.0
2021-12-13 05:00:00+01:00,27.0,1193.0,1.0,353.0,784.0,257.0,94.0
2021-12-13 06:00:00+01:00,27.0,1191.0,1.0,407.0,1287.0,277.0,96.0
2021-12-13 07:00:00+01:00,27.0,1202.0,1.0,400.0,1744.0,271.0,95.0
2021-12-13 08:00:00+01:00,27.0,1247.0,1.0,400.0,1886.0,272.0,95.0
2021-12-13 09:00:00+01:00,27.0,1239.0,1.0,396.0,1935.0,276.0,96.0
